tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.08613728129205922,4.0,0.0,r2plus1d_18_diving48_full_e10_a100,diving48,0.0
0.010101010101010102,4,8,0.08613728129205922,4.0,0.0,r2plus1d_18_diving48_full_e10_a100,diving48,0.0
0.020202020202020204,4,8,0.08613728129205922,4.0,0.0,r2plus1d_18_diving48_full_e10_a100,diving48,0.0
0.030303030303030304,4,8,0.08613728129205922,4.0,0.0,r2plus1d_18_diving48_full_e10_a100,diving48,0.0
0.04040404040404041,4,8,0.08613728129205922,4.0,0.0,r2plus1d_18_diving48_full_e10_a100,diving48,0.0
0.05050505050505051,4,8,0.08613728129205922,4.0,0.0,r2plus1d_18_diving48_full_e10_a100,diving48,0.0
0.06060606060606061,4,8,0.08613728129205922,4.0,0.0,r2plus1d_18_diving48_full_e10_a100,diving48,0.0
0.07070707070707072,4,8,0.08613728129205922,4.0,0.0,r2plus1d_18_diving48_full_e10_a100,diving48,0.0
0.08080808080808081,4,8,0.08748317631224764,4.005383580080753,0.0013458950201884253,r2plus1d_18_diving48_full_e10_a100,diving48,0.0013458950201884201
0.09090909090909091,4,8,0.08748317631224764,4.005383580080753,0.0013458950201884253,r2plus1d_18_diving48_full_e10_a100,diving48,0.0013458950201884201
0.10101010101010102,4,8,0.08882907133243607,4.016150740242261,0.004037685060565276,r2plus1d_18_diving48_full_e10_a100,diving48,0.002691790040376854
0.11111111111111112,4,8,0.0901749663526245,4.037685060565276,0.009421265141318977,r2plus1d_18_diving48_full_e10_a100,diving48,0.004037685060565274
0.12121212121212122,4,8,0.09152086137281291,4.069986541049798,0.017496635262449527,r2plus1d_18_diving48_full_e10_a100,diving48,0.005383580080753694
0.13131313131313133,4,8,0.09152086137281291,4.102288021534321,0.02557200538358008,r2plus1d_18_diving48_full_e10_a100,diving48,0.005383580080753694
0.14141414141414144,4,8,0.09152086137281291,4.123822341857335,0.03095558546433378,r2plus1d_18_diving48_full_e10_a100,diving48,0.005383580080753694
0.15151515151515152,4,8,0.09152086137281291,4.183041722745626,0.04576043068640646,r2plus1d_18_diving48_full_e10_a100,diving48,0.005383580080753694
0.16161616161616163,4,8,0.09421265141318977,4.263795423956932,0.06594885598923284,r2plus1d_18_diving48_full_e10_a100,diving48,0.008075370121130548
0.17171717171717174,4,8,0.09825033647375504,4.3283983849259755,0.08209959623149395,r2plus1d_18_diving48_full_e10_a100,diving48,0.012113055181695823
0.18181818181818182,4,8,0.0955585464333782,4.3822341857335125,0.0955585464333782,r2plus1d_18_diving48_full_e10_a100,diving48,0.009421265141318982
0.19191919191919193,4,8,0.0955585464333782,4.43606998654105,0.10901749663526245,r2plus1d_18_diving48_full_e10_a100,diving48,0.009421265141318982
0.20202020202020204,4,8,0.09959623149394348,4.532974427994616,0.13324360699865412,r2plus1d_18_diving48_full_e10_a100,diving48,0.013458950201884257
0.21212121212121213,4,8,0.09825033647375504,4.602960969044415,0.15074024226110364,r2plus1d_18_diving48_full_e10_a100,diving48,0.012113055181695823
0.22222222222222224,4,8,0.1009421265141319,4.72678331090175,0.1816958277254374,r2plus1d_18_diving48_full_e10_a100,diving48,0.014804845222072677
0.23232323232323235,4,8,0.09959623149394348,4.8452220726783315,0.21130551816958276,r2plus1d_18_diving48_full_e10_a100,diving48,0.013458950201884257
0.24242424242424243,4,8,0.10228802153432032,4.925975773889637,0.23149394347240915,r2plus1d_18_diving48_full_e10_a100,diving48,0.016150740242261097
0.25252525252525254,4,8,0.10497981157469717,4.97442799461642,0.24360699865410498,r2plus1d_18_diving48_full_e10_a100,diving48,0.01884253028263795
0.26262626262626265,4,8,0.1063257065948856,5.098250336473755,0.27456258411843876,r2plus1d_18_diving48_full_e10_a100,diving48,0.020188425302826385
0.27272727272727276,4,8,0.10767160161507403,5.195154777927321,0.29878869448183043,r2plus1d_18_diving48_full_e10_a100,diving48,0.021534320323014805
0.2828282828282829,4,8,0.10901749663526245,5.2705248990578735,0.31763122476446837,r2plus1d_18_diving48_full_e10_a100,diving48,0.022880215343203225
0.29292929292929293,4,8,0.10901749663526245,5.356662180349932,0.3391655450874832,r2plus1d_18_diving48_full_e10_a100,diving48,0.022880215343203225
0.30303030303030304,4,8,0.11036339165545088,5.410497981157469,0.35262449528936746,r2plus1d_18_diving48_full_e10_a100,diving48,0.02422611036339166
