video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
P26_107_7,0,154,1,16,1,k1,False,0.7547326683998108,r3d_18,epic_kitchens
P03_101_188,0,942,1,16,1,k1,False,0.7862427830696106,r3d_18,epic_kitchens
P04_113_291,0,27,1,16,1,k1,False,0.6335568428039551,r3d_18,epic_kitchens
P01_105_229,0,31,1,16,1,k1,False,0.5338749885559082,r3d_18,epic_kitchens
P22_103_180,0,64,1,16,1,k1,False,0.20186825096607208,r3d_18,epic_kitchens
P26_108_5,0,231,1,16,1,k1,False,0.3543987274169922,r3d_18,epic_kitchens
P35_108_238,0,51,1,16,1,k1,False,0.3469545245170593,r3d_18,epic_kitchens
P03_101_33,0,55,1,16,1,k1,False,0.1528678685426712,r3d_18,epic_kitchens
P35_104_290,0,51,1,16,1,k1,False,0.677681028842926,r3d_18,epic_kitchens
P30_111_263,0,30,1,16,1,k1,False,0.3459877371788025,r3d_18,epic_kitchens
P12_105_39,0,133,1,16,1,k1,False,0.272352933883667,r3d_18,epic_kitchens
P30_107_239,0,39,1,16,1,k1,False,0.35689935088157654,r3d_18,epic_kitchens
P35_107_238,0,63,1,16,1,k1,True,0.1949600726366043,r3d_18,epic_kitchens
P27_101_37,0,58,1,16,1,k1,False,0.32339969277381897,r3d_18,epic_kitchens
P22_109_45,0,45,1,16,1,k1,False,0.5967217087745667,r3d_18,epic_kitchens
P30_113_111,0,56,1,16,1,k1,False,0.5805251002311707,r3d_18,epic_kitchens
P35_104_576,0,62,1,16,1,k1,False,0.7302790284156799,r3d_18,epic_kitchens
P37_101_328,0,55,1,16,1,k1,False,0.5358394980430603,r3d_18,epic_kitchens
P12_104_0,0,87,1,16,1,k1,False,0.327854722738266,r3d_18,epic_kitchens
P01_109_124,0,33,1,16,1,k1,False,0.298861563205719,r3d_18,epic_kitchens
P03_107_18,1,110,1,16,1,k1,False,0.34142592549324036,r3d_18,epic_kitchens
P02_121_55,1,71,1,16,1,k1,False,0.2676936686038971,r3d_18,epic_kitchens
P04_107_120,1,76,1,16,1,k1,False,0.6826339364051819,r3d_18,epic_kitchens
P04_121_105,1,104,1,16,1,k1,False,0.42580175399780273,r3d_18,epic_kitchens
P22_109_693,1,109,1,16,1,k1,False,0.2810160219669342,r3d_18,epic_kitchens
P28_104_96,1,71,1,16,1,k1,False,0.1317431777715683,r3d_18,epic_kitchens
P26_117_49,1,56,1,16,1,k1,True,0.533065140247345,r3d_18,epic_kitchens
P25_107_493,1,54,1,16,1,k1,False,0.3755436837673187,r3d_18,epic_kitchens
P01_105_699,1,30,1,16,1,k1,True,0.5196253061294556,r3d_18,epic_kitchens
P04_119_175,1,47,1,16,1,k1,False,0.7718520164489746,r3d_18,epic_kitchens
P09_104_41,1,153,1,16,1,k1,False,0.2662005126476288,r3d_18,epic_kitchens
P03_101_15,1,252,1,16,1,k1,False,0.348022997379303,r3d_18,epic_kitchens
P35_109_281,1,150,1,16,1,k1,False,0.395654559135437,r3d_18,epic_kitchens
P22_106_17,1,70,1,16,1,k1,True,0.5802945494651794,r3d_18,epic_kitchens
P25_107_191,1,93,1,16,1,k1,True,0.5366594791412354,r3d_18,epic_kitchens
P25_106_83,1,43,1,16,1,k1,False,0.1680346131324768,r3d_18,epic_kitchens
P04_109_336,1,77,1,16,1,k1,False,0.9670663475990295,r3d_18,epic_kitchens
P22_117_314,1,29,1,16,1,k1,False,0.31060537695884705,r3d_18,epic_kitchens
P11_103_19,1,37,1,16,1,k1,False,0.39118269085884094,r3d_18,epic_kitchens
P03_120_171,1,54,1,16,1,k1,False,0.590143620967865,r3d_18,epic_kitchens
P12_101_476,2,63,1,16,1,k1,False,0.6899737119674683,r3d_18,epic_kitchens
P01_102_66,2,287,1,16,1,k1,False,0.31335723400115967,r3d_18,epic_kitchens
P03_109_221,2,29,1,16,1,k1,False,0.37748831510543823,r3d_18,epic_kitchens
P03_121_13,2,163,1,16,1,k1,False,0.4714130163192749,r3d_18,epic_kitchens
P22_116_128,2,364,1,16,1,k1,False,0.30903130769729614,r3d_18,epic_kitchens
P25_107_183,2,201,1,16,1,k1,False,0.19353291392326355,r3d_18,epic_kitchens
P22_116_184,2,112,1,16,1,k1,False,0.246571883559227,r3d_18,epic_kitchens
P25_106_32,2,70,1,16,1,k1,False,0.23002596199512482,r3d_18,epic_kitchens
P07_107_12,2,136,1,16,1,k1,False,0.33944711089134216,r3d_18,epic_kitchens
P25_104_41,2,240,1,16,1,k1,False,0.3368910551071167,r3d_18,epic_kitchens
P01_105_682,2,55,1,16,1,k1,False,0.4017186760902405,r3d_18,epic_kitchens
P35_108_483,2,472,1,16,1,k1,False,0.3029896020889282,r3d_18,epic_kitchens
P25_106_164,2,320,1,16,1,k1,False,0.5887905359268188,r3d_18,epic_kitchens
P03_119_184,2,50,1,16,1,k1,False,0.2916937470436096,r3d_18,epic_kitchens
P01_105_440,2,215,1,16,1,k1,False,0.7766616940498352,r3d_18,epic_kitchens
P27_103_649,2,236,1,16,1,k1,False,0.17666001617908478,r3d_18,epic_kitchens
P01_109_579,2,213,1,16,1,k1,False,0.5669828057289124,r3d_18,epic_kitchens
P37_101_294,2,194,1,16,1,k1,False,0.7833974957466125,r3d_18,epic_kitchens
P35_108_245,2,225,1,16,1,k1,False,0.7362384796142578,r3d_18,epic_kitchens
P30_101_53,2,52,1,16,1,k1,False,0.6009097099304199,r3d_18,epic_kitchens
P28_109_13,3,71,1,16,1,k1,False,0.33579179644584656,r3d_18,epic_kitchens
P06_101_26,3,77,1,16,1,k1,False,0.6397703289985657,r3d_18,epic_kitchens
P22_106_20,3,46,1,16,1,k1,False,0.3503362536430359,r3d_18,epic_kitchens
P28_101_17,3,65,1,16,1,k1,False,0.3429495394229889,r3d_18,epic_kitchens
P22_111_93,3,44,1,16,1,k1,False,0.3111216127872467,r3d_18,epic_kitchens
P06_113_31,3,52,1,16,1,k1,False,0.16002866625785828,r3d_18,epic_kitchens
P26_104_116,3,51,1,16,1,k1,False,0.3213046193122864,r3d_18,epic_kitchens
P22_117_400,3,136,1,16,1,k1,False,0.26876720786094666,r3d_18,epic_kitchens
P01_105_179,3,34,1,16,1,k1,False,0.4394390285015106,r3d_18,epic_kitchens
P30_109_163,3,105,1,16,1,k1,False,0.9204459190368652,r3d_18,epic_kitchens
P06_104_30,3,47,1,16,1,k1,False,0.5359967947006226,r3d_18,epic_kitchens
P02_129_456,3,59,1,16,1,k1,False,0.5367315411567688,r3d_18,epic_kitchens
P30_107_110,3,25,1,16,1,k1,False,0.36105915904045105,r3d_18,epic_kitchens
P11_101_17,3,222,1,16,1,k1,False,0.4474813938140869,r3d_18,epic_kitchens
P02_120_27,3,72,1,16,1,k1,False,0.4330555498600006,r3d_18,epic_kitchens
P22_103_12,3,30,1,16,1,k1,False,0.38965892791748047,r3d_18,epic_kitchens
P02_103_18,3,189,1,16,1,k1,False,0.7466609477996826,r3d_18,epic_kitchens
P35_101_51,3,51,1,16,1,k1,False,0.5786625146865845,r3d_18,epic_kitchens
P04_108_80,3,97,1,16,1,k1,False,0.1441107839345932,r3d_18,epic_kitchens
P04_119_138,3,41,1,16,1,k1,False,0.23595458269119263,r3d_18,epic_kitchens
P22_110_20,4,34,1,16,1,k1,False,0.5259085297584534,r3d_18,epic_kitchens
P30_104_71,4,47,1,16,1,k1,False,0.5906144976615906,r3d_18,epic_kitchens
P04_102_29,4,37,1,16,1,k1,False,0.7138544321060181,r3d_18,epic_kitchens
P01_109_208,4,39,1,16,1,k1,True,0.24678032100200653,r3d_18,epic_kitchens
P25_106_141,4,30,1,16,1,k1,False,0.4663439393043518,r3d_18,epic_kitchens
P03_119_46,4,27,1,16,1,k1,False,0.5433101058006287,r3d_18,epic_kitchens
P06_101_400,4,163,1,16,1,k1,False,0.6431829333305359,r3d_18,epic_kitchens
P35_104_367,4,206,1,16,1,k1,False,0.6032049059867859,r3d_18,epic_kitchens
P28_104_158,4,109,1,16,1,k1,False,0.3738330006599426,r3d_18,epic_kitchens
P26_107_18,4,337,1,16,1,k1,False,0.3220180869102478,r3d_18,epic_kitchens
P30_113_42,4,108,1,16,1,k1,False,0.3993198573589325,r3d_18,epic_kitchens
P09_104_57,4,51,1,16,1,k1,True,0.6066083312034607,r3d_18,epic_kitchens
P02_105_27,4,107,1,16,1,k1,False,0.5845810770988464,r3d_18,epic_kitchens
P02_123_205,4,34,1,16,1,k1,False,0.6827747225761414,r3d_18,epic_kitchens
P02_130_183,4,25,1,16,1,k1,False,0.7009490132331848,r3d_18,epic_kitchens
P27_103_205,4,53,1,16,1,k1,False,0.7149118185043335,r3d_18,epic_kitchens
P04_119_68,4,45,1,16,1,k1,False,0.7810449004173279,r3d_18,epic_kitchens
P04_104_273,4,169,1,16,1,k1,False,0.33508312702178955,r3d_18,epic_kitchens
P02_126_59,4,122,1,16,1,k1,False,0.661896288394928,r3d_18,epic_kitchens
P27_105_242,4,41,1,16,1,k1,False,0.2237709015607834,r3d_18,epic_kitchens
P09_104_55,5,80,1,16,1,k1,True,0.8849896192550659,r3d_18,epic_kitchens
P28_108_38,5,472,1,16,1,k1,False,0.35371750593185425,r3d_18,epic_kitchens
P02_101_58,5,28,1,16,1,k1,False,0.635496199131012,r3d_18,epic_kitchens
P07_110_27,5,624,1,16,1,k1,False,0.28975147008895874,r3d_18,epic_kitchens
P06_101_396,5,204,1,16,1,k1,False,0.7726839184761047,r3d_18,epic_kitchens
P04_109_438,5,223,1,16,1,k1,False,0.9696523547172546,r3d_18,epic_kitchens
P28_104_170,5,138,1,16,1,k1,False,0.18112291395664215,r3d_18,epic_kitchens
P02_133_23,5,56,1,16,1,k1,False,0.2531488537788391,r3d_18,epic_kitchens
P27_104_151,5,96,1,16,1,k1,False,0.44465139508247375,r3d_18,epic_kitchens
P28_105_42,5,853,1,16,1,k1,False,0.7734243869781494,r3d_18,epic_kitchens
P06_101_254,5,65,1,16,1,k1,False,0.5309833288192749,r3d_18,epic_kitchens
P02_113_165,5,174,1,16,1,k1,False,0.40256986021995544,r3d_18,epic_kitchens
P30_111_245,5,63,1,16,1,k1,False,0.33760741353034973,r3d_18,epic_kitchens
P03_106_20,5,27,1,16,1,k1,False,0.3760804831981659,r3d_18,epic_kitchens
P30_101_74,5,112,1,16,1,k1,False,0.5495619177818298,r3d_18,epic_kitchens
P28_111_192,5,41,1,16,1,k1,False,0.31012168526649475,r3d_18,epic_kitchens
P04_113_74,5,116,1,16,1,k1,False,0.28560858964920044,r3d_18,epic_kitchens
P09_105_31,5,75,1,16,1,k1,False,0.2794019877910614,r3d_18,epic_kitchens
P11_104_24,5,221,1,16,1,k1,False,0.33676183223724365,r3d_18,epic_kitchens
P04_112_236,5,195,1,16,1,k1,False,0.7721863389015198,r3d_18,epic_kitchens
P11_104_131,6,31,1,16,1,k1,False,0.7596902847290039,r3d_18,epic_kitchens
P02_113_127,6,58,1,16,1,k1,False,0.2650352418422699,r3d_18,epic_kitchens
P07_113_142,6,101,1,16,1,k1,False,0.7392692565917969,r3d_18,epic_kitchens
P30_101_124,6,38,1,16,1,k1,False,0.43797412514686584,r3d_18,epic_kitchens
P02_108_315,6,100,1,16,1,k1,False,0.3042917847633362,r3d_18,epic_kitchens
P22_112_51,6,30,1,16,1,k1,False,0.9421184062957764,r3d_18,epic_kitchens
P35_104_2,6,151,1,16,1,k1,False,0.6378015279769897,r3d_18,epic_kitchens
P22_108_1,6,64,1,16,1,k1,False,0.8414072394371033,r3d_18,epic_kitchens
P26_107_7,0,154,2,16,2,k2,False,0.7531733512878418,r3d_18,epic_kitchens
P03_101_188,0,942,2,16,2,k2,False,0.9071149230003357,r3d_18,epic_kitchens
P04_113_291,0,27,2,16,2,k2,False,0.8775715231895447,r3d_18,epic_kitchens
P01_105_229,0,31,2,16,2,k2,False,0.26267796754837036,r3d_18,epic_kitchens
P22_103_180,0,64,2,16,2,k2,False,0.4589919149875641,r3d_18,epic_kitchens
P26_108_5,0,231,2,16,2,k2,True,0.6455021500587463,r3d_18,epic_kitchens
P35_108_238,0,51,2,16,2,k2,True,0.8616915941238403,r3d_18,epic_kitchens
P03_101_33,0,55,2,16,2,k2,False,0.22070209681987762,r3d_18,epic_kitchens
P35_104_290,0,51,2,16,2,k2,False,0.3344708979129791,r3d_18,epic_kitchens
P30_111_263,0,30,2,16,2,k2,False,0.5217630863189697,r3d_18,epic_kitchens
P12_105_39,0,133,2,16,2,k2,False,0.7385047674179077,r3d_18,epic_kitchens
P30_107_239,0,39,2,16,2,k2,False,0.5697284936904907,r3d_18,epic_kitchens
P35_107_238,0,63,2,16,2,k2,False,0.21400746703147888,r3d_18,epic_kitchens
P27_101_37,0,58,2,16,2,k2,False,0.20482242107391357,r3d_18,epic_kitchens
P22_109_45,0,45,2,16,2,k2,False,0.3228386640548706,r3d_18,epic_kitchens
P30_113_111,0,56,2,16,2,k2,False,0.39041346311569214,r3d_18,epic_kitchens
P35_104_576,0,62,2,16,2,k2,False,0.38386887311935425,r3d_18,epic_kitchens
P37_101_328,0,55,2,16,2,k2,False,0.37211182713508606,r3d_18,epic_kitchens
P12_104_0,0,87,2,16,2,k2,False,0.8250270485877991,r3d_18,epic_kitchens
P01_109_124,0,33,2,16,2,k2,False,0.5705952048301697,r3d_18,epic_kitchens
P03_107_18,1,110,2,16,2,k2,False,0.533539891242981,r3d_18,epic_kitchens
P02_121_55,1,71,2,16,2,k2,False,0.7275524735450745,r3d_18,epic_kitchens
P04_107_120,1,76,2,16,2,k2,False,0.7907494902610779,r3d_18,epic_kitchens
P04_121_105,1,104,2,16,2,k2,False,0.42316460609436035,r3d_18,epic_kitchens
P22_109_693,1,109,2,16,2,k2,False,0.7312282919883728,r3d_18,epic_kitchens
P28_104_96,1,71,2,16,2,k2,False,0.26903167366981506,r3d_18,epic_kitchens
P26_117_49,1,56,2,16,2,k2,True,0.3610955476760864,r3d_18,epic_kitchens
