coverage,stride,top1,n,model,dataset
10,1,0.29265536723163843,885,slowfast_r50,hmdb51
10,2,0.288135593220339,885,slowfast_r50,hmdb51
10,4,0.25310734463276835,885,slowfast_r50,hmdb51
10,8,0.2384180790960452,885,slowfast_r50,hmdb51
10,16,0.2135593220338983,885,slowfast_r50,hmdb51
25,1,0.4033898305084746,885,slowfast_r50,hmdb51
25,2,0.415819209039548,885,slowfast_r50,hmdb51
25,4,0.35706214689265536,885,slowfast_r50,hmdb51
25,8,0.29717514124293787,885,slowfast_r50,hmdb51
25,16,0.26101694915254237,885,slowfast_r50,hmdb51
50,1,0.56045197740113,885,slowfast_r50,hmdb51
50,2,0.5412429378531074,885,slowfast_r50,hmdb51
50,4,0.4858757062146893,885,slowfast_r50,hmdb51
50,8,0.36610169491525424,885,slowfast_r50,hmdb51
50,16,0.32090395480225986,885,slowfast_r50,hmdb51
75,1,0.6621468926553672,885,slowfast_r50,hmdb51
75,2,0.631638418079096,885,slowfast_r50,hmdb51
75,4,0.5649717514124294,885,slowfast_r50,hmdb51
75,8,0.44519774011299434,885,slowfast_r50,hmdb51
75,16,0.3333333333333333,885,slowfast_r50,hmdb51
100,1,0.6836158192090396,885,slowfast_r50,hmdb51
100,2,0.6610169491525424,885,slowfast_r50,hmdb51
100,4,0.5966101694915255,885,slowfast_r50,hmdb51
100,8,0.4598870056497175,885,slowfast_r50,hmdb51
100,16,0.34124293785310733,885,slowfast_r50,hmdb51
