video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
p1VKQa4N-hg,0,300,16,16,10,1,cov10_s1,True,0.9977439641952515,r2plus1d_18,kinetics400
9eTXpQq9QTA,0,300,16,16,10,1,cov10_s1,False,0.35951876640319824,r2plus1d_18,kinetics400
YgzCJmncmUA,0,300,16,16,10,1,cov10_s1,True,0.5149709582328796,r2plus1d_18,kinetics400
CBL6uetTPHg,0,300,16,16,10,1,cov10_s1,False,0.6448909044265747,r2plus1d_18,kinetics400
eHkBHH59-Js,0,300,16,16,10,1,cov10_s1,True,0.9193849563598633,r2plus1d_18,kinetics400
VHJGX13S_UY,0,300,16,16,10,1,cov10_s1,True,0.7130690217018127,r2plus1d_18,kinetics400
gGGlthnIB-4,0,300,16,16,10,1,cov10_s1,False,0.9949055910110474,r2plus1d_18,kinetics400
Zv09PB3YQAs,0,300,16,16,10,1,cov10_s1,True,0.5580323934555054,r2plus1d_18,kinetics400
lOpJLO8weZw,0,300,16,16,10,1,cov10_s1,False,0.531718909740448,r2plus1d_18,kinetics400
xjhF2VEkh0E,0,300,16,16,10,1,cov10_s1,True,0.6721816062927246,r2plus1d_18,kinetics400
3caPS4FHFF8,0,300,16,16,10,1,cov10_s1,False,0.6490114331245422,r2plus1d_18,kinetics400
CQzUU7-cVck,0,300,16,16,10,1,cov10_s1,False,0.45674222707748413,r2plus1d_18,kinetics400
9EnSwbXxu5g,0,302,16,16,10,1,cov10_s1,False,0.4774009585380554,r2plus1d_18,kinetics400
G9zN5TTuGO4,0,300,16,16,10,1,cov10_s1,False,0.5743740797042847,r2plus1d_18,kinetics400
Ww61iwaFGrM,0,300,16,16,10,1,cov10_s1,True,0.9001220464706421,r2plus1d_18,kinetics400
O179fpfn1G4,0,300,16,16,10,1,cov10_s1,False,0.3914426565170288,r2plus1d_18,kinetics400
yq_M1PMw2hY,0,300,16,16,10,1,cov10_s1,True,0.48596999049186707,r2plus1d_18,kinetics400
qqJisE6m6XI,0,300,16,16,10,1,cov10_s1,True,0.6277092695236206,r2plus1d_18,kinetics400
rseBvhN6dio,0,300,16,16,10,1,cov10_s1,False,0.7880626916885376,r2plus1d_18,kinetics400
y3-3i88mNPc,0,282,16,16,10,1,cov10_s1,True,0.8422886729240417,r2plus1d_18,kinetics400
2cPLjY5AWXU,1,300,16,16,10,1,cov10_s1,False,0.12357412278652191,r2plus1d_18,kinetics400
XLkuBgAq6Bc,1,300,16,16,10,1,cov10_s1,False,0.7416611313819885,r2plus1d_18,kinetics400
oJmjFdkJDSg,1,299,16,16,10,1,cov10_s1,True,0.47075197100639343,r2plus1d_18,kinetics400
CSz0mcaxur4,1,236,16,16,10,1,cov10_s1,True,0.9881837964057922,r2plus1d_18,kinetics400
sHOUanBw4cE,1,193,16,16,10,1,cov10_s1,True,0.9991424083709717,r2plus1d_18,kinetics400
6Tnsmk9C2rg,1,300,16,16,10,1,cov10_s1,True,0.8464741706848145,r2plus1d_18,kinetics400
xVam2K4WJ54,1,300,16,16,10,1,cov10_s1,True,0.9991081357002258,r2plus1d_18,kinetics400
ZHubd5uJjQ4,1,261,16,16,10,1,cov10_s1,False,0.34983691573143005,r2plus1d_18,kinetics400
DcwyDVypfYg,1,299,16,16,10,1,cov10_s1,False,0.3061099946498871,r2plus1d_18,kinetics400
GUO-poN9EdQ,1,300,16,16,10,1,cov10_s1,False,0.861114501953125,r2plus1d_18,kinetics400
cs4UM8n4-Jc,1,279,16,16,10,1,cov10_s1,False,0.26715829968452454,r2plus1d_18,kinetics400
--nQbRBEz2s,1,300,16,16,10,1,cov10_s1,False,0.6689503788948059,r2plus1d_18,kinetics400
iCT8VHCVRSc,1,300,16,16,10,1,cov10_s1,False,0.7808302044868469,r2plus1d_18,kinetics400
InSYAA9cJOs,1,300,16,16,10,1,cov10_s1,True,0.8440595269203186,r2plus1d_18,kinetics400
HoeC_GSXIqg,1,300,16,16,10,1,cov10_s1,False,0.20377177000045776,r2plus1d_18,kinetics400
pb803SLNzDU,1,300,16,16,10,1,cov10_s1,False,0.4458385407924652,r2plus1d_18,kinetics400
pj1OiSpSFI0,1,246,16,16,10,1,cov10_s1,False,0.8650726675987244,r2plus1d_18,kinetics400
WOCjeK86EVU,1,300,16,16,10,1,cov10_s1,True,0.991236686706543,r2plus1d_18,kinetics400
3K0Sw7rbzPU,1,300,16,16,10,1,cov10_s1,True,0.8995832800865173,r2plus1d_18,kinetics400
wO9odHj7Ukw,1,300,16,16,10,1,cov10_s1,False,0.22539745271205902,r2plus1d_18,kinetics400
NqE4FpM7Ypk,2,300,16,16,10,1,cov10_s1,False,0.13913531601428986,r2plus1d_18,kinetics400
wvQ3DHI8wiQ,2,300,16,16,10,1,cov10_s1,False,0.9249070286750793,r2plus1d_18,kinetics400
u-xLgXHScxs,2,300,16,16,10,1,cov10_s1,False,0.8516151905059814,r2plus1d_18,kinetics400
SLJBlFHPinU,2,300,16,16,10,1,cov10_s1,False,0.22295284271240234,r2plus1d_18,kinetics400
UPujViBOznY,2,300,16,16,10,1,cov10_s1,False,0.7050134539604187,r2plus1d_18,kinetics400
EO15LGshDfQ,2,300,16,16,10,1,cov10_s1,False,0.18661673367023468,r2plus1d_18,kinetics400
EPtO8MgegKM,2,300,16,16,10,1,cov10_s1,False,0.11495183408260345,r2plus1d_18,kinetics400
Qbo_tnzfjOY,2,300,16,16,10,1,cov10_s1,False,0.20955242216587067,r2plus1d_18,kinetics400
lsUHYUUtqn0,2,300,16,16,10,1,cov10_s1,False,0.4723159372806549,r2plus1d_18,kinetics400
1438aE9LMgY,2,215,16,16,10,1,cov10_s1,True,0.19472545385360718,r2plus1d_18,kinetics400
wTdO7pISUgs,2,300,16,16,10,1,cov10_s1,False,0.7426869869232178,r2plus1d_18,kinetics400
0htNc0u9TDk,2,251,16,16,10,1,cov10_s1,True,0.31858718395233154,r2plus1d_18,kinetics400
ksSkRXtJmWg,2,300,16,16,10,1,cov10_s1,False,0.41840800642967224,r2plus1d_18,kinetics400
