video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,14,32,10,1,cov10_s1,True,0.9981446266174316,vivit,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,15,32,10,1,cov10_s1,True,0.8958121538162231,vivit,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,12,32,10,1,cov10_s1,True,0.9869006276130676,vivit,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,13,32,10,1,cov10_s1,True,0.995505690574646,vivit,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,15,32,10,1,cov10_s1,True,0.8996032476425171,vivit,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,15,32,10,1,cov10_s1,True,0.9917981624603271,vivit,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,22,32,10,1,cov10_s1,True,0.9895541667938232,vivit,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,17,32,10,1,cov10_s1,True,0.9550371766090393,vivit,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,28,32,10,1,cov10_s1,True,0.9974331259727478,vivit,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,12,32,10,1,cov10_s1,True,0.9947389960289001,vivit,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,23,32,10,1,cov10_s1,True,0.9974652528762817,vivit,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,26,32,10,1,cov10_s1,True,0.9927933216094971,vivit,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,10,32,10,1,cov10_s1,True,0.9978121519088745,vivit,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,24,32,10,1,cov10_s1,True,0.9965410828590393,vivit,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,17,32,10,1,cov10_s1,True,0.9960300326347351,vivit,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,16,32,10,1,cov10_s1,True,0.9929726123809814,vivit,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,13,32,10,1,cov10_s1,True,0.9900957345962524,vivit,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,18,32,10,1,cov10_s1,True,0.9952319264411926,vivit,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,16,32,10,1,cov10_s1,True,0.9932458996772766,vivit,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,11,32,10,1,cov10_s1,True,0.9950847029685974,vivit,ucf101
v_ApplyLipstick_g03_c04,1,142,14,32,10,1,cov10_s1,True,0.9065454006195068,vivit,ucf101
v_ApplyLipstick_g05_c05,1,156,16,32,10,1,cov10_s1,True,0.9512309432029724,vivit,ucf101
v_ApplyLipstick_g05_c03,1,113,11,32,10,1,cov10_s1,True,0.9931700229644775,vivit,ucf101
v_ApplyLipstick_g07_c03,1,226,23,32,10,1,cov10_s1,True,0.9950278401374817,vivit,ucf101
v_ApplyLipstick_g04_c05,1,169,17,32,10,1,cov10_s1,True,0.9962271451950073,vivit,ucf101
v_ApplyLipstick_g04_c01,1,98,10,32,10,1,cov10_s1,True,0.9955845475196838,vivit,ucf101
v_ApplyLipstick_g02_c03,1,98,10,32,10,1,cov10_s1,True,0.9647353291511536,vivit,ucf101
v_ApplyLipstick_g04_c02,1,144,14,32,10,1,cov10_s1,True,0.9969105124473572,vivit,ucf101
v_ApplyLipstick_g05_c01,1,177,18,32,10,1,cov10_s1,True,0.9881106615066528,vivit,ucf101
v_ApplyLipstick_g02_c04,1,185,18,32,10,1,cov10_s1,True,0.9687079787254333,vivit,ucf101
v_ApplyLipstick_g01_c01,1,149,15,32,10,1,cov10_s1,True,0.9968425035476685,vivit,ucf101
v_ApplyLipstick_g02_c01,1,127,13,32,10,1,cov10_s1,True,0.9944708347320557,vivit,ucf101
v_ApplyLipstick_g06_c04,1,523,32,32,10,1,cov10_s1,True,0.9967696666717529,vivit,ucf101
v_ApplyLipstick_g03_c02,1,108,11,32,10,1,cov10_s1,True,0.9435480237007141,vivit,ucf101
v_ApplyLipstick_g07_c01,1,270,27,32,10,1,cov10_s1,True,0.9882054328918457,vivit,ucf101
v_ApplyLipstick_g01_c05,1,213,21,32,10,1,cov10_s1,True,0.9948110580444336,vivit,ucf101
v_ApplyLipstick_g02_c02,1,118,12,32,10,1,cov10_s1,True,0.9913390278816223,vivit,ucf101
v_ApplyLipstick_g07_c04,1,163,16,32,10,1,cov10_s1,True,0.9956727027893066,vivit,ucf101
v_ApplyLipstick_g07_c02,1,125,12,32,10,1,cov10_s1,True,0.7910671234130859,vivit,ucf101
v_ApplyLipstick_g01_c02,1,160,16,32,10,1,cov10_s1,True,0.9948180317878723,vivit,ucf101
v_Archery_g01_c06,2,108,11,32,10,1,cov10_s1,False,0.07150326669216156,vivit,ucf101
v_Archery_g05_c01,2,455,32,32,10,1,cov10_s1,True,0.9643390774726868,vivit,ucf101
v_Archery_g01_c07,2,143,14,32,10,1,cov10_s1,True,0.9935576319694519,vivit,ucf101
v_Archery_g04_c04,2,135,14,32,10,1,cov10_s1,False,0.3446386456489563,vivit,ucf101
v_Archery_g07_c03,2,51,5,32,10,1,cov10_s1,False,0.059805989265441895,vivit,ucf101
v_Archery_g03_c03,2,125,12,32,10,1,cov10_s1,True,0.9885218143463135,vivit,ucf101
v_Archery_g01_c03,2,158,16,32,10,1,cov10_s1,True,0.9784712195396423,vivit,ucf101
v_Archery_g06_c01,2,81,8,32,10,1,cov10_s1,True,0.9890017509460449,vivit,ucf101
v_Archery_g02_c01,2,158,16,32,10,1,cov10_s1,True,0.9960108995437622,vivit,ucf101
v_Archery_g07_c05,2,64,6,32,10,1,cov10_s1,True,0.15672463178634644,vivit,ucf101
v_Archery_g06_c06,2,132,13,32,10,1,cov10_s1,True,0.9895591735839844,vivit,ucf101
v_Archery_g03_c04,2,138,14,32,10,1,cov10_s1,True,0.9676066637039185,vivit,ucf101
v_Archery_g02_c03,2,138,14,32,10,1,cov10_s1,True,0.790831446647644,vivit,ucf101
v_Archery_g05_c03,2,488,32,32,10,1,cov10_s1,True,0.9904884099960327,vivit,ucf101
v_Archery_g04_c02,2,173,17,32,10,1,cov10_s1,False,0.2306433618068695,vivit,ucf101
v_Archery_g04_c01,2,165,16,32,10,1,cov10_s1,True,0.9932550191879272,vivit,ucf101
v_Archery_g02_c05,2,127,13,32,10,1,cov10_s1,False,0.36068522930145264,vivit,ucf101
v_Archery_g03_c05,2,124,12,32,10,1,cov10_s1,True,0.9957493543624878,vivit,ucf101
v_Archery_g07_c04,2,51,5,32,10,1,cov10_s1,False,0.10638139396905899,vivit,ucf101
v_Archery_g06_c02,2,116,12,32,10,1,cov10_s1,True,0.9816746115684509,vivit,ucf101
v_BabyCrawling_g01_c03,3,156,16,32,10,1,cov10_s1,True,0.9023628830909729,vivit,ucf101
v_BabyCrawling_g04_c01,3,127,13,32,10,1,cov10_s1,True,0.9469633102416992,vivit,ucf101
v_BabyCrawling_g05_c01,3,221,22,32,10,1,cov10_s1,True,0.9924324750900269,vivit,ucf101
v_BabyCrawling_g02_c02,3,112,11,32,10,1,cov10_s1,True,0.9972104430198669,vivit,ucf101
v_BabyCrawling_g06_c05,3,258,26,32,10,1,cov10_s1,True,0.9826796054840088,vivit,ucf101
v_BabyCrawling_g02_c04,3,105,10,32,10,1,cov10_s1,True,0.9912648797035217,vivit,ucf101
v_BabyCrawling_g07_c02,3,145,14,32,10,1,cov10_s1,True,0.9968564510345459,vivit,ucf101
v_BabyCrawling_g01_c04,3,219,22,32,10,1,cov10_s1,False,0.1179225966334343,vivit,ucf101
v_BabyCrawling_g03_c03,3,198,20,32,10,1,cov10_s1,True,0.9890376925468445,vivit,ucf101
v_BabyCrawling_g02_c05,3,84,8,32,10,1,cov10_s1,True,0.985158383846283,vivit,ucf101
v_BabyCrawling_g07_c05,3,141,14,32,10,1,cov10_s1,True,0.99294114112854,vivit,ucf101
v_BabyCrawling_g05_c03,3,271,27,32,10,1,cov10_s1,True,0.9966166615486145,vivit,ucf101
v_BabyCrawling_g03_c02,3,181,18,32,10,1,cov10_s1,True,0.9888584613800049,vivit,ucf101
v_BabyCrawling_g07_c03,3,171,17,32,10,1,cov10_s1,True,0.9958786964416504,vivit,ucf101
v_BabyCrawling_g05_c05,3,159,16,32,10,1,cov10_s1,True,0.9087475538253784,vivit,ucf101
v_BabyCrawling_g06_c01,3,198,20,32,10,1,cov10_s1,True,0.9799584746360779,vivit,ucf101
v_BabyCrawling_g02_c03,3,117,12,32,10,1,cov10_s1,True,0.9928366541862488,vivit,ucf101
v_BabyCrawling_g06_c03,3,201,20,32,10,1,cov10_s1,True,0.9870080351829529,vivit,ucf101
v_BabyCrawling_g07_c06,3,210,21,32,10,1,cov10_s1,True,0.9974983334541321,vivit,ucf101
v_BabyCrawling_g05_c04,3,230,23,32,10,1,cov10_s1,True,0.9964667558670044,vivit,ucf101
v_BalanceBeam_g05_c02,4,114,11,32,10,1,cov10_s1,True,0.975651204586029,vivit,ucf101
v_BalanceBeam_g06_c04,4,120,12,32,10,1,cov10_s1,True,0.7545652985572815,vivit,ucf101
v_BalanceBeam_g02_c04,4,133,13,32,10,1,cov10_s1,True,0.9781784415245056,vivit,ucf101
v_BalanceBeam_g02_c02,4,100,10,32,10,1,cov10_s1,True,0.6785194277763367,vivit,ucf101
v_BalanceBeam_g04_c03,4,160,16,32,10,1,cov10_s1,True,0.778194785118103,vivit,ucf101
v_BalanceBeam_g04_c01,4,120,12,32,10,1,cov10_s1,True,0.757686972618103,vivit,ucf101
v_BalanceBeam_g03_c01,4,197,20,32,10,1,cov10_s1,True,0.7081083059310913,vivit,ucf101
v_BalanceBeam_g06_c01,4,106,11,32,10,1,cov10_s1,True,0.5320919752120972,vivit,ucf101
v_BalanceBeam_g06_c03,4,105,10,32,10,1,cov10_s1,True,0.395374596118927,vivit,ucf101
v_BalanceBeam_g07_c04,4,107,11,32,10,1,cov10_s1,True,0.9433109760284424,vivit,ucf101
v_BalanceBeam_g07_c02,4,110,11,32,10,1,cov10_s1,True,0.9107410311698914,vivit,ucf101
v_BalanceBeam_g03_c03,4,101,10,32,10,1,cov10_s1,True,0.9414651393890381,vivit,ucf101
v_BalanceBeam_g01_c02,4,90,9,32,10,1,cov10_s1,True,0.278215229511261,vivit,ucf101
v_BalanceBeam_g07_c03,4,202,20,32,10,1,cov10_s1,True,0.37215283513069153,vivit,ucf101
v_BalanceBeam_g05_c03,4,111,11,32,10,1,cov10_s1,True,0.9310353398323059,vivit,ucf101
v_BalanceBeam_g05_c04,4,180,18,32,10,1,cov10_s1,True,0.9243355989456177,vivit,ucf101
v_BalanceBeam_g02_c03,4,60,6,32,10,1,cov10_s1,True,0.9730455279350281,vivit,ucf101
v_BalanceBeam_g02_c01,4,82,8,32,10,1,cov10_s1,True,0.9272310137748718,vivit,ucf101
v_BalanceBeam_g05_c01,4,95,10,32,10,1,cov10_s1,True,0.9898854494094849,vivit,ucf101
v_BalanceBeam_g01_c04,4,111,11,32,10,1,cov10_s1,True,0.9578397274017334,vivit,ucf101
v_BandMarching_g07_c01,5,70,7,32,10,1,cov10_s1,True,0.9376750588417053,vivit,ucf101
v_BandMarching_g03_c07,5,249,25,32,10,1,cov10_s1,True,0.9928563833236694,vivit,ucf101
v_BandMarching_g02_c07,5,145,14,32,10,1,cov10_s1,True,0.9959508180618286,vivit,ucf101
v_BandMarching_g05_c07,5,62,6,32,10,1,cov10_s1,True,0.9782664179801941,vivit,ucf101
v_BandMarching_g05_c01,5,47,5,32,10,1,cov10_s1,True,0.44284671545028687,vivit,ucf101
v_BandMarching_g05_c05,5,65,6,32,10,1,cov10_s1,True,0.8730928301811218,vivit,ucf101
v_BandMarching_g02_c03,5,123,12,32,10,1,cov10_s1,True,0.9967592358589172,vivit,ucf101
v_BandMarching_g03_c03,5,284,28,32,10,1,cov10_s1,True,0.6559135913848877,vivit,ucf101
v_BandMarching_g02_c02,5,156,16,32,10,1,cov10_s1,True,0.9972834587097168,vivit,ucf101
v_BandMarching_g03_c02,5,335,32,32,10,1,cov10_s1,True,0.9747740030288696,vivit,ucf101
v_BandMarching_g06_c04,5,118,12,32,10,1,cov10_s1,True,0.5611388087272644,vivit,ucf101
v_BandMarching_g05_c03,5,149,15,32,10,1,cov10_s1,True,0.971227765083313,vivit,ucf101
v_BandMarching_g05_c04,5,89,9,32,10,1,cov10_s1,False,0.6487138271331787,vivit,ucf101
v_BandMarching_g03_c05,5,270,27,32,10,1,cov10_s1,True,0.9959098100662231,vivit,ucf101
v_BandMarching_g02_c06,5,125,12,32,10,1,cov10_s1,True,0.9760316014289856,vivit,ucf101
v_BandMarching_g02_c05,5,123,12,32,10,1,cov10_s1,True,0.9960609078407288,vivit,ucf101
v_BandMarching_g02_c01,5,156,16,32,10,1,cov10_s1,True,0.9972834587097168,vivit,ucf101
v_BandMarching_g01_c05,5,168,17,32,10,1,cov10_s1,True,0.5600365996360779,vivit,ucf101
v_BandMarching_g06_c01,5,68,7,32,10,1,cov10_s1,False,0.9046422243118286,vivit,ucf101
v_BandMarching_g06_c02,5,152,15,32,10,1,cov10_s1,False,0.5597763657569885,vivit,ucf101
v_BaseballPitch_g01_c06,6,102,10,32,10,1,cov10_s1,False,0.3935471475124359,vivit,ucf101
v_BaseballPitch_g01_c04,6,105,10,32,10,1,cov10_s1,False,0.2203724980354309,vivit,ucf101
v_BaseballPitch_g02_c02,6,72,7,32,10,1,cov10_s1,True,0.8238785862922668,vivit,ucf101
v_BaseballPitch_g02_c04,6,85,8,32,10,1,cov10_s1,True,0.8495899438858032,vivit,ucf101
v_BaseballPitch_g03_c01,6,87,9,32,10,1,cov10_s1,True,0.3945319652557373,vivit,ucf101
v_BaseballPitch_g05_c06,6,116,12,32,10,1,cov10_s1,True,0.5359159111976624,vivit,ucf101
v_BaseballPitch_g01_c05,6,92,9,32,10,1,cov10_s1,False,0.3462892770767212,vivit,ucf101
v_BaseballPitch_g05_c03,6,91,9,32,10,1,cov10_s1,True,0.4977249205112457,vivit,ucf101
v_ApplyEyeMakeup_g07_c04,0,142,7,32,10,2,cov10_s2,True,0.9980278611183167,vivit,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,8,32,10,2,cov10_s2,True,0.8826489448547363,vivit,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,6,32,10,2,cov10_s2,True,0.9878396391868591,vivit,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,7,32,10,2,cov10_s2,True,0.9949199557304382,vivit,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,8,32,10,2,cov10_s2,True,0.9048863053321838,vivit,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,8,32,10,2,cov10_s2,True,0.9911415576934814,vivit,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,11,32,10,2,cov10_s2,True,0.9880842566490173,vivit,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,9,32,10,2,cov10_s2,True,0.9620146155357361,vivit,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,14,32,10,2,cov10_s2,True,0.9974107146263123,vivit,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,6,32,10,2,cov10_s2,True,0.9946516156196594,vivit,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,12,32,10,2,cov10_s2,True,0.9972526431083679,vivit,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,13,32,10,2,cov10_s2,True,0.9919575452804565,vivit,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,5,32,10,2,cov10_s2,True,0.9977922439575195,vivit,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,12,32,10,2,cov10_s2,True,0.9965671300888062,vivit,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,9,32,10,2,cov10_s2,True,0.9957916736602783,vivit,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,8,32,10,2,cov10_s2,True,0.9928896427154541,vivit,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,7,32,10,2,cov10_s2,True,0.9908515810966492,vivit,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,9,32,10,2,cov10_s2,True,0.9944252967834473,vivit,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,8,32,10,2,cov10_s2,True,0.9935587048530579,vivit,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,6,32,10,2,cov10_s2,True,0.9948800802230835,vivit,ucf101
v_ApplyLipstick_g03_c04,1,142,7,32,10,2,cov10_s2,True,0.9027267098426819,vivit,ucf101
v_ApplyLipstick_g05_c05,1,156,8,32,10,2,cov10_s2,True,0.9628350734710693,vivit,ucf101
v_ApplyLipstick_g05_c03,1,113,6,32,10,2,cov10_s2,True,0.9935492873191833,vivit,ucf101
v_ApplyLipstick_g07_c03,1,226,12,32,10,2,cov10_s2,True,0.9955234527587891,vivit,ucf101
v_ApplyLipstick_g04_c05,1,169,9,32,10,2,cov10_s2,True,0.9956521391868591,vivit,ucf101
v_ApplyLipstick_g04_c01,1,98,5,32,10,2,cov10_s2,True,0.995769739151001,vivit,ucf101
v_ApplyLipstick_g02_c03,1,98,5,32,10,2,cov10_s2,True,0.9461522698402405,vivit,ucf101
v_ApplyLipstick_g04_c02,1,144,7,32,10,2,cov10_s2,True,0.9970394968986511,vivit,ucf101
v_ApplyLipstick_g05_c01,1,177,9,32,10,2,cov10_s2,True,0.9872531294822693,vivit,ucf101
v_ApplyLipstick_g02_c04,1,185,9,32,10,2,cov10_s2,True,0.9722894430160522,vivit,ucf101
v_ApplyLipstick_g01_c01,1,149,8,32,10,2,cov10_s2,True,0.9969017505645752,vivit,ucf101
v_ApplyLipstick_g02_c01,1,127,7,32,10,2,cov10_s2,True,0.9946111440658569,vivit,ucf101
v_ApplyLipstick_g06_c04,1,523,26,32,10,2,cov10_s2,True,0.9968457818031311,vivit,ucf101
v_ApplyLipstick_g03_c02,1,108,6,32,10,2,cov10_s2,True,0.9477638006210327,vivit,ucf101
v_ApplyLipstick_g07_c01,1,270,14,32,10,2,cov10_s2,True,0.9884867668151855,vivit,ucf101
v_ApplyLipstick_g01_c05,1,213,11,32,10,2,cov10_s2,True,0.9954185485839844,vivit,ucf101
v_ApplyLipstick_g02_c02,1,118,6,32,10,2,cov10_s2,True,0.9916743636131287,vivit,ucf101
v_ApplyLipstick_g07_c04,1,163,8,32,10,2,cov10_s2,True,0.9958029389381409,vivit,ucf101
v_ApplyLipstick_g07_c02,1,125,6,32,10,2,cov10_s2,True,0.7514920234680176,vivit,ucf101
v_ApplyLipstick_g01_c02,1,160,8,32,10,2,cov10_s2,True,0.9943854808807373,vivit,ucf101
v_Archery_g01_c06,2,108,6,32,10,2,cov10_s2,False,0.09874604642391205,vivit,ucf101
v_Archery_g05_c01,2,455,23,32,10,2,cov10_s2,True,0.9673978686332703,vivit,ucf101
v_Archery_g01_c07,2,143,7,32,10,2,cov10_s2,True,0.9923132061958313,vivit,ucf101
v_Archery_g04_c04,2,135,7,32,10,2,cov10_s2,False,0.37158140540122986,vivit,ucf101
v_Archery_g07_c03,2,51,3,32,10,2,cov10_s2,False,0.35801684856414795,vivit,ucf101
v_Archery_g03_c03,2,125,6,32,10,2,cov10_s2,True,0.991636335849762,vivit,ucf101
v_Archery_g01_c03,2,158,8,32,10,2,cov10_s2,True,0.9811993837356567,vivit,ucf101
v_Archery_g06_c01,2,81,4,32,10,2,cov10_s2,True,0.9903925657272339,vivit,ucf101
v_Archery_g02_c01,2,158,8,32,10,2,cov10_s2,True,0.9944557547569275,vivit,ucf101
v_Archery_g07_c05,2,64,3,32,10,2,cov10_s2,True,0.08346281200647354,vivit,ucf101
v_Archery_g06_c06,2,132,7,32,10,2,cov10_s2,True,0.9863379597663879,vivit,ucf101
v_Archery_g03_c04,2,138,7,32,10,2,cov10_s2,True,0.9669520854949951,vivit,ucf101
v_Archery_g02_c03,2,138,7,32,10,2,cov10_s2,True,0.6530765891075134,vivit,ucf101
v_Archery_g05_c03,2,488,25,32,10,2,cov10_s2,True,0.9911201596260071,vivit,ucf101
v_Archery_g04_c02,2,173,9,32,10,2,cov10_s2,False,0.3321954309940338,vivit,ucf101
v_Archery_g04_c01,2,165,8,32,10,2,cov10_s2,True,0.9935250282287598,vivit,ucf101
v_Archery_g02_c05,2,127,7,32,10,2,cov10_s2,False,0.34216323494911194,vivit,ucf101
v_Archery_g03_c05,2,124,6,32,10,2,cov10_s2,True,0.996683657169342,vivit,ucf101
