coverage,stride,top1,n,model,dataset
10,1,0.09803921568627451,1020,videomamba,epic_kitchens
10,2,0.10098039215686275,1020,videomamba,epic_kitchens
10,4,0.10490196078431373,1020,videomamba,epic_kitchens
10,8,0.09509803921568627,1020,videomamba,epic_kitchens
10,16,0.08137254901960785,1020,videomamba,epic_kitchens
25,1,0.1284313725490196,1020,videomamba,epic_kitchens
25,2,0.12450980392156863,1020,videomamba,epic_kitchens
25,4,0.1284313725490196,1020,videomamba,epic_kitchens
25,8,0.1303921568627451,1020,videomamba,epic_kitchens
25,16,0.11274509803921569,1020,videomamba,epic_kitchens
50,1,0.15294117647058825,1020,videomamba,epic_kitchens
50,2,0.14901960784313725,1020,videomamba,epic_kitchens
50,4,0.15196078431372548,1020,videomamba,epic_kitchens
50,8,0.14705882352941177,1020,videomamba,epic_kitchens
50,16,0.14705882352941177,1020,videomamba,epic_kitchens
75,1,0.16568627450980392,1020,videomamba,epic_kitchens
75,2,0.1696078431372549,1020,videomamba,epic_kitchens
75,4,0.15784313725490196,1020,videomamba,epic_kitchens
75,8,0.16372549019607843,1020,videomamba,epic_kitchens
75,16,0.15980392156862744,1020,videomamba,epic_kitchens
100,1,0.16862745098039217,1020,videomamba,epic_kitchens
100,2,0.16666666666666666,1020,videomamba,epic_kitchens
100,4,0.16372549019607843,1020,videomamba,epic_kitchens
100,8,0.16862745098039217,1020,videomamba,epic_kitchens
100,16,0.1568627450980392,1020,videomamba,epic_kitchens
