video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_2,0,370,1,8,1,point,k1_point,True,0.32892370223999023,timesformer,hmdb51
April_09_brush_hair_u_nm_np1_ba_goo_0,0,409,1,8,1,point,k1_point,True,0.9746937155723572,timesformer,hmdb51
Prelinger_HabitPat1954_brush_hair_u_cm_np1_le_med_10,0,276,1,8,1,point,k1_point,False,0.29565346240997314,timesformer,hmdb51
me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ri_goo_3,0,382,1,8,1,point,k1_point,True,0.753437876701355,timesformer,hmdb51
red_head_brush_hair_u_cm_np1_le_goo_2,0,185,1,8,1,point,k1_point,True,0.5073485970497131,timesformer,hmdb51
Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_3,0,105,1,8,1,point,k1_point,True,0.7444053888320923,timesformer,hmdb51
brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2,0,276,1,8,1,point,k1_point,False,0.8968285918235779,timesformer,hmdb51
red_head_brush_hair_u_cm_np1_ba_goo_0,0,277,1,8,1,point,k1_point,True,0.9434438347816467,timesformer,hmdb51
Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_2,0,348,1,8,1,point,k1_point,False,0.9492334723472595,timesformer,hmdb51
Brushing_hair__the_right_way_brush_hair_u_nm_np1_fr_goo_1,0,228,1,8,1,point,k1_point,False,0.2553398609161377,timesformer,hmdb51
brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0,0,456,1,8,1,point,k1_point,False,0.8001560568809509,timesformer,hmdb51
can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0,0,382,1,8,1,point,k1_point,False,0.33064743876457214,timesformer,hmdb51
indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_ri_goo_1,0,307,1,8,1,point,k1_point,False,0.22361597418785095,timesformer,hmdb51
Haarek_mmen_brush_hair_h_cm_np1_fr_goo_0,0,411,1,8,1,point,k1_point,False,0.11171752214431763,timesformer,hmdb51
brushing_jrs_hair_brush_hair_u_cm_np2_le_goo_1,0,282,1,8,1,point,k1_point,False,0.944385290145874,timesformer,hmdb51
Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_1,0,144,1,8,1,point,k1_point,True,0.9486317038536072,timesformer,hmdb51
Beim_Radschlag_Hose_gerissen_(Nick)_xD_cartwheel_f_cm_np1_ri_med_0,1,80,1,8,1,point,k1_point,False,0.48685821890830994,timesformer,hmdb51
Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_2,1,81,1,8,1,point,k1_point,False,0.24698641896247864,timesformer,hmdb51
CarTwHeeL_PerFecT_cartwheel_f_cm_np1_le_med_0,1,89,1,8,1,point,k1_point,False,0.5459439158439636,timesformer,hmdb51
Gymnastics__-_Steps_to_Do_a_Cartwheel_cartwheel_f_nm_np1_le_med_0,1,112,1,8,1,point,k1_point,False,0.6474107503890991,timesformer,hmdb51
