coverage,stride,top1,n,model,dataset
10,1,0.09215686274509804,1020,timesformer,epic_kitchens
10,2,0.08137254901960785,1020,timesformer,epic_kitchens
10,4,0.07745098039215687,1020,timesformer,epic_kitchens
10,8,0.06470588235294118,1020,timesformer,epic_kitchens
10,16,0.054901960784313725,1020,timesformer,epic_kitchens
25,1,0.13137254901960785,1020,timesformer,epic_kitchens
25,2,0.1303921568627451,1020,timesformer,epic_kitchens
25,4,0.12549019607843137,1020,timesformer,epic_kitchens
25,8,0.11176470588235295,1020,timesformer,epic_kitchens
25,16,0.08235294117647059,1020,timesformer,epic_kitchens
50,1,0.1715686274509804,1020,timesformer,epic_kitchens
50,2,0.16862745098039217,1020,timesformer,epic_kitchens
50,4,0.17058823529411765,1020,timesformer,epic_kitchens
50,8,0.15490196078431373,1020,timesformer,epic_kitchens
50,16,0.1303921568627451,1020,timesformer,epic_kitchens
75,1,0.19705882352941176,1020,timesformer,epic_kitchens
75,2,0.2,1020,timesformer,epic_kitchens
75,4,0.19607843137254902,1020,timesformer,epic_kitchens
75,8,0.1892156862745098,1020,timesformer,epic_kitchens
75,16,0.16666666666666666,1020,timesformer,epic_kitchens
100,1,0.20490196078431372,1020,timesformer,epic_kitchens
100,2,0.2068627450980392,1020,timesformer,epic_kitchens
100,4,0.2068627450980392,1020,timesformer,epic_kitchens
100,8,0.2088235294117647,1020,timesformer,epic_kitchens
100,16,0.19607843137254902,1020,timesformer,epic_kitchens
