config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.36176470588235293,1020,15.980392156862745,mc3_18,epic_kitchens,covstride,16
cov100_s16,0.3382352941176471,1020,8.025490196078431,mc3_18,epic_kitchens,covstride,16
cov100_s2,0.3715686274509804,1020,15.749019607843136,mc3_18,epic_kitchens,covstride,16
cov100_s4,0.3588235294117647,1020,14.286274509803922,mc3_18,epic_kitchens,covstride,16
cov100_s8,0.36176470588235293,1020,11.374509803921569,mc3_18,epic_kitchens,covstride,16
cov10_s1,0.1607843137254902,1020,10.003921568627451,mc3_18,epic_kitchens,covstride,16
cov10_s16,0.10294117647058823,1020,1.6676470588235295,mc3_18,epic_kitchens,covstride,16
cov10_s2,0.16862745098039217,1020,6.801960784313725,mc3_18,epic_kitchens,covstride,16
cov10_s4,0.1588235294117647,1020,4.298039215686274,mc3_18,epic_kitchens,covstride,16
cov10_s8,0.1303921568627451,1020,2.5862745098039217,mc3_18,epic_kitchens,covstride,16
cov25_s1,0.23333333333333334,1020,14.15,mc3_18,epic_kitchens,covstride,16
cov25_s16,0.1568627450980392,1020,3.069607843137255,mc3_18,epic_kitchens,covstride,16
cov25_s2,0.24901960784313726,1020,11.216666666666667,mc3_18,epic_kitchens,covstride,16
cov25_s4,0.25392156862745097,1020,7.920588235294118,mc3_18,epic_kitchens,covstride,16
cov25_s8,0.22450980392156863,1020,5.080392156862745,mc3_18,epic_kitchens,covstride,16
cov50_s1,0.3137254901960784,1020,15.72549019607843,mc3_18,epic_kitchens,covstride,16
cov50_s16,0.2529411764705882,1020,5.1117647058823525,mc3_18,epic_kitchens,covstride,16
cov50_s2,0.31862745098039214,1020,14.193137254901961,mc3_18,epic_kitchens,covstride,16
cov50_s4,0.3205882352941177,1020,11.300980392156863,mc3_18,epic_kitchens,covstride,16
cov50_s8,0.30686274509803924,1020,7.973529411764706,mc3_18,epic_kitchens,covstride,16
cov75_s1,0.36176470588235293,1020,15.941176470588236,mc3_18,epic_kitchens,covstride,16
cov75_s16,0.30980392156862746,1020,6.736274509803922,mc3_18,epic_kitchens,covstride,16
cov75_s2,0.35784313725490197,1020,15.330392156862745,mc3_18,epic_kitchens,covstride,16
cov75_s4,0.35784313725490197,1020,13.124509803921569,mc3_18,epic_kitchens,covstride,16
cov75_s8,0.34019607843137256,1020,9.980392156862745,mc3_18,epic_kitchens,covstride,16
