video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
P26_107_7,0,154,15,16,10,1,cov10_s1,False,0.258408784866333,mc3_18,epic_kitchens
P03_101_188,0,942,16,16,10,1,cov10_s1,False,0.3980499505996704,mc3_18,epic_kitchens
P04_113_291,0,27,3,16,10,1,cov10_s1,False,0.6372578144073486,mc3_18,epic_kitchens
P01_105_229,0,31,3,16,10,1,cov10_s1,False,0.8016113042831421,mc3_18,epic_kitchens
P22_103_180,0,64,6,16,10,1,cov10_s1,True,0.6283905506134033,mc3_18,epic_kitchens
P26_108_5,0,231,16,16,10,1,cov10_s1,False,0.9933456182479858,mc3_18,epic_kitchens
P35_108_238,0,51,5,16,10,1,cov10_s1,False,0.7828900814056396,mc3_18,epic_kitchens
P03_101_33,0,55,6,16,10,1,cov10_s1,False,0.7221156358718872,mc3_18,epic_kitchens
P35_104_290,0,51,5,16,10,1,cov10_s1,True,0.6239432096481323,mc3_18,epic_kitchens
P30_111_263,0,30,3,16,10,1,cov10_s1,True,0.7123997807502747,mc3_18,epic_kitchens
P12_105_39,0,133,13,16,10,1,cov10_s1,False,0.925923764705658,mc3_18,epic_kitchens
P30_107_239,0,39,4,16,10,1,cov10_s1,True,0.5779462456703186,mc3_18,epic_kitchens
P35_107_238,0,63,6,16,10,1,cov10_s1,False,0.4870007336139679,mc3_18,epic_kitchens
P27_101_37,0,58,6,16,10,1,cov10_s1,False,0.6404342651367188,mc3_18,epic_kitchens
P22_109_45,0,45,4,16,10,1,cov10_s1,True,0.6638582944869995,mc3_18,epic_kitchens
P30_113_111,0,56,6,16,10,1,cov10_s1,True,0.5312670469284058,mc3_18,epic_kitchens
P35_104_576,0,62,6,16,10,1,cov10_s1,False,0.38089364767074585,mc3_18,epic_kitchens
P37_101_328,0,55,6,16,10,1,cov10_s1,False,0.6692594885826111,mc3_18,epic_kitchens
P12_104_0,0,87,9,16,10,1,cov10_s1,False,0.3478691279888153,mc3_18,epic_kitchens
P01_109_124,0,33,3,16,10,1,cov10_s1,True,0.9809173345565796,mc3_18,epic_kitchens
P03_107_18,1,110,11,16,10,1,cov10_s1,False,0.2974604666233063,mc3_18,epic_kitchens
P02_121_55,1,71,7,16,10,1,cov10_s1,True,0.6373165845870972,mc3_18,epic_kitchens
P04_107_120,1,76,8,16,10,1,cov10_s1,False,0.9991418123245239,mc3_18,epic_kitchens
P04_121_105,1,104,10,16,10,1,cov10_s1,True,0.8893002271652222,mc3_18,epic_kitchens
P22_109_693,1,109,11,16,10,1,cov10_s1,True,0.9967971444129944,mc3_18,epic_kitchens
P28_104_96,1,71,7,16,10,1,cov10_s1,False,0.5509724020957947,mc3_18,epic_kitchens
P26_117_49,1,56,6,16,10,1,cov10_s1,True,0.9613951444625854,mc3_18,epic_kitchens
P25_107_493,1,54,5,16,10,1,cov10_s1,True,0.4095333218574524,mc3_18,epic_kitchens
P01_105_699,1,30,3,16,10,1,cov10_s1,False,0.9146386384963989,mc3_18,epic_kitchens
P04_119_175,1,47,5,16,10,1,cov10_s1,False,0.9198452830314636,mc3_18,epic_kitchens
P09_104_41,1,153,15,16,10,1,cov10_s1,True,0.7844365239143372,mc3_18,epic_kitchens
P03_101_15,1,252,16,16,10,1,cov10_s1,True,0.86431485414505,mc3_18,epic_kitchens
P35_109_281,1,150,15,16,10,1,cov10_s1,True,0.9992357492446899,mc3_18,epic_kitchens
P22_106_17,1,70,7,16,10,1,cov10_s1,False,0.6184528470039368,mc3_18,epic_kitchens
P25_107_191,1,93,9,16,10,1,cov10_s1,False,0.4778507649898529,mc3_18,epic_kitchens
P25_106_83,1,43,4,16,10,1,cov10_s1,True,0.6951395273208618,mc3_18,epic_kitchens
P04_109_336,1,77,8,16,10,1,cov10_s1,False,0.5288404226303101,mc3_18,epic_kitchens
P22_117_314,1,29,3,16,10,1,cov10_s1,True,0.9970839619636536,mc3_18,epic_kitchens
P11_103_19,1,37,4,16,10,1,cov10_s1,False,0.5066539645195007,mc3_18,epic_kitchens
P03_120_171,1,54,5,16,10,1,cov10_s1,False,0.807449996471405,mc3_18,epic_kitchens
P12_101_476,2,63,6,16,10,1,cov10_s1,False,0.5219423770904541,mc3_18,epic_kitchens
P01_102_66,2,287,16,16,10,1,cov10_s1,True,0.9992353916168213,mc3_18,epic_kitchens
P03_109_221,2,29,3,16,10,1,cov10_s1,False,0.8446547985076904,mc3_18,epic_kitchens
P03_121_13,2,163,16,16,10,1,cov10_s1,False,0.7480559945106506,mc3_18,epic_kitchens
