coverage,stride,top1,n,model,dataset
10,1,0.003847894975101856,4418,mc3_18,autsl
10,2,0.004526935264825713,4418,mc3_18,autsl
10,4,0.004526935264825713,4418,mc3_18,autsl
10,8,0.00520597555454957,4418,mc3_18,autsl
10,16,0.00520597555454957,4418,mc3_18,autsl
25,1,0.0047532820280669985,4418,mc3_18,autsl
25,2,0.004526935264825713,4418,mc3_18,autsl
25,4,0.004526935264825713,4418,mc3_18,autsl
25,8,0.003168854685377999,4418,mc3_18,autsl
25,16,0.00520597555454957,4418,mc3_18,autsl
50,1,0.006337709370755998,4418,mc3_18,autsl
50,2,0.005885015844273427,4418,mc3_18,autsl
50,4,0.005432322317790856,4418,mc3_18,autsl
50,8,0.005432322317790856,4418,mc3_18,autsl
50,16,0.0047532820280669985,4418,mc3_18,autsl
75,1,0.008148483476686284,4418,mc3_18,autsl
75,2,0.007922136713444997,4418,mc3_18,autsl
75,4,0.008374830239927569,4418,mc3_18,autsl
75,8,0.007922136713444997,4418,mc3_18,autsl
75,16,0.003847894975101856,4418,mc3_18,autsl
100,1,0.009959257582616569,4418,mc3_18,autsl
100,2,0.009506564056133997,4418,mc3_18,autsl
100,4,0.009280217292892712,4418,mc3_18,autsl
100,8,0.009280217292892712,4418,mc3_18,autsl
100,16,0.00520597555454957,4418,mc3_18,autsl
