model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
mc3_18,ssv2,0.1,0.30809160305343514,4.065954198473283,0.9945038167938931,0.005496183206106897,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.0003053435114503955,-0.027786259541984715
mc3_18,ssv2,0.15,0.3099236641221374,4.403053435114503,0.966412213740458,0.03358778625954195,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.0021374045801526576,-0.025954198473282453
mc3_18,ssv2,0.2,0.3117557251908397,4.978320610687023,0.9184732824427481,0.08152671755725194,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.003969465648854975,-0.024122137404580135
mc3_18,ssv2,0.25,0.31572519083969464,5.718473282442748,0.856793893129771,0.14320610687022906,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.007938931297709895,-0.020152671755725216
mc3_18,ssv2,0.3,0.31755725190839695,6.356030534351145,0.8036641221374046,0.19633587786259543,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.009770992366412212,-0.018320610687022898
mc3_18,ssv2,0.35,0.32061068702290074,7.158473282442748,0.736793893129771,0.26320610687022905,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.012824427480916,-0.01526717557251911
mc3_18,ssv2,0.4,0.3242748091603053,7.909618320610687,0.6741984732824428,0.32580152671755724,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.01648854961832058,-0.01160305343511453
mc3_18,ssv2,0.45,0.3248854961832061,8.682748091603054,0.6097709923664122,0.3902290076335878,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.01709923664122137,-0.010992366412213739
mc3_18,ssv2,0.5,0.3251908396946565,9.40824427480916,0.5493129770992367,0.45068702290076335,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.017404580152671767,-0.010687022900763343
mc3_18,ssv2,0.55,0.3248854961832061,10.10442748091603,0.4912977099236641,0.5087022900763358,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.01709923664122137,-0.010992366412213739
mc3_18,ssv2,0.6,0.3248854961832061,10.72,0.44,0.56,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.01709923664122137,-0.010992366412213739
mc3_18,ssv2,0.65,0.32580152671755724,11.273282442748092,0.3938931297709924,0.6061068702290076,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.018015267175572502,-0.010076335877862608
mc3_18,ssv2,0.7,0.32763358778625956,11.778931297709924,0.3517557251908397,0.6482442748091604,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.01984732824427482,-0.00824427480916029
mc3_18,ssv2,0.75,0.3316030534351145,12.343206106870229,0.3047328244274809,0.695267175572519,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.02381679389312974,-0.004274809160305371
mc3_18,ssv2,0.8,0.33221374045801527,12.881832061068703,0.2598473282442748,0.7401526717557252,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.02442748091603053,-0.0036641221374045796
mc3_18,ssv2,0.85,0.3331297709923664,13.394809160305343,0.21709923664122138,0.7829007633587786,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.02534351145038166,-0.0027480916030534486
mc3_18,ssv2,0.9,0.3349618320610687,13.90412213740458,0.17465648854961832,0.8253435114503817,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.02717557251908398,-0.000916030534351131
mc3_18,ssv2,0.95,0.33557251908396946,14.523358778625955,0.12305343511450381,0.8769465648854962,0.3755725190839695,0.30778625954198474,0.33587786259541985,0.027786259541984715,-0.0003053435114503955
