model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
mc3_18,driveact,0.1,0.671875,4.0,1.0,0.0,0.703125,0.671875,0.6897321428571429,0.0,-0.017857142857142905
mc3_18,driveact,0.15,0.6696428571428571,4.053571428571429,0.9955357142857143,0.004464285714285698,0.703125,0.671875,0.6897321428571429,-0.0022321428571429047,-0.02008928571428581
mc3_18,driveact,0.2,0.671875,4.375,0.96875,0.03125,0.703125,0.671875,0.6897321428571429,0.0,-0.017857142857142905
mc3_18,driveact,0.25,0.6785714285714286,4.883928571428571,0.9263392857142857,0.0736607142857143,0.703125,0.671875,0.6897321428571429,0.006696428571428603,-0.011160714285714302
mc3_18,driveact,0.3,0.6830357142857143,5.339285714285714,0.8883928571428571,0.1116071428571429,0.703125,0.671875,0.6897321428571429,0.011160714285714302,-0.006696428571428603
mc3_18,driveact,0.35,0.6808035714285714,5.794642857142857,0.8504464285714286,0.1495535714285714,0.703125,0.671875,0.6897321428571429,0.008928571428571397,-0.008928571428571508
mc3_18,driveact,0.4,0.6919642857142857,6.571428571428571,0.7857142857142857,0.2142857142857143,0.703125,0.671875,0.6897321428571429,0.0200892857142857,0.0022321428571427937
mc3_18,driveact,0.45,0.6941964285714286,6.919642857142857,0.7566964285714286,0.2433035714285714,0.703125,0.671875,0.6897321428571429,0.022321428571428603,0.004464285714285698
mc3_18,driveact,0.5,0.6941964285714286,7.508928571428571,0.7075892857142857,0.2924107142857143,0.703125,0.671875,0.6897321428571429,0.022321428571428603,0.004464285714285698
mc3_18,driveact,0.55,0.6919642857142857,7.991071428571429,0.6674107142857143,0.3325892857142857,0.703125,0.671875,0.6897321428571429,0.0200892857142857,0.0022321428571427937
mc3_18,driveact,0.6,0.6897321428571429,8.419642857142858,0.6316964285714286,0.3683035714285714,0.703125,0.671875,0.6897321428571429,0.017857142857142905,0.0
mc3_18,driveact,0.65,0.6897321428571429,8.955357142857142,0.5870535714285714,0.4129464285714286,0.703125,0.671875,0.6897321428571429,0.017857142857142905,0.0
mc3_18,driveact,0.7,0.6897321428571429,9.491071428571429,0.5424107142857143,0.4575892857142857,0.703125,0.671875,0.6897321428571429,0.017857142857142905,0.0
mc3_18,driveact,0.75,0.6897321428571429,9.892857142857142,0.5089285714285714,0.4910714285714286,0.703125,0.671875,0.6897321428571429,0.017857142857142905,0.0
mc3_18,driveact,0.8,0.6897321428571429,10.428571428571429,0.4642857142857143,0.5357142857142857,0.703125,0.671875,0.6897321428571429,0.017857142857142905,0.0
mc3_18,driveact,0.85,0.6897321428571429,10.964285714285714,0.41964285714285715,0.5803571428571428,0.703125,0.671875,0.6897321428571429,0.017857142857142905,0.0
mc3_18,driveact,0.9,0.6897321428571429,11.848214285714286,0.34598214285714285,0.6540178571428572,0.703125,0.671875,0.6897321428571429,0.017857142857142905,0.0
mc3_18,driveact,0.95,0.6897321428571429,12.625,0.28125,0.71875,0.703125,0.671875,0.6897321428571429,0.017857142857142905,0.0
