model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
r3d_18,ucf101,0.1,0.8163366336633663,4.071287128712871,0.994059405940594,0.005940594059405946,0.8282178217821782,0.8163366336633663,0.8123762376237624,0.0,0.003960396039603853
r3d_18,ucf101,0.15,0.8163366336633663,4.243564356435644,0.9797029702970297,0.020297029702970315,0.8282178217821782,0.8163366336633663,0.8123762376237624,0.0,0.003960396039603853
r3d_18,ucf101,0.2,0.8153465346534653,4.433663366336634,0.9638613861386138,0.03613861386138617,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.000990099009900991,0.002970297029702862
r3d_18,ucf101,0.25,0.8163366336633663,4.754455445544554,0.9371287128712872,0.06287128712871282,0.8282178217821782,0.8163366336633663,0.8123762376237624,0.0,0.003960396039603853
r3d_18,ucf101,0.3,0.8153465346534653,5.027722772277228,0.9143564356435644,0.08564356435643561,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.000990099009900991,0.002970297029702862
r3d_18,ucf101,0.35,0.8148514851485148,5.306930693069307,0.8910891089108911,0.1089108910891089,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.0014851485148514865,0.0024752475247523664
r3d_18,ucf101,0.4,0.8133663366336633,5.568316831683168,0.8693069306930693,0.1306930693069307,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.002970297029702973,0.00099009900990088
r3d_18,ucf101,0.45,0.8128712871287128,5.8,0.85,0.15000000000000002,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.0034653465346534684,0.0004950495049503845
r3d_18,ucf101,0.5,0.8138613861386138,6.174257425742574,0.8188118811881188,0.18118811881188124,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.0024752475247524774,0.0014851485148513754
r3d_18,ucf101,0.55,0.8138613861386138,6.42970297029703,0.7975247524752476,0.20247524752475243,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.0024752475247524774,0.0014851485148513754
r3d_18,ucf101,0.6,0.8133663366336633,6.702970297029703,0.7747524752475248,0.22524752475247523,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.002970297029702973,0.00099009900990088
r3d_18,ucf101,0.65,0.8128712871287128,6.97029702970297,0.7524752475247525,0.24752475247524752,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.0034653465346534684,0.0004950495049503845
r3d_18,ucf101,0.7,0.8123762376237624,7.261386138613862,0.7282178217821782,0.2717821782178218,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.003960396039603853,0.0
r3d_18,ucf101,0.75,0.8123762376237624,7.546534653465346,0.7044554455445544,0.2955445544554456,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.003960396039603853,0.0
r3d_18,ucf101,0.8,0.8123762376237624,7.902970297029703,0.6747524752475248,0.3252475247524752,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.003960396039603853,0.0
r3d_18,ucf101,0.85,0.8123762376237624,8.300990099009901,0.6415841584158416,0.3584158415841584,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.003960396039603853,0.0
r3d_18,ucf101,0.9,0.8123762376237624,8.8,0.6,0.4,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.003960396039603853,0.0
r3d_18,ucf101,0.95,0.8123762376237624,9.625742574257426,0.5311881188118812,0.4688118811881188,0.8282178217821782,0.8163366336633663,0.8123762376237624,-0.003960396039603853,0.0
