model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
slowfast_r50,autsl,0.1,0.45201448619284745,4.673607967406066,0.9438660027161612,0.05613399728383883,0.8374830239927569,0.4146672702580353,0.822544137618832,0.03734721593481216,-0.3705296514259846
slowfast_r50,autsl,0.15,0.4864191942055229,5.3444997736532365,0.8879583521955636,0.11204164780443637,0.8374830239927569,0.4146672702580353,0.822544137618832,0.07175192394748758,-0.3361249434133092
slowfast_r50,autsl,0.2,0.5230873698506111,6.088727931190584,0.8259393390674513,0.17406066093254868,0.8374830239927569,0.4146672702580353,0.822544137618832,0.10842009959257581,-0.29945676776822094
slowfast_r50,autsl,0.25,0.5640561339972838,6.879130828429154,0.7600724309642373,0.23992756903576273,0.8374830239927569,0.4146672702580353,0.822544137618832,0.14938886373924853,-0.2584880036215482
slowfast_r50,autsl,0.3,0.5952919873245812,7.639655952919873,0.6966953372566772,0.3033046627433228,0.8374830239927569,0.4146672702580353,0.822544137618832,0.18062471706654593,-0.22725215029425083
slowfast_r50,autsl,0.35,0.6235853327297419,8.29425079221367,0.6421457673155274,0.3578542326844726,0.8374830239927569,0.4146672702580353,0.822544137618832,0.20891806247170663,-0.19895880488909012
slowfast_r50,autsl,0.4,0.6613852421910367,9.068356722498867,0.577636939791761,0.422363060208239,0.8374830239927569,0.4146672702580353,0.822544137618832,0.24671797193300138,-0.16115889542779538
slowfast_r50,autsl,0.45,0.6883205070167496,9.72023540063377,0.5233137166138524,0.4766862833861476,0.8374830239927569,0.4146672702580353,0.822544137618832,0.27365323675871434,-0.13422363060208242
slowfast_r50,autsl,0.5,0.7105024898143957,10.309642372114078,0.47419646899049345,0.5258035310095066,0.8374830239927569,0.4146672702580353,0.822544137618832,0.2958352195563604,-0.11204164780443637
slowfast_r50,autsl,0.55,0.7292892711634223,10.809416025350837,0.43254866455409685,0.5674513354459032,0.8374830239927569,0.4146672702580353,0.822544137618832,0.31462200090538706,-0.0932548664554097
slowfast_r50,autsl,0.6,0.7467179719330014,11.314622000905388,0.3904481665912177,0.6095518334087823,0.8374830239927569,0.4146672702580353,0.822544137618832,0.3320507016749661,-0.07582616568583067
slowfast_r50,autsl,0.65,0.7580353100950656,11.754640108646447,0.3537799909461295,0.6462200090538706,0.8374830239927569,0.4146672702580353,0.822544137618832,0.34336803983703035,-0.06450882752376641
slowfast_r50,autsl,0.7,0.767768220914441,12.170212765957446,0.3191489361702128,0.6808510638297872,0.8374830239927569,0.4146672702580353,0.822544137618832,0.3531009506564057,-0.05477591670439108
slowfast_r50,autsl,0.75,0.7797645993662291,12.566772295156179,0.28610230873698506,0.7138976912630149,0.8374830239927569,0.4146672702580353,0.822544137618832,0.3650973291081938,-0.042779538252602944
slowfast_r50,autsl,0.8,0.7881394296061567,12.971480307831598,0.2523766410140335,0.7476233589859664,0.8374830239927569,0.4146672702580353,0.822544137618832,0.3734721593481214,-0.03440470801267537
slowfast_r50,autsl,0.85,0.7949298325033952,13.373472159348122,0.21887732005432323,0.7811226799456767,0.8374830239927569,0.4146672702580353,0.822544137618832,0.3802625622453599,-0.027614305115436832
slowfast_r50,autsl,0.9,0.8039837030330467,13.905839746491624,0.17451335445903124,0.8254866455409687,0.8374830239927569,0.4146672702580353,0.822544137618832,0.3893164327750114,-0.01856043458578538
slowfast_r50,autsl,0.95,0.8123585332729742,14.465368945224084,0.1278859212313264,0.8721140787686736,0.8374830239927569,0.4146672702580353,0.822544137618832,0.39769126301493896,-0.010185604345857802
