model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
slowfast_r50,ssv2,0.1,0.27419847328244273,4.282137404580153,0.9764885496183207,0.023511450381679344,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.008854961832061081,-0.22076335877862596
slowfast_r50,ssv2,0.15,0.2873282442748092,4.875725190839694,0.9270229007633588,0.0729770992366412,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.021984732824427533,-0.2076335877862595
slowfast_r50,ssv2,0.2,0.3062595419847328,5.725801526717557,0.8561832061068703,0.14381679389312974,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.04091603053435117,-0.18870229007633588
slowfast_r50,ssv2,0.25,0.3251908396946565,6.638167938931297,0.7801526717557252,0.21984732824427478,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.059847328244274856,-0.1697709923664122
slowfast_r50,ssv2,0.3,0.3499236641221374,7.565190839694656,0.7029007633587786,0.2970992366412214,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.08458015267175573,-0.14503816793893132
slowfast_r50,ssv2,0.35,0.36732824427480915,8.294351145038167,0.6421374045801527,0.35786259541984733,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.1019847328244275,-0.12763358778625955
slowfast_r50,ssv2,0.4,0.389618320610687,9.140763358778626,0.5716030534351145,0.4283969465648855,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.12427480916030537,-0.10534351145038168
slowfast_r50,ssv2,0.45,0.4015267175572519,9.86259541984733,0.5114503816793893,0.4885496183206107,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.13618320610687024,-0.09343511450381681
slowfast_r50,ssv2,0.5,0.41587786259541987,10.50381679389313,0.4580152671755725,0.5419847328244275,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.15053435114503821,-0.07908396946564883
slowfast_r50,ssv2,0.55,0.42870229007633587,11.192671755725192,0.40061068702290076,0.5993893129770993,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.16335877862595422,-0.06625954198473283
slowfast_r50,ssv2,0.6,0.4403053435114504,11.7606106870229,0.3532824427480916,0.6467175572519084,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.17496183206106874,-0.0546564885496183
slowfast_r50,ssv2,0.65,0.4479389312977099,12.244274809160306,0.31297709923664124,0.6870229007633588,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.18259541984732824,-0.0470229007633588
slowfast_r50,ssv2,0.7,0.456793893129771,12.735267175572519,0.2720610687022901,0.7279389312977099,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.19145038167938933,-0.03816793893129772
slowfast_r50,ssv2,0.75,0.46534351145038166,13.211603053435114,0.23236641221374046,0.7676335877862596,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.2,-0.029618320610687032
slowfast_r50,ssv2,0.8,0.46961832061068703,13.636641221374045,0.1969465648854962,0.8030534351145038,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.20427480916030538,-0.02534351145038166
slowfast_r50,ssv2,0.85,0.4772519083969466,14.101984732824427,0.1581679389312977,0.8418320610687022,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.21190839694656494,-0.017709923664122107
slowfast_r50,ssv2,0.9,0.4833587786259542,14.556335877862596,0.12030534351145038,0.8796946564885496,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.21801526717557257,-0.011603053435114474
slowfast_r50,ssv2,0.95,0.48916030534351146,15.069312977099237,0.07755725190839695,0.9224427480916031,0.5309923664122137,0.26534351145038165,0.4949618320610687,0.2238167938931298,-0.005801526717557237
