model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
r3d_18,hmdb51,0.1,0.7830508474576271,4.135593220338983,0.9887005649717514,0.011299435028248594,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.0,-0.02033898305084747
r3d_18,hmdb51,0.15,0.7887005649717514,4.47457627118644,0.96045197740113,0.039548022598870025,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.005649717514124353,-0.014689265536723117
r3d_18,hmdb51,0.2,0.7898305084745763,4.8,0.9333333333333333,0.06666666666666665,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.006779661016949157,-0.013559322033898313
r3d_18,hmdb51,0.25,0.7943502824858757,5.206779661016949,0.8994350282485876,0.10056497175141244,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.011299435028248594,-0.009039548022598876
r3d_18,hmdb51,0.3,0.7932203389830509,5.5728813559322035,0.8689265536723164,0.13107344632768358,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.01016949152542379,-0.01016949152542368
r3d_18,hmdb51,0.35,0.7954802259887006,5.938983050847457,0.8384180790960452,0.16158192090395485,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.01242937853107351,-0.00790960451977396
r3d_18,hmdb51,0.4,0.7977401129943503,6.128813559322034,0.8225988700564971,0.17740112994350288,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.014689265536723228,-0.005649717514124242
r3d_18,hmdb51,0.45,0.7988700564971751,6.454237288135594,0.7954802259887006,0.2045197740112994,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.015819209039548032,-0.004519774011299438
r3d_18,hmdb51,0.5,0.7977401129943503,6.779661016949152,0.768361581920904,0.23163841807909602,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.014689265536723228,-0.005649717514124242
r3d_18,hmdb51,0.55,0.7977401129943503,7.2677966101694915,0.727683615819209,0.27231638418079096,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.014689265536723228,-0.005649717514124242
r3d_18,hmdb51,0.6,0.8022598870056498,7.552542372881356,0.703954802259887,0.29604519774011295,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.019209039548022666,-0.001129943502824804
r3d_18,hmdb51,0.65,0.8022598870056498,7.755932203389831,0.6870056497175141,0.3129943502824859,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.019209039548022666,-0.001129943502824804
r3d_18,hmdb51,0.7,0.8011299435028248,8.027118644067796,0.6644067796610169,0.3355932203389831,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.01807909604519775,-0.002259887005649719
r3d_18,hmdb51,0.75,0.8011299435028248,8.447457627118643,0.6293785310734463,0.3706214689265537,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.01807909604519775,-0.002259887005649719
r3d_18,hmdb51,0.8,0.8033898305084746,8.88135593220339,0.5932203389830508,0.4067796610169492,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.02033898305084747,0.0
r3d_18,hmdb51,0.85,0.8033898305084746,9.193220338983052,0.5672316384180791,0.4327683615819209,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.02033898305084747,0.0
r3d_18,hmdb51,0.9,0.8033898305084746,9.532203389830508,0.5389830508474577,0.4610169491525423,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.02033898305084747,0.0
r3d_18,hmdb51,0.95,0.8033898305084746,10.467796610169492,0.4610169491525424,0.5389830508474576,0.8214689265536723,0.7830508474576271,0.8033898305084746,0.02033898305084747,0.0
