model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
videomae,driveact,0.1,0.609375,4.0,1.0,0.0,0.7566964285714286,0.609375,0.7388392857142857,0.0,-0.1294642857142857
videomae,driveact,0.15,0.6116071428571429,4.026785714285714,0.9977678571428571,0.0022321428571429047,0.7566964285714286,0.609375,0.7388392857142857,0.0022321428571429047,-0.1272321428571428
videomae,driveact,0.2,0.6160714285714286,4.160714285714286,0.9866071428571429,0.013392857142857095,0.7566964285714286,0.609375,0.7388392857142857,0.006696428571428603,-0.1227678571428571
videomae,driveact,0.25,0.6138392857142857,4.294642857142857,0.9754464285714286,0.024553571428571397,0.7566964285714286,0.609375,0.7388392857142857,0.004464285714285698,-0.125
videomae,driveact,0.3,0.6205357142857143,4.508928571428571,0.9575892857142857,0.0424107142857143,0.7566964285714286,0.609375,0.7388392857142857,0.011160714285714302,-0.1183035714285714
videomae,driveact,0.35,0.625,4.830357142857143,0.9308035714285714,0.0691964285714286,0.7566964285714286,0.609375,0.7388392857142857,0.015625,-0.1138392857142857
videomae,driveact,0.4,0.6339285714285714,5.339285714285714,0.8883928571428571,0.1116071428571429,0.7566964285714286,0.609375,0.7388392857142857,0.024553571428571397,-0.1049107142857143
videomae,driveact,0.45,0.6450892857142857,5.821428571428571,0.8482142857142857,0.1517857142857143,0.7566964285714286,0.609375,0.7388392857142857,0.0357142857142857,-0.09375
videomae,driveact,0.5,0.65625,6.517857142857143,0.7901785714285714,0.2098214285714286,0.7566964285714286,0.609375,0.7388392857142857,0.046875,-0.0825892857142857
videomae,driveact,0.55,0.6651785714285714,6.839285714285714,0.7633928571428571,0.2366071428571429,0.7566964285714286,0.609375,0.7388392857142857,0.0558035714285714,-0.0736607142857143
videomae,driveact,0.6,0.6741071428571429,7.348214285714286,0.7209821428571429,0.2790178571428571,0.7566964285714286,0.609375,0.7388392857142857,0.0647321428571429,-0.0647321428571428
videomae,driveact,0.65,0.6897321428571429,7.696428571428571,0.6919642857142857,0.3080357142857143,0.7566964285714286,0.609375,0.7388392857142857,0.0803571428571429,-0.049107142857142794
videomae,driveact,0.7,0.6941964285714286,8.258928571428571,0.6450892857142857,0.3549107142857143,0.7566964285714286,0.609375,0.7388392857142857,0.0848214285714286,-0.044642857142857095
videomae,driveact,0.75,0.7075892857142857,8.767857142857142,0.6026785714285714,0.3973214285714286,0.7566964285714286,0.609375,0.7388392857142857,0.0982142857142857,-0.03125
videomae,driveact,0.8,0.7098214285714286,9.169642857142858,0.5691964285714286,0.4308035714285714,0.7566964285714286,0.609375,0.7388392857142857,0.1004464285714286,-0.029017857142857095
videomae,driveact,0.85,0.7165178571428571,9.678571428571429,0.5267857142857143,0.4732142857142857,0.7566964285714286,0.609375,0.7388392857142857,0.1071428571428571,-0.022321428571428603
videomae,driveact,0.9,0.7232142857142857,10.348214285714286,0.47098214285714285,0.5290178571428572,0.7566964285714286,0.609375,0.7388392857142857,0.1138392857142857,-0.015625
videomae,driveact,0.95,0.7299107142857143,11.339285714285714,0.38839285714285715,0.6116071428571428,0.7566964285714286,0.609375,0.7388392857142857,0.1205357142857143,-0.008928571428571397
