model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
mc3_18,finegym,0.1,0.5,4.1425,0.988125,0.011874999999999969,0.77375,0.49375,0.74625,0.006249999999999978,-0.24624999999999997
mc3_18,finegym,0.15,0.514375,4.4275,0.964375,0.03562500000000002,0.77375,0.49375,0.74625,0.020625000000000004,-0.23187499999999994
mc3_18,finegym,0.2,0.53375,4.915,0.92375,0.07625000000000004,0.77375,0.49375,0.74625,0.039999999999999925,-0.21250000000000002
mc3_18,finegym,0.25,0.5525,5.365,0.88625,0.11375000000000002,0.77375,0.49375,0.74625,0.05874999999999997,-0.19374999999999998
mc3_18,finegym,0.3,0.571875,6.01,0.8325,0.16749999999999998,0.77375,0.49375,0.74625,0.078125,-0.17437499999999995
mc3_18,finegym,0.35,0.590625,6.6175,0.781875,0.218125,0.77375,0.49375,0.74625,0.09687499999999993,-0.155625
mc3_18,finegym,0.4,0.608125,7.2175,0.731875,0.26812499999999995,0.77375,0.49375,0.74625,0.114375,-0.13812499999999994
mc3_18,finegym,0.45,0.626875,7.9825,0.668125,0.33187500000000003,0.77375,0.49375,0.74625,0.13312499999999994,-0.11937500000000001
mc3_18,finegym,0.5,0.6425,8.5675,0.619375,0.380625,0.77375,0.49375,0.74625,0.14874999999999994,-0.10375000000000001
mc3_18,finegym,0.55,0.664375,9.37,0.5525,0.4475,0.77375,0.49375,0.74625,0.17062500000000003,-0.08187499999999992
mc3_18,finegym,0.6,0.683125,10.18,0.485,0.515,0.77375,0.49375,0.74625,0.18937499999999996,-0.06312499999999999
mc3_18,finegym,0.65,0.695625,10.7275,0.439375,0.5606249999999999,0.77375,0.49375,0.74625,0.20187500000000003,-0.05062499999999992
mc3_18,finegym,0.7,0.705625,11.2675,0.394375,0.6056250000000001,0.77375,0.49375,0.74625,0.21187499999999992,-0.04062500000000002
mc3_18,finegym,0.75,0.71875,11.8675,0.344375,0.655625,0.77375,0.49375,0.74625,0.22499999999999998,-0.02749999999999997
mc3_18,finegym,0.8,0.721875,12.3325,0.305625,0.694375,0.77375,0.49375,0.74625,0.22812500000000002,-0.024374999999999925
mc3_18,finegym,0.85,0.72875,12.94,0.255,0.745,0.77375,0.49375,0.74625,0.235,-0.01749999999999996
mc3_18,finegym,0.9,0.734375,13.5625,0.203125,0.796875,0.77375,0.49375,0.74625,0.24062499999999998,-0.011874999999999969
mc3_18,finegym,0.95,0.740625,14.2375,0.146875,0.853125,0.77375,0.49375,0.74625,0.24687499999999996,-0.005624999999999991
