model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
r2plus1d_18,autsl,0.1,0.6944318696242644,4.005432322317791,0.9995473064735174,0.00045269352648258376,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.00022634676324129188,-0.064961521050249
r2plus1d_18,autsl,0.15,0.6944318696242644,4.0081484834766865,0.9993209597102761,0.0006790402897238756,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.00022634676324129188,-0.064961521050249
r2plus1d_18,autsl,0.2,0.6964689904934359,4.06518786781349,0.9945676776822091,0.005432322317790894,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.002263467632412808,-0.06292440018107748
r2plus1d_18,autsl,0.25,0.6989588048890901,4.157537347215935,0.9868718877320054,0.013128112267994596,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.0047532820280670185,-0.06043458578542327
r2plus1d_18,autsl,0.3,0.7023540063377094,4.296061566319602,0.9753282028066999,0.02467179719330015,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.008148483476686286,-0.057039384336804
r2plus1d_18,autsl,0.35,0.7057492077863287,4.478044363965595,0.9601629696695337,0.03983703033046626,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.011543684925305553,-0.05364418288818473
r2plus1d_18,autsl,0.4,0.7089180624717066,4.662743322770484,0.9447713897691263,0.055228610230873665,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.014712539610683528,-0.05047532820280676
r2plus1d_18,autsl,0.45,0.7116342236306021,4.939791760977818,0.9216840199185151,0.07831598008148488,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.01742870076957903,-0.047759167043911255
r2plus1d_18,autsl,0.5,0.7170665459483929,5.192394748755093,0.9006337709370756,0.09936622906292436,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.022861023087369814,-0.04232684472612047
r2plus1d_18,autsl,0.55,0.7249886826618379,5.5943866002716165,0.8671344499773653,0.13286555002263467,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.030783159800814808,-0.03440470801267548
r2plus1d_18,autsl,0.6,0.7288365776369398,5.969216840199185,0.8358985966500679,0.16410140334993206,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.03463105477591666,-0.030556813037573627
r2plus1d_18,autsl,0.65,0.7320054323223177,6.333182435491173,0.8055681303757356,0.1944318696242644,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.037799909461294634,-0.02738795835219565
r2plus1d_18,autsl,0.7,0.7340425531914894,6.7134449977365325,0.7738795835219556,0.22612041647804437,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.03983703033046626,-0.025350837483024025
r2plus1d_18,autsl,0.75,0.7372114078768673,7.044816659121775,0.7462652784065188,0.2537347215934812,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.043005885015844236,-0.02218198279764605
r2plus1d_18,autsl,0.8,0.7383431416930738,7.42779538252603,0.7143503847894975,0.28564961521050247,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.044137618832050696,-0.02105024898143959
r2plus1d_18,autsl,0.85,0.7415119963784518,7.905839746491625,0.6745133544590313,0.32548664554096873,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.04730647351742867,-0.017881394296061615
r2plus1d_18,autsl,0.9,0.7458125848800362,8.492530556813037,0.6256224535989136,0.37437754640108645,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.051607062019013106,-0.01358080579447718
r2plus1d_18,autsl,0.95,0.7503395201448619,9.426889995473065,0.5477591670439113,0.45224083295608875,0.7928927116342236,0.6942055228610231,0.7593933906745134,0.05613399728383883,-0.009053870529651453
