model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
timesformer,driveact,0.1,0.6696428571428571,4.0,1.0,0.0,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.0,-0.006696428571428603
timesformer,driveact,0.15,0.6696428571428571,4.026785714285714,0.9977678571428571,0.0022321428571429047,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.0,-0.006696428571428603
timesformer,driveact,0.2,0.671875,4.107142857142857,0.9910714285714286,0.008928571428571397,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.0022321428571429047,-0.004464285714285698
timesformer,driveact,0.25,0.6741071428571429,4.1875,0.984375,0.015625,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.0044642857142858094,-0.0022321428571427937
timesformer,driveact,0.3,0.6763392857142857,4.428571428571429,0.9642857142857143,0.0357142857142857,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.006696428571428603,0.0
timesformer,driveact,0.35,0.6741071428571429,4.723214285714286,0.9397321428571429,0.060267857142857095,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.0044642857142858094,-0.0022321428571427937
timesformer,driveact,0.4,0.6763392857142857,4.991071428571429,0.9174107142857143,0.0825892857142857,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.006696428571428603,0.0
timesformer,driveact,0.45,0.6852678571428571,5.392857142857143,0.8839285714285714,0.1160714285714286,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.015625,0.008928571428571397
timesformer,driveact,0.5,0.6808035714285714,5.6875,0.859375,0.140625,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.011160714285714302,0.004464285714285698
timesformer,driveact,0.55,0.6785714285714286,5.982142857142857,0.8348214285714286,0.1651785714285714,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.008928571428571508,0.0022321428571429047
timesformer,driveact,0.6,0.6763392857142857,6.625,0.78125,0.21875,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.006696428571428603,0.0
timesformer,driveact,0.65,0.6763392857142857,7.053571428571429,0.7455357142857143,0.2544642857142857,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.006696428571428603,0.0
timesformer,driveact,0.7,0.6830357142857143,7.669642857142857,0.6941964285714286,0.3058035714285714,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.013392857142857206,0.006696428571428603
timesformer,driveact,0.75,0.6830357142857143,8.071428571428571,0.6607142857142857,0.3392857142857143,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.013392857142857206,0.006696428571428603
timesformer,driveact,0.8,0.6808035714285714,8.526785714285714,0.6227678571428571,0.3772321428571429,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.011160714285714302,0.004464285714285698
timesformer,driveact,0.85,0.6785714285714286,9.25,0.5625,0.4375,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.008928571428571508,0.0022321428571429047
timesformer,driveact,0.9,0.6808035714285714,9.866071428571429,0.5111607142857143,0.4888392857142857,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.011160714285714302,0.004464285714285698
timesformer,driveact,0.95,0.6785714285714286,10.723214285714286,0.43973214285714285,0.5602678571428572,0.7142857142857143,0.6696428571428571,0.6763392857142857,0.008928571428571508,0.0022321428571429047
