model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
vivit,autsl,0.1,0.5737890448166592,4.010864644635582,0.9990946129470348,0.0009053870529651675,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.0,-0.17247623358985964
vivit,autsl,0.15,0.5765052059755545,4.1140787686736076,0.990493435943866,0.009506564056134037,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.0027161611588953916,-0.16976007243096425
vivit,autsl,0.2,0.5814848347668629,4.244454504300588,0.9796287913082843,0.020371208691715714,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.007695789950203702,-0.16478044363965594
vivit,autsl,0.25,0.5871435038478949,4.502489814395654,0.9581258488003621,0.04187415119963789,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.013354459031235777,-0.15912177455862386
vivit,autsl,0.3,0.5998189225894069,4.882752376641014,0.9264373019465821,0.07356269805341786,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.02602987777274779,-0.14644635581711185
vivit,autsl,0.35,0.6131733816206428,5.3444997736532365,0.8879583521955636,0.11204164780443637,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.03938433680398368,-0.13309189678587596
vivit,autsl,0.4,0.6256224535989136,5.751923947487551,0.8540063377093707,0.14599366229062927,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.0518334087822544,-0.12064282480760524
vivit,autsl,0.45,0.6369397917609778,6.175645088275238,0.8186962426437302,0.1813037573562698,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.06315074694431866,-0.10932548664554098
vivit,autsl,0.5,0.6500679040289724,6.645540968764147,0.7795382526029878,0.2204617473970122,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.07627885921231325,-0.09619737437754639
vivit,autsl,0.55,0.6598008148483476,7.150746944318696,0.7374377546401086,0.26256224535989137,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.08601177003168847,-0.08646446355817117
vivit,autsl,0.6,0.6722498868266183,7.691263014938887,0.6923947487550928,0.30760525124490723,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.09846084200995919,-0.07401539157990045
vivit,autsl,0.65,0.6831145314622001,8.16387505658669,0.6530104119511091,0.3469895880488909,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.10932548664554098,-0.06315074694431866
vivit,autsl,0.7,0.6930737890448166,8.636487098234495,0.6136260751471254,0.3863739248528746,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.11928474422815749,-0.05319148936170215
vivit,autsl,0.75,0.7016749660479855,9.106382978723405,0.574468085106383,0.42553191489361697,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.12788592123132636,-0.04459031235853328
vivit,autsl,0.8,0.7150294250792214,9.638750565866909,0.530104119511091,0.46989588048890896,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.14124038026256225,-0.03123585332729739
vivit,autsl,0.85,0.7215934812132186,10.268899954730648,0.4775916704391127,0.5224083295608872,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.1478044363965595,-0.02467179719330015
vivit,autsl,0.9,0.7297419646899049,10.961521050248981,0.4198732458125849,0.5801267541874151,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.15595291987324578,-0.016523313716613863
vivit,autsl,0.95,0.7365323675871435,11.923042100497963,0.33974649162516973,0.6602535083748302,0.7833861475780897,0.5737890448166592,0.7462652784065188,0.1627433227704843,-0.009732910819375329
