model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
mc3_18,ucf101,0.1,0.8539603960396039,4.047524752475248,0.996039603960396,0.003960396039603964,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.0004950495049504955,0.0
mc3_18,ucf101,0.15,0.8549504950495049,4.201980198019802,0.9831683168316832,0.016831683168316847,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.0014851485148514865,0.000990099009900991
mc3_18,ucf101,0.2,0.8554455445544554,4.43960396039604,0.9633663366336633,0.036633663366336666,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.001980198019801982,0.0014851485148514865
mc3_18,ucf101,0.25,0.8559405940594059,4.706930693069307,0.941089108910891,0.05891089108910896,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.0024752475247524774,0.001980198019801982
mc3_18,ucf101,0.3,0.8559405940594059,4.932673267326733,0.9222772277227723,0.07772277227722768,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.0024752475247524774,0.001980198019801982
mc3_18,ucf101,0.35,0.8554455445544554,5.2,0.9,0.09999999999999998,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.001980198019801982,0.0014851485148514865
mc3_18,ucf101,0.4,0.8554455445544554,5.41980198019802,0.8816831683168317,0.11831683168316831,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.001980198019801982,0.0014851485148514865
mc3_18,ucf101,0.45,0.8534653465346534,5.639603960396039,0.8633663366336634,0.13663366336633664,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.0,-0.0004950495049504955
mc3_18,ucf101,0.5,0.8539603960396039,5.954455445544554,0.8371287128712871,0.1628712871287129,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.0004950495049504955,0.0
mc3_18,ucf101,0.55,0.8544554455445544,6.257425742574258,0.8118811881188119,0.18811881188118806,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.000990099009900991,0.0004950495049504955
mc3_18,ucf101,0.6,0.8544554455445544,6.53069306930693,0.7891089108910891,0.21089108910891086,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.000990099009900991,0.0004950495049504955
mc3_18,ucf101,0.65,0.8544554455445544,6.762376237623762,0.7698019801980198,0.23019801980198018,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.000990099009900991,0.0004950495049504955
mc3_18,ucf101,0.7,0.8544554455445544,7.0,0.75,0.25,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.000990099009900991,0.0004950495049504955
mc3_18,ucf101,0.75,0.8544554455445544,7.231683168316832,0.7306930693069307,0.2693069306930693,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.000990099009900991,0.0004950495049504955
mc3_18,ucf101,0.8,0.8544554455445544,7.546534653465346,0.7044554455445544,0.2955445544554456,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.000990099009900991,0.0004950495049504955
mc3_18,ucf101,0.85,0.8539603960396039,7.843564356435643,0.6797029702970298,0.32029702970297025,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.0004950495049504955,0.0
mc3_18,ucf101,0.9,0.8539603960396039,8.306930693069306,0.6410891089108911,0.3589108910891089,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.0004950495049504955,0.0
mc3_18,ucf101,0.95,0.8539603960396039,9.126732673267327,0.5727722772277227,0.4272277227722773,0.8603960396039604,0.8534653465346534,0.8539603960396039,0.0004950495049504955,0.0
