model,dataset,threshold,accuracy,avg_frames,pct_cheap,pct_dense,oracle_accuracy,fixed_cheap_acc,fixed_dense_acc,delta_vs_cheap,delta_vs_dense
vivit,finegym,0.1,0.421875,4.09,0.9925,0.007499999999999951,0.729375,0.418125,0.69125,0.0037499999999999756,-0.26937500000000003
vivit,finegym,0.15,0.42625,4.24,0.98,0.020000000000000018,0.729375,0.418125,0.69125,0.008124999999999993,-0.265
vivit,finegym,0.2,0.431875,4.495,0.95875,0.04125000000000001,0.729375,0.418125,0.69125,0.013749999999999984,-0.259375
vivit,finegym,0.25,0.45125,4.9225,0.923125,0.07687500000000003,0.729375,0.418125,0.69125,0.03312499999999996,-0.24000000000000005
vivit,finegym,0.3,0.464375,5.275,0.89375,0.10624999999999996,0.729375,0.418125,0.69125,0.04624999999999996,-0.22687500000000005
vivit,finegym,0.35,0.4775,5.7025,0.858125,0.14187499999999997,0.729375,0.418125,0.69125,0.059374999999999956,-0.21375000000000005
vivit,finegym,0.4,0.5,6.19,0.8175,0.1825,0.729375,0.418125,0.69125,0.08187499999999998,-0.19125000000000003
vivit,finegym,0.45,0.51625,6.715,0.77375,0.22624999999999995,0.729375,0.418125,0.69125,0.09812499999999996,-0.17500000000000004
vivit,finegym,0.5,0.531875,7.3,0.725,0.275,0.729375,0.418125,0.69125,0.11374999999999996,-0.15937500000000004
vivit,finegym,0.55,0.544375,7.8175,0.681875,0.318125,0.729375,0.418125,0.69125,0.12625000000000003,-0.14687499999999998
vivit,finegym,0.6,0.559375,8.455,0.62875,0.37124999999999997,0.729375,0.418125,0.69125,0.14124999999999993,-0.13187500000000008
vivit,finegym,0.65,0.573125,8.98,0.585,0.41500000000000004,0.729375,0.418125,0.69125,0.15499999999999997,-0.11812500000000004
vivit,finegym,0.7,0.583125,9.4825,0.543125,0.45687500000000003,0.729375,0.418125,0.69125,0.16499999999999998,-0.10812500000000003
vivit,finegym,0.75,0.605,10.0975,0.491875,0.5081249999999999,0.729375,0.418125,0.69125,0.18687499999999996,-0.08625000000000005
vivit,finegym,0.8,0.61875,10.765,0.43625,0.56375,0.729375,0.418125,0.69125,0.200625,-0.07250000000000001
vivit,finegym,0.85,0.630625,11.4775,0.376875,0.6231249999999999,0.729375,0.418125,0.69125,0.21249999999999997,-0.06062500000000004
vivit,finegym,0.9,0.644375,12.0925,0.325625,0.674375,0.729375,0.418125,0.69125,0.22625,-0.046875
vivit,finegym,0.95,0.670625,13.2325,0.230625,0.769375,0.729375,0.418125,0.69125,0.2525,-0.020625000000000004
