coverage,stride,top1,n,model,dataset
10,1,0.4711864406779661,885,videomae,hmdb51
10,2,0.4745762711864407,885,videomae,hmdb51
10,4,0.4576271186440678,885,videomae,hmdb51
10,8,0.3887005649717514,885,videomae,hmdb51
10,16,0.35480225988700564,885,videomae,hmdb51
25,1,0.5864406779661017,885,videomae,hmdb51
25,2,0.5864406779661017,885,videomae,hmdb51
25,4,0.6011299435028249,885,videomae,hmdb51
25,8,0.5389830508474577,885,videomae,hmdb51
25,16,0.4847457627118644,885,videomae,hmdb51
50,1,0.7638418079096045,885,videomae,hmdb51
50,2,0.7570621468926554,885,videomae,hmdb51
50,4,0.7548022598870057,885,videomae,hmdb51
50,8,0.6757062146892655,885,videomae,hmdb51
50,16,0.559322033898305,885,videomae,hmdb51
75,1,0.8418079096045198,885,videomae,hmdb51
75,2,0.8429378531073446,885,videomae,hmdb51
75,4,0.8418079096045198,885,videomae,hmdb51
75,8,0.768361581920904,885,videomae,hmdb51
75,16,0.6655367231638418,885,videomae,hmdb51
100,1,0.8621468926553673,885,videomae,hmdb51
100,2,0.8553672316384181,885,videomae,hmdb51
100,4,0.8632768361581921,885,videomae,hmdb51
100,8,0.8022598870056498,885,videomae,hmdb51
100,16,0.6994350282485876,885,videomae,hmdb51
