coverage,stride,top1,n,model,dataset
10,1,0.596039603960396,2020,vivit,ucf101
10,2,0.5381188118811882,2020,vivit,ucf101
10,4,0.451980198019802,2020,vivit,ucf101
10,8,0.3683168316831683,2020,vivit,ucf101
10,16,0.31336633663366337,2020,vivit,ucf101
25,1,0.7346534653465346,2020,vivit,ucf101
25,2,0.7113861386138614,2020,vivit,ucf101
25,4,0.6450495049504951,2020,vivit,ucf101
25,8,0.5381188118811882,2020,vivit,ucf101
25,16,0.4163366336633663,2020,vivit,ucf101
50,1,0.7970297029702971,2020,vivit,ucf101
50,2,0.7891089108910891,2020,vivit,ucf101
50,4,0.7643564356435644,2020,vivit,ucf101
50,8,0.6841584158415842,2020,vivit,ucf101
50,16,0.5693069306930693,2020,vivit,ucf101
75,1,0.8391089108910891,2020,vivit,ucf101
75,2,0.8371287128712871,2020,vivit,ucf101
75,4,0.8227722772277227,2020,vivit,ucf101
75,8,0.7613861386138614,2020,vivit,ucf101
75,16,0.657920792079208,2020,vivit,ucf101
100,1,0.852970297029703,2020,vivit,ucf101
100,2,0.8599009900990099,2020,vivit,ucf101
100,4,0.8435643564356435,2020,vivit,ucf101
100,8,0.8113861386138614,2020,vivit,ucf101
100,16,0.7188118811881188,2020,vivit,ucf101
