coverage,stride,top1,n,model,dataset
10,1,0.0352193995381062,3464,mc3_18,ssv2
10,2,0.0323325635103926,3464,mc3_18,ssv2
10,4,0.0337759815242494,3464,mc3_18,ssv2
10,8,0.0314665127020785,3464,mc3_18,ssv2
10,16,0.0314665127020785,3464,mc3_18,ssv2
25,1,0.0701501154734411,3464,mc3_18,ssv2
25,2,0.0588914549653579,3464,mc3_18,ssv2
25,4,0.0433025404157043,3464,mc3_18,ssv2
25,8,0.0360854503464203,3464,mc3_18,ssv2
25,16,0.0329099307159353,3464,mc3_18,ssv2
50,1,0.1815812337098175,3453,mc3_18,ssv2
50,2,0.170816444701795,3454,mc3_18,ssv2
50,4,0.102979461961238,3457,mc3_18,ssv2
50,8,0.051778999132195545,3457,mc3_18,ssv2
50,16,0.0389722863741339,3464,mc3_18,ssv2
75,1,0.3009478672985782,3376,mc3_18,ssv2
75,2,0.2972172883362937,3378,mc3_18,ssv2
75,4,0.24275576581904199,3382,mc3_18,ssv2
75,8,0.0988235294117647,3400,mc3_18,ssv2
75,16,0.054906542056074766,3424,mc3_18,ssv2
100,1,0.323969465648855,3275,mc3_18,ssv2
100,2,0.3242830994508847,3278,mc3_18,ssv2
100,4,0.29045012165450124,3288,mc3_18,ssv2
100,8,0.1586290567182287,3297,mc3_18,ssv2
100,16,0.07292917166866747,3332,mc3_18,ssv2
