coverage,stride,top1,n,model,dataset
10,1,0.15401785714285715,448,videomae,driveact
10,2,0.12946428571428573,448,videomae,driveact
10,4,0.13616071428571427,448,videomae,driveact
10,8,0.125,448,videomae,driveact
10,16,0.125,448,videomae,driveact
25,1,0.15625,448,videomae,driveact
25,2,0.15401785714285715,448,videomae,driveact
25,4,0.16071428571428573,448,videomae,driveact
25,8,0.14285714285714285,448,videomae,driveact
25,16,0.125,448,videomae,driveact
50,1,0.17410714285714285,448,videomae,driveact
50,2,0.17857142857142858,448,videomae,driveact
50,4,0.18080357142857142,448,videomae,driveact
50,8,0.15178571428571427,448,videomae,driveact
50,16,0.140625,448,videomae,driveact
75,1,0.21205357142857142,448,videomae,driveact
75,2,0.21205357142857142,448,videomae,driveact
75,4,0.18080357142857142,448,videomae,driveact
75,8,0.16517857142857142,448,videomae,driveact
75,16,0.15625,448,videomae,driveact
100,1,0.22544642857142858,448,videomae,driveact
100,2,0.234375,448,videomae,driveact
100,4,0.20089285714285715,448,videomae,driveact
100,8,0.17857142857142858,448,videomae,driveact
100,16,0.16071428571428573,448,videomae,driveact
