coverage,stride,top1,n,model,dataset
10,1,0.19196428571428573,448,mc3_18,driveact
10,2,0.1875,448,mc3_18,driveact
10,4,0.1875,448,mc3_18,driveact
10,8,0.1875,448,mc3_18,driveact
10,16,0.1875,448,mc3_18,driveact
25,1,0.20758928571428573,448,mc3_18,driveact
25,2,0.19866071428571427,448,mc3_18,driveact
25,4,0.18526785714285715,448,mc3_18,driveact
25,8,0.18526785714285715,448,mc3_18,driveact
25,16,0.1875,448,mc3_18,driveact
50,1,0.21875,448,mc3_18,driveact
50,2,0.22321428571428573,448,mc3_18,driveact
50,4,0.203125,448,mc3_18,driveact
50,8,0.19866071428571427,448,mc3_18,driveact
50,16,0.19642857142857142,448,mc3_18,driveact
75,1,0.22991071428571427,448,mc3_18,driveact
75,2,0.22544642857142858,448,mc3_18,driveact
75,4,0.20982142857142858,448,mc3_18,driveact
75,8,0.19642857142857142,448,mc3_18,driveact
75,16,0.19196428571428573,448,mc3_18,driveact
100,1,0.2544642857142857,448,mc3_18,driveact
100,2,0.24553571428571427,448,mc3_18,driveact
100,4,0.24107142857142858,448,mc3_18,driveact
100,8,0.18973214285714285,448,mc3_18,driveact
100,16,0.1875,448,mc3_18,driveact
