coverage,stride,top1,n,model,dataset
10,1,0.17549019607843136,1020,timesformer,epic_kitchens
10,2,0.1715686274509804,1020,timesformer,epic_kitchens
10,4,0.16470588235294117,1020,timesformer,epic_kitchens
10,8,0.14411764705882352,1020,timesformer,epic_kitchens
10,16,0.12058823529411765,1020,timesformer,epic_kitchens
25,1,0.24019607843137256,1020,timesformer,epic_kitchens
25,2,0.24215686274509804,1020,timesformer,epic_kitchens
25,4,0.23039215686274508,1020,timesformer,epic_kitchens
25,8,0.21274509803921568,1020,timesformer,epic_kitchens
25,16,0.17450980392156862,1020,timesformer,epic_kitchens
50,1,0.30686274509803924,1020,timesformer,epic_kitchens
50,2,0.2980392156862745,1020,timesformer,epic_kitchens
50,4,0.28823529411764703,1020,timesformer,epic_kitchens
50,8,0.2725490196078431,1020,timesformer,epic_kitchens
50,16,0.24411764705882352,1020,timesformer,epic_kitchens
75,1,0.3254901960784314,1020,timesformer,epic_kitchens
75,2,0.3323529411764706,1020,timesformer,epic_kitchens
75,4,0.3127450980392157,1020,timesformer,epic_kitchens
75,8,0.3156862745098039,1020,timesformer,epic_kitchens
75,16,0.2950980392156863,1020,timesformer,epic_kitchens
100,1,0.32254901960784316,1020,timesformer,epic_kitchens
100,2,0.32450980392156864,1020,timesformer,epic_kitchens
100,4,0.31862745098039214,1020,timesformer,epic_kitchens
100,8,0.30490196078431375,1020,timesformer,epic_kitchens
100,16,0.2931372549019608,1020,timesformer,epic_kitchens
