coverage,stride,top1,n,model,dataset
10,1,0.647029702970297,2020,r2plus1d_18,ucf101
10,2,0.6351485148514852,2020,r2plus1d_18,ucf101
10,4,0.5935643564356435,2020,r2plus1d_18,ucf101
10,8,0.5069306930693069,2020,r2plus1d_18,ucf101
10,16,0.41485148514851483,2020,r2plus1d_18,ucf101
25,1,0.7871287128712872,2020,r2plus1d_18,ucf101
25,2,0.7811881188118812,2020,r2plus1d_18,ucf101
25,4,0.7688118811881188,2020,r2plus1d_18,ucf101
25,8,0.6787128712871288,2020,r2plus1d_18,ucf101
25,16,0.556930693069307,2020,r2plus1d_18,ucf101
50,1,0.8534653465346534,2020,r2plus1d_18,ucf101
50,2,0.850990099009901,2020,r2plus1d_18,ucf101
50,4,0.848019801980198,2020,r2plus1d_18,ucf101
50,8,0.8198019801980198,2020,r2plus1d_18,ucf101
50,16,0.7138613861386138,2020,r2plus1d_18,ucf101
75,1,0.8886138613861386,2020,r2plus1d_18,ucf101
75,2,0.8881188118811881,2020,r2plus1d_18,ucf101
75,4,0.8831683168316832,2020,r2plus1d_18,ucf101
75,8,0.8732673267326733,2020,r2plus1d_18,ucf101
75,16,0.7925742574257426,2020,r2plus1d_18,ucf101
100,1,0.8935643564356436,2020,r2plus1d_18,ucf101
100,2,0.898019801980198,2020,r2plus1d_18,ucf101
100,4,0.8995049504950495,2020,r2plus1d_18,ucf101
100,8,0.8940594059405941,2020,r2plus1d_18,ucf101
100,16,0.8396039603960396,2020,r2plus1d_18,ucf101
