coverage,stride,top1,n,model,dataset
10,1,0.02824858757062147,177,videomae,ssv2
10,2,0.011299435028248588,177,videomae,ssv2
10,4,0.011299435028248588,177,videomae,ssv2
10,8,0.005649717514124294,177,videomae,ssv2
10,16,0.005649717514124294,177,videomae,ssv2
25,1,0.0903954802259887,177,videomae,ssv2
25,2,0.062146892655367235,177,videomae,ssv2
25,4,0.03954802259887006,177,videomae,ssv2
25,8,0.022598870056497175,177,videomae,ssv2
25,16,0.005649717514124294,177,videomae,ssv2
50,1,0.3107344632768362,177,videomae,ssv2
50,2,0.24858757062146894,177,videomae,ssv2
50,4,0.1864406779661017,177,videomae,ssv2
50,8,0.07344632768361582,177,videomae,ssv2
50,16,0.022598870056497175,177,videomae,ssv2
75,1,0.4463276836158192,177,videomae,ssv2
75,2,0.4067796610169492,177,videomae,ssv2
75,4,0.3559322033898305,177,videomae,ssv2
75,8,0.192090395480226,177,videomae,ssv2
75,16,0.062146892655367235,177,videomae,ssv2
100,1,0.480225988700565,177,videomae,ssv2
100,2,0.4576271186440678,177,videomae,ssv2
100,4,0.4350282485875706,177,videomae,ssv2
100,8,0.2937853107344633,177,videomae,ssv2
100,16,0.0903954802259887,177,videomae,ssv2
