coverage,stride,top1,n,model,dataset
10,1,0.06998654104979811,743,r2plus1d_18,diving48
10,2,0.07267833109017496,743,r2plus1d_18,diving48
10,4,0.06056527590847914,743,r2plus1d_18,diving48
10,8,0.05787348586810229,743,r2plus1d_18,diving48
10,16,0.059219380888290714,743,r2plus1d_18,diving48
25,1,0.1063257065948856,743,r2plus1d_18,diving48
25,2,0.11440107671601615,743,r2plus1d_18,diving48
25,4,0.1009421265141319,743,r2plus1d_18,diving48
25,8,0.08613728129205922,743,r2plus1d_18,diving48
25,16,0.063257065948856,743,r2plus1d_18,diving48
50,1,0.2193808882907133,743,r2plus1d_18,diving48
50,2,0.20457604306864063,743,r2plus1d_18,diving48
50,4,0.2018842530282638,743,r2plus1d_18,diving48
50,8,0.13055181695827725,743,r2plus1d_18,diving48
50,16,0.08748317631224764,743,r2plus1d_18,diving48
75,1,0.34589502018842533,743,r2plus1d_18,diving48
75,2,0.3283983849259758,743,r2plus1d_18,diving48
75,4,0.3297442799461642,743,r2plus1d_18,diving48
75,8,0.2543741588156124,743,r2plus1d_18,diving48
75,16,0.13189771197846567,743,r2plus1d_18,diving48
100,1,0.35262449528936746,743,r2plus1d_18,diving48
100,2,0.3633916554508748,743,r2plus1d_18,diving48
100,4,0.35800807537012114,743,r2plus1d_18,diving48
100,8,0.29475100942126514,743,r2plus1d_18,diving48
100,16,0.1641991924629879,743,r2plus1d_18,diving48
