coverage,stride,top1,n,model,dataset
10,1,0.15178571428571427,448,vivit,driveact
10,2,0.15401785714285715,448,vivit,driveact
10,4,0.14955357142857142,448,vivit,driveact
10,8,0.14285714285714285,448,vivit,driveact
10,16,0.14285714285714285,448,vivit,driveact
25,1,0.17857142857142858,448,vivit,driveact
25,2,0.16294642857142858,448,vivit,driveact
25,4,0.16294642857142858,448,vivit,driveact
25,8,0.14732142857142858,448,vivit,driveact
25,16,0.14285714285714285,448,vivit,driveact
50,1,0.25,448,vivit,driveact
50,2,0.22767857142857142,448,vivit,driveact
50,4,0.171875,448,vivit,driveact
50,8,0.17857142857142858,448,vivit,driveact
50,16,0.15178571428571427,448,vivit,driveact
75,1,0.29017857142857145,448,vivit,driveact
75,2,0.29017857142857145,448,vivit,driveact
75,4,0.23883928571428573,448,vivit,driveact
75,8,0.19419642857142858,448,vivit,driveact
75,16,0.18526785714285715,448,vivit,driveact
100,1,0.3236607142857143,448,vivit,driveact
100,2,0.328125,448,vivit,driveact
100,4,0.24107142857142858,448,vivit,driveact
100,8,0.19866071428571427,448,vivit,driveact
100,16,0.19419642857142858,448,vivit,driveact
