coverage,stride,top1,n,model,dataset
10,1,0.009280217292892712,4418,slowfast_r50,autsl
10,2,0.007922136713444997,4418,slowfast_r50,autsl
10,4,0.006790402897238569,4418,slowfast_r50,autsl
10,8,0.006337709370755998,4418,slowfast_r50,autsl
10,16,0.006337709370755998,4418,slowfast_r50,autsl
25,1,0.020597555454956996,4418,slowfast_r50,autsl
25,2,0.023087369850611137,4418,slowfast_r50,autsl
25,4,0.01561792666364871,4418,slowfast_r50,autsl
25,8,0.00882752376641014,4418,slowfast_r50,autsl
25,16,0.007016749660479855,4418,slowfast_r50,autsl
50,1,0.0631507469443187,4418,slowfast_r50,autsl
50,2,0.13467632412856495,4418,slowfast_r50,autsl
50,4,0.07469443186962427,4418,slowfast_r50,autsl
50,8,0.03598913535536442,4418,slowfast_r50,autsl
50,16,0.02082390221819828,4418,slowfast_r50,autsl
75,1,0.15708465368945224,4418,slowfast_r50,autsl
75,2,0.21480307831598008,4418,slowfast_r50,autsl
75,4,0.14735174287007696,4418,slowfast_r50,autsl
75,8,0.05658669081032141,4418,slowfast_r50,autsl
75,16,0.03214124038026256,4418,slowfast_r50,autsl
100,1,0.22181982797645994,4418,slowfast_r50,autsl
100,2,0.22272521502942508,4418,slowfast_r50,autsl
100,4,0.12041647804436396,4418,slowfast_r50,autsl
100,8,0.03576278859212313,4418,slowfast_r50,autsl
100,16,0.01765504753282028,4418,slowfast_r50,autsl
