coverage,stride,top1,n
10,1,0.0511440107671601,743
10,2,0.0619111709286675,743
10,4,0.0497981157469717,743
10,8,0.0605652759084791,743
10,16,0.053835800807537,743
25,1,0.0592193808882907,743
25,2,0.0592193808882907,743
25,4,0.0619111709286675,743
25,8,0.0578734858681022,743
25,16,0.053835800807537,743
50,1,0.0995962314939434,743
50,2,0.0995962314939434,743
50,4,0.079407806191117,743
50,8,0.0726783310901749,743
50,16,0.0686406460296096,743
75,1,0.1399730820995962,743
75,2,0.1386271870794078,743
75,4,0.1493943472409152,743
75,8,0.088829071332436,743
75,16,0.0672947510094212,743
100,1,0.1386271870794078,743
100,2,0.1399730820995962,743
100,4,0.1359353970390309,743
100,8,0.1211305518169582,743
100,16,0.0780619111709286,743
