config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.6473214285714286,448,28.397321428571427,vivit,driveact,covstride,32
cov100_s16,0.484375,448,2.6138392857142856,vivit,driveact,covstride,32
cov100_s2,0.6450892857142857,448,19.049107142857142,vivit,driveact,covstride,32
cov100_s4,0.6183035714285714,448,9.763392857142858,vivit,driveact,covstride,32
cov100_s8,0.5513392857142857,448,5.058035714285714,vivit,driveact,covstride,32
cov10_s1,0.41517857142857145,448,3.669642857142857,vivit,driveact,covstride,32
cov10_s16,0.375,448,1.0,vivit,driveact,covstride,32
cov10_s2,0.40848214285714285,448,2.0625,vivit,driveact,covstride,32
cov10_s4,0.3861607142857143,448,1.2745535714285714,vivit,driveact,covstride,32
cov10_s8,0.375,448,1.0,vivit,driveact,covstride,32
cov25_s1,0.4732142857142857,448,9.401785714285714,vivit,driveact,covstride,32
cov25_s16,0.375,448,1.0,vivit,driveact,covstride,32
cov25_s2,0.46875,448,4.948660714285714,vivit,driveact,covstride,32
cov25_s4,0.4330357142857143,448,2.5691964285714284,vivit,driveact,covstride,32
cov25_s8,0.4174107142857143,448,1.7098214285714286,vivit,driveact,covstride,32
cov50_s1,0.5625,448,18.725446428571427,vivit,driveact,covstride,32
cov50_s16,0.4330357142857143,448,1.7120535714285714,vivit,driveact,covstride,32
cov50_s2,0.5535714285714286,448,9.439732142857142,vivit,driveact,covstride,32
cov50_s4,0.5334821428571429,448,4.986607142857143,vivit,driveact,covstride,32
cov50_s8,0.48214285714285715,448,2.578125,vivit,driveact,covstride,32
cov75_s1,0.6116071428571429,448,26.754464285714285,vivit,driveact,covstride,32
cov75_s16,0.4732142857142857,448,2.4464285714285716,vivit,driveact,covstride,32
cov75_s2,0.5959821428571429,448,14.283482142857142,vivit,driveact,covstride,32
cov75_s4,0.5825892857142857,448,7.444196428571429,vivit,driveact,covstride,32
cov75_s8,0.53125,448,4.107142857142857,vivit,driveact,covstride,32
