tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.7,4.0,0.0,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0
0.010101010101010102,4,8,0.7,4.0,0.0,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0
0.020202020202020204,4,8,0.7,4.0,0.0,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0
0.030303030303030304,4,8,0.7,4.0,0.0,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0
0.04040404040404041,4,8,0.7,4.0,0.0,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0
0.05050505050505051,4,8,0.7,4.0,0.0,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0
0.06060606060606061,4,8,0.7,4.003960396039604,0.0009900990099009901,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0
0.07070707070707072,4,8,0.7004950495049505,4.00990099009901,0.0024752475247524753,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0004950495049504955
0.08080808080808081,4,8,0.700990099009901,4.01980198019802,0.0049504950495049506,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.000990099009900991
0.09090909090909091,4,8,0.7034653465346534,4.035643564356436,0.00891089108910891,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0034653465346534684
0.10101010101010102,4,8,0.7049504950495049,4.0534653465346535,0.013366336633663366,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.004950495049504955
0.11111111111111112,4,8,0.7079207920792079,4.069306930693069,0.017326732673267328,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.007920792079207928
0.12121212121212122,4,8,0.7113861386138614,4.089108910891089,0.022277227722772276,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.011386138613861396
0.13131313131313133,4,8,0.7128712871287128,4.114851485148515,0.028712871287128714,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.012871287128712883
0.14141414141414144,4,8,0.7173267326732673,4.148514851485149,0.03712871287128713,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.017326732673267342
0.15151515151515152,4,8,0.7207920792079208,4.178217821782178,0.04455445544554455,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.02079207920792081
0.16161616161616163,4,8,0.7227722772277227,4.213861386138614,0.053465346534653464,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.022772277227722793
0.17171717171717174,4,8,0.7252475247524752,4.241584158415842,0.060396039603960394,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.02524752475247527
0.18181818181818182,4,8,0.7277227722772277,4.2752475247524755,0.06881188118811882,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.027722772277227747
0.19191919191919193,4,8,0.7306930693069307,4.312871287128713,0.07821782178217822,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.03069306930693072
0.20202020202020204,4,8,0.7321782178217822,4.346534653465347,0.08663366336633663,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.03217821782178221
0.21212121212121213,4,8,0.7351485148514851,4.3841584158415845,0.09603960396039604,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.03514851485148518
0.22222222222222224,4,8,0.7391089108910891,4.435643564356436,0.10891089108910891,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.039108910891089144
0.23232323232323235,4,8,0.7415841584158416,4.47920792079208,0.1198019801980198,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.04158415841584162
0.24242424242424243,4,8,0.745049504950495,4.5108910891089105,0.12772277227722773,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.04504950495049509
0.25252525252525254,4,8,0.748019801980198,4.544554455445544,0.13613861386138615,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.04801980198019806
0.26262626262626265,4,8,0.749009900990099,4.572277227722772,0.14306930693069306,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.04900990099009905
0.27272727272727276,4,8,0.751980198019802,4.6198019801980195,0.15495049504950495,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.051980198019802026
0.2828282828282829,4,8,0.7544554455445545,4.647524752475247,0.1618811881188119,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.054455445544554504
0.29292929292929293,4,8,0.7569306930693069,4.689108910891089,0.17227722772277226,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.05693069306930698
0.30303030303030304,4,8,0.7569306930693069,4.695049504950495,0.17376237623762375,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.05693069306930698
0.31313131313131315,4,8,0.7584158415841584,4.7287128712871285,0.18217821782178217,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.05841584158415847
0.32323232323232326,4,8,0.7618811881188119,4.76039603960396,0.1900990099009901,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.061881188118811936
0.33333333333333337,4,8,0.7633663366336634,4.78019801980198,0.19504950495049506,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.06336633663366342
0.3434343434343435,4,8,0.7633663366336634,4.796039603960396,0.19900990099009902,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.06336633663366342
0.3535353535353536,4,8,0.7628712871287129,4.821782178217822,0.20544554455445543,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.06287128712871293
0.36363636363636365,4,8,0.7653465346534654,4.855445544554455,0.21386138613861386,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0653465346534654
0.37373737373737376,4,8,0.7653465346534654,4.875247524752475,0.2188118811881188,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.0653465346534654
0.38383838383838387,4,8,0.7668316831683168,4.889108910891089,0.22227722772277228,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.06683168316831689
0.393939393939394,4,8,0.7673267326732673,4.912871287128713,0.22821782178217823,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.06732673267326739
0.4040404040404041,4,8,0.7702970297029703,4.930693069306931,0.23267326732673269,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.07029702970297036
0.4141414141414142,4,8,0.7717821782178218,4.954455445544554,0.2386138613861386,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.07178217821782185
0.42424242424242425,4,8,0.7742574257425743,4.99009900990099,0.24752475247524752,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.07425742574257432
0.43434343434343436,4,8,0.7757425742574258,5.025742574257426,0.25643564356435644,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.07574257425742581
0.4444444444444445,4,8,0.7777227722772277,5.0574257425742575,0.26435643564356437,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.07772277227722779
0.4545454545454546,4,8,0.7787128712871287,5.079207920792079,0.2698019801980198,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.07871287128712878
0.4646464646464647,4,8,0.7797029702970297,5.102970297029703,0.27574257425742577,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.07970297029702977
0.4747474747474748,4,8,0.7801980198019802,5.124752475247525,0.2811881188118812,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.08019801980198027
0.48484848484848486,4,8,0.7806930693069307,5.142574257425743,0.2856435643564356,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.08069306930693076
0.494949494949495,4,8,0.7821782178217822,5.172277227722772,0.29306930693069305,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.08217821782178225
0.5050505050505051,4,8,0.7831683168316832,5.192079207920792,0.298019801980198,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.08316831683168324
0.5151515151515152,4,8,0.7856435643564357,5.227722772277228,0.3069306930693069,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.08564356435643572
0.5252525252525253,4,8,0.7861386138613862,5.247524752475248,0.3118811881188119,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.08613861386138622
0.5353535353535354,4,8,0.7891089108910891,5.2772277227722775,0.3193069306930693,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.08910891089108919
0.5454545454545455,4,8,0.7896039603960396,5.306930693069307,0.32673267326732675,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.08960396039603968
0.5555555555555556,4,8,0.7900990099009901,5.336633663366337,0.3341584158415842,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.09009900990099018
0.5656565656565657,4,8,0.7910891089108911,5.370297029702971,0.3425742574257426,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.09108910891089117
0.5757575757575758,4,8,0.7915841584158416,5.3900990099009904,0.3475247524752475,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.09158415841584167
0.5858585858585859,4,8,0.7940594059405941,5.425742574257426,0.3564356435643564,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.09405940594059414
0.595959595959596,4,8,0.7950495049504951,5.443564356435644,0.3608910891089109,r2plus1d_18_ucf101_full_e10_a100,ucf101,0.09504950495049513
