coverage,stride,top1,n,model,dataset
10,1,0.3861607142857143,448,slowfast_r50,driveact
10,2,0.37276785714285715,448,slowfast_r50,driveact
10,4,0.3638392857142857,448,slowfast_r50,driveact
10,8,0.36160714285714285,448,slowfast_r50,driveact
10,16,0.36160714285714285,448,slowfast_r50,driveact
25,1,0.5044642857142857,448,slowfast_r50,driveact
25,2,0.44642857142857145,448,slowfast_r50,driveact
25,4,0.38392857142857145,448,slowfast_r50,driveact
25,8,0.36830357142857145,448,slowfast_r50,driveact
25,16,0.36160714285714285,448,slowfast_r50,driveact
50,1,0.6026785714285714,448,slowfast_r50,driveact
50,2,0.5491071428571429,448,slowfast_r50,driveact
50,4,0.45982142857142855,448,slowfast_r50,driveact
50,8,0.39955357142857145,448,slowfast_r50,driveact
50,16,0.39955357142857145,448,slowfast_r50,driveact
75,1,0.6763392857142857,448,slowfast_r50,driveact
75,2,0.625,448,slowfast_r50,driveact
75,4,0.49776785714285715,448,slowfast_r50,driveact
75,8,0.41517857142857145,448,slowfast_r50,driveact
75,16,0.3861607142857143,448,slowfast_r50,driveact
100,1,0.7254464285714286,448,slowfast_r50,driveact
100,2,0.6808035714285714,448,slowfast_r50,driveact
100,4,0.5691964285714286,448,slowfast_r50,driveact
100,8,0.453125,448,slowfast_r50,driveact
100,16,0.38839285714285715,448,slowfast_r50,driveact
