coverage,stride,top1,n,model,dataset
10,1,0.1117092866756393,743,timesformer,diving48
10,2,0.1117092866756393,743,timesformer,diving48
10,4,0.09825033647375504,743,timesformer,diving48
10,8,0.07267833109017496,743,timesformer,diving48
10,16,0.0740242261103634,743,timesformer,diving48
25,1,0.180349932705249,743,timesformer,diving48
25,2,0.17227456258411844,743,timesformer,diving48
25,4,0.16150740242261102,743,timesformer,diving48
25,8,0.15477792732166892,743,timesformer,diving48
25,16,0.11574697173620457,743,timesformer,diving48
50,1,0.297442799461642,743,timesformer,diving48
50,2,0.29071332436069985,743,timesformer,diving48
50,4,0.3001345895020188,743,timesformer,diving48
50,8,0.2772543741588156,743,timesformer,diving48
50,16,0.19919246298788695,743,timesformer,diving48
75,1,0.4199192462987887,743,timesformer,diving48
75,2,0.4266487213997308,743,timesformer,diving48
75,4,0.4360699865410498,743,timesformer,diving48
75,8,0.40915208613728127,743,timesformer,diving48
75,16,0.3243606998654105,743,timesformer,diving48
100,1,0.44549125168236875,743,timesformer,diving48
100,2,0.4266487213997308,743,timesformer,diving48
100,4,0.4414535666218035,743,timesformer,diving48
100,8,0.44818304172274565,743,timesformer,diving48
100,16,0.4037685060565276,743,timesformer,diving48
