config,top1,n,mean_distinct,model,dataset,mode,budget
k16_box,0.5982142857142857,448,15.491071428571429,r2plus1d_18,driveact,antialias,16
k16_point,0.6339285714285714,448,15.491071428571429,r2plus1d_18,driveact,antialias,16
k1_box,0.29464285714285715,448,1.0,r2plus1d_18,driveact,antialias,16
k1_point,0.31919642857142855,448,1.0,r2plus1d_18,driveact,antialias,16
k2_box,0.3794642857142857,448,2.0,r2plus1d_18,driveact,antialias,16
k2_point,0.45982142857142855,448,2.0,r2plus1d_18,driveact,antialias,16
k4_box,0.4375,448,4.0,r2plus1d_18,driveact,antialias,16
k4_point,0.5111607142857143,448,4.0,r2plus1d_18,driveact,antialias,16
k8_box,0.53125,448,7.993303571428571,r2plus1d_18,driveact,antialias,16
k8_point,0.5915178571428571,448,7.993303571428571,r2plus1d_18,driveact,antialias,16
