config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.4831763122476447,743,31.986541049798117,vivit,diving48,covstride,32
cov100_s16,0.23822341857335128,743,7.441453566621804,vivit,diving48,covstride,32
cov100_s2,0.477792732166891,743,31.35262449528937,vivit,diving48,covstride,32
cov100_s4,0.46029609690444145,743,25.30148048452221,vivit,diving48,covstride,32
cov100_s8,0.41318977119784656,743,14.36742934051144,vivit,diving48,covstride,32
cov10_s1,0.059219380888290714,743,11.179004037685061,vivit,diving48,covstride,32
cov10_s16,0.04441453566621804,743,1.1197846567967698,vivit,diving48,covstride,32
cov10_s2,0.05518169582772544,743,5.816958277254374,vivit,diving48,covstride,32
cov10_s4,0.05114401076716016,743,3.154777927321669,vivit,diving48,covstride,32
cov10_s8,0.04441453566621804,743,1.8115746971736204,vivit,diving48,covstride,32
cov25_s1,0.13324360699865412,743,25.029609690444147,vivit,diving48,covstride,32
cov25_s16,0.05652759084791386,743,2.1857335127860025,vivit,diving48,covstride,32
cov25_s2,0.11709286675639301,743,14.114401076716016,vivit,diving48,covstride,32
cov25_s4,0.10901749663526245,743,7.30820995962315,vivit,diving48,covstride,32
cov25_s8,0.0740242261103634,743,3.8977119784656797,vivit,diving48,covstride,32
cov50_s1,0.27860026917900405,743,31.314939434724092,vivit,diving48,covstride,32
cov50_s16,0.11709286675639301,743,3.9434724091520863,vivit,diving48,covstride,32
cov50_s2,0.2934051144010767,743,25.125168236877524,vivit,diving48,covstride,32
cov50_s4,0.3001345895020188,743,14.251682368775235,vivit,diving48,covstride,32
cov50_s8,0.23014804845222073,743,7.387617765814267,vivit,diving48,covstride,32
cov75_s1,0.4549125168236878,743,31.935397039030956,vivit,diving48,covstride,32
cov75_s16,0.18977119784656796,743,5.697173620457605,vivit,diving48,covstride,32
cov75_s2,0.4522207267833109,743,29.800807537012112,vivit,diving48,covstride,32
cov75_s4,0.41318977119784656,743,20.550471063257067,vivit,diving48,covstride,32
cov75_s8,0.37012113055181695,743,10.890982503364738,vivit,diving48,covstride,32
