coverage,stride,top1,n
10,1,0.0740242261103634,743
10,2,0.0699865410497981,743
10,4,0.063257065948856,743
10,8,0.0578734858681022,743
10,16,0.053835800807537,743
25,1,0.1197846567967698,743
25,2,0.1103633916554508,743
25,4,0.0955585464333782,743
25,8,0.0874831763122476,743
25,16,0.0713324360699865,743
50,1,0.1843876177658142,743
50,2,0.1870794078061911,743
50,4,0.1897711978465679,743
50,8,0.1830417227456258,743
50,16,0.1547779273216689,743
75,1,0.297442799461642,743
75,2,0.2920592193808883,743
75,4,0.2947510094212651,743
75,8,0.288021534320323,743
75,16,0.2180349932705249,743
100,1,0.3028263795423957,743
100,2,0.3001345895020188,743
100,4,0.2853297442799462,743
100,8,0.2907133243606998,743
100,16,0.2584118438761776,743
