coverage,stride,top1,n,model,dataset
10,1,0.014486192847442281,4418,timesformer,autsl
10,2,0.012901765504753282,4418,timesformer,autsl
10,4,0.009506564056133997,4418,timesformer,autsl
10,8,0.007695789950203712,4418,timesformer,autsl
10,16,0.007695789950203712,4418,timesformer,autsl
25,1,0.1247170665459484,4418,timesformer,autsl
25,2,0.11521050248981439,4418,timesformer,autsl
25,4,0.08035310095065641,4418,timesformer,autsl
25,8,0.03847894975101856,4418,timesformer,autsl
25,16,0.02082390221819828,4418,timesformer,autsl
50,1,0.534857401539158,4418,timesformer,autsl
50,2,0.511090991398823,4418,timesformer,autsl
50,4,0.4925305568130376,4418,timesformer,autsl
50,8,0.3632865550022635,4418,timesformer,autsl
50,16,0.1921684019918515,4418,timesformer,autsl
75,1,0.6781349026708918,4418,timesformer,autsl
75,2,0.6731552738795835,4418,timesformer,autsl
75,4,0.6629696695337257,4418,timesformer,autsl
75,8,0.6113626075147125,4418,timesformer,autsl
75,16,0.40946129470348575,4418,timesformer,autsl
100,1,0.6598008148483476,4418,timesformer,autsl
100,2,0.6620642824807605,4418,timesformer,autsl
100,4,0.6548211860570394,4418,timesformer,autsl
100,8,0.645767315527388,4418,timesformer,autsl
100,16,0.4705749207786329,4418,timesformer,autsl
