video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
signer1_sample944_color,0,57,6,8,10,1,cov10_s1,False,0.2978309690952301,timesformer,autsl
signer1_sample276_color,0,65,6,8,10,1,cov10_s1,False,0.3303455412387848,timesformer,autsl
signer35_sample610_color,0,71,7,8,10,1,cov10_s1,False,0.29358041286468506,timesformer,autsl
signer35_sample390_color,0,75,8,8,10,1,cov10_s1,False,0.2482198029756546,timesformer,autsl
signer18_sample539_color,0,64,6,8,10,1,cov10_s1,False,0.3154441714286804,timesformer,autsl
signer1_sample778_color,0,63,6,8,10,1,cov10_s1,False,0.34746256470680237,timesformer,autsl
signer11_sample469_color,0,45,4,8,10,1,cov10_s1,False,0.4927194118499756,timesformer,autsl
signer1_sample319_color,0,68,7,8,10,1,cov10_s1,False,0.33284735679626465,timesformer,autsl
signer11_sample120_color,0,48,5,8,10,1,cov10_s1,False,0.4353329837322235,timesformer,autsl
signer25_sample64_color,0,46,5,8,10,1,cov10_s1,False,0.12196937948465347,timesformer,autsl
signer16_sample254_color,0,61,6,8,10,1,cov10_s1,False,0.18344421684741974,timesformer,autsl
signer35_sample286_color,0,61,6,8,10,1,cov10_s1,False,0.32865244150161743,timesformer,autsl
signer25_sample285_color,0,53,5,8,10,1,cov10_s1,False,0.24063657224178314,timesformer,autsl
signer18_sample482_color,0,67,7,8,10,1,cov10_s1,False,0.28260502219200134,timesformer,autsl
signer16_sample365_color,0,58,6,8,10,1,cov10_s1,False,0.42717355489730835,timesformer,autsl
signer11_sample66_color,0,49,5,8,10,1,cov10_s1,False,0.5300657749176025,timesformer,autsl
signer1_sample1090_color,0,58,6,8,10,1,cov10_s1,False,0.29759109020233154,timesformer,autsl
signer18_sample5_color,0,72,7,8,10,1,cov10_s1,False,0.26606297492980957,timesformer,autsl
signer1_sample1094_color,0,61,6,8,10,1,cov10_s1,False,0.3018900156021118,timesformer,autsl
signer25_sample431_color,0,56,6,8,10,1,cov10_s1,False,0.2060953825712204,timesformer,autsl
signer25_sample372_color,1,58,6,8,10,1,cov10_s1,False,0.21749381721019745,timesformer,autsl
