video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,8,1,point,k1_point,True,0.9549567103385925,videomamba,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,8,1,point,k1_point,True,0.9432511329650879,videomamba,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,8,1,point,k1_point,False,0.7346463203430176,videomamba,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,8,1,point,k1_point,True,0.8862804174423218,videomamba,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,8,1,point,k1_point,False,0.9348886609077454,videomamba,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,8,1,point,k1_point,False,0.6866356730461121,videomamba,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,8,1,point,k1_point,True,0.9784602522850037,videomamba,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,8,1,point,k1_point,True,0.9584745764732361,videomamba,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,8,1,point,k1_point,True,0.6744379997253418,videomamba,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,8,1,point,k1_point,False,0.7003066539764404,videomamba,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,8,1,point,k1_point,False,0.927178144454956,videomamba,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,8,1,point,k1_point,False,0.8506941199302673,videomamba,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,8,1,point,k1_point,True,0.9046241044998169,videomamba,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,8,1,point,k1_point,False,0.6083331108093262,videomamba,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,8,1,point,k1_point,False,0.869690477848053,videomamba,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,8,1,point,k1_point,True,0.9520352482795715,videomamba,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,8,1,point,k1_point,False,0.8666036128997803,videomamba,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,8,1,point,k1_point,True,0.5268113613128662,videomamba,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,8,1,point,k1_point,False,0.6353192329406738,videomamba,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,1,8,1,point,k1_point,True,0.9525253772735596,videomamba,ucf101
v_ApplyLipstick_g03_c04,1,142,1,8,1,point,k1_point,True,0.39407995343208313,videomamba,ucf101
v_ApplyLipstick_g05_c05,1,156,1,8,1,point,k1_point,False,0.3220844864845276,videomamba,ucf101
v_ApplyLipstick_g05_c03,1,113,1,8,1,point,k1_point,False,0.4138515591621399,videomamba,ucf101
v_ApplyLipstick_g07_c03,1,226,1,8,1,point,k1_point,True,0.935377836227417,videomamba,ucf101
v_ApplyLipstick_g04_c05,1,169,1,8,1,point,k1_point,True,0.8773960471153259,videomamba,ucf101
v_ApplyLipstick_g04_c01,1,98,1,8,1,point,k1_point,False,0.9224764704704285,videomamba,ucf101
v_ApplyLipstick_g02_c03,1,98,1,8,1,point,k1_point,True,0.7603737711906433,videomamba,ucf101
v_ApplyLipstick_g04_c02,1,144,1,8,1,point,k1_point,True,0.32409724593162537,videomamba,ucf101
v_ApplyLipstick_g05_c01,1,177,1,8,1,point,k1_point,True,0.5699864625930786,videomamba,ucf101
v_ApplyLipstick_g02_c04,1,185,1,8,1,point,k1_point,True,0.839806079864502,videomamba,ucf101
v_ApplyLipstick_g01_c01,1,149,1,8,1,point,k1_point,True,0.9234390258789062,videomamba,ucf101
v_ApplyLipstick_g02_c01,1,127,1,8,1,point,k1_point,True,0.568806529045105,videomamba,ucf101
v_ApplyLipstick_g06_c04,1,523,1,8,1,point,k1_point,True,0.9591996669769287,videomamba,ucf101
v_ApplyLipstick_g03_c02,1,108,1,8,1,point,k1_point,False,0.2976347506046295,videomamba,ucf101
v_ApplyLipstick_g07_c01,1,270,1,8,1,point,k1_point,True,0.8944012522697449,videomamba,ucf101
v_ApplyLipstick_g01_c05,1,213,1,8,1,point,k1_point,True,0.9054978489875793,videomamba,ucf101
v_ApplyLipstick_g02_c02,1,118,1,8,1,point,k1_point,False,0.5495796799659729,videomamba,ucf101
v_ApplyLipstick_g07_c04,1,163,1,8,1,point,k1_point,True,0.9245002269744873,videomamba,ucf101
v_ApplyLipstick_g07_c02,1,125,1,8,1,point,k1_point,True,0.8992411494255066,videomamba,ucf101
v_ApplyLipstick_g01_c02,1,160,1,8,1,point,k1_point,True,0.8691998720169067,videomamba,ucf101
v_Archery_g01_c06,2,108,1,8,1,point,k1_point,False,0.8727788925170898,videomamba,ucf101
v_Archery_g05_c01,2,455,1,8,1,point,k1_point,False,0.1488887369632721,videomamba,ucf101
v_Archery_g01_c07,2,143,1,8,1,point,k1_point,True,0.39506545662879944,videomamba,ucf101
v_Archery_g04_c04,2,135,1,8,1,point,k1_point,True,0.8822049498558044,videomamba,ucf101
v_Archery_g07_c03,2,51,1,8,1,point,k1_point,True,0.5817481279373169,videomamba,ucf101
v_Archery_g03_c03,2,125,1,8,1,point,k1_point,True,0.5775864720344543,videomamba,ucf101
v_Archery_g01_c03,2,158,1,8,1,point,k1_point,True,0.6115776896476746,videomamba,ucf101
v_Archery_g06_c01,2,81,1,8,1,point,k1_point,False,0.13666723668575287,videomamba,ucf101
v_Archery_g02_c01,2,158,1,8,1,point,k1_point,False,0.34152311086654663,videomamba,ucf101
v_Archery_g07_c05,2,64,1,8,1,point,k1_point,True,0.5656173825263977,videomamba,ucf101
v_Archery_g06_c06,2,132,1,8,1,point,k1_point,False,0.18590115010738373,videomamba,ucf101
v_Archery_g03_c04,2,138,1,8,1,point,k1_point,True,0.3954298198223114,videomamba,ucf101
v_Archery_g02_c03,2,138,1,8,1,point,k1_point,True,0.9641802310943604,videomamba,ucf101
v_Archery_g05_c03,2,488,1,8,1,point,k1_point,True,0.47559234499931335,videomamba,ucf101
v_Archery_g04_c02,2,173,1,8,1,point,k1_point,True,0.9043238759040833,videomamba,ucf101
v_Archery_g04_c01,2,165,1,8,1,point,k1_point,True,0.593994677066803,videomamba,ucf101
v_Archery_g02_c05,2,127,1,8,1,point,k1_point,False,0.25151529908180237,videomamba,ucf101
v_Archery_g03_c05,2,124,1,8,1,point,k1_point,True,0.8975957036018372,videomamba,ucf101
v_Archery_g07_c04,2,51,1,8,1,point,k1_point,False,0.19774672389030457,videomamba,ucf101
v_Archery_g06_c02,2,116,1,8,1,point,k1_point,False,0.24230940639972687,videomamba,ucf101
v_BabyCrawling_g01_c03,3,156,1,8,1,point,k1_point,False,0.5623677372932434,videomamba,ucf101
v_BabyCrawling_g04_c01,3,127,1,8,1,point,k1_point,True,0.9755361676216125,videomamba,ucf101
v_BabyCrawling_g05_c01,3,221,1,8,1,point,k1_point,True,0.9746120572090149,videomamba,ucf101
v_BabyCrawling_g02_c02,3,112,1,8,1,point,k1_point,False,0.3731669485569,videomamba,ucf101
v_BabyCrawling_g06_c05,3,258,1,8,1,point,k1_point,True,0.9565499424934387,videomamba,ucf101
