video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
vp15_run1_2018-05-30-13-05-35_10394_10415,0,21,2,32,10,1,cov10_s1,True,0.23052555322647095,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_6012_6033,0,21,2,32,10,1,cov10_s1,False,0.41791099309921265,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_5966_6012,0,47,5,32,10,1,cov10_s1,False,0.4725683033466339,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_3887_3915,0,29,3,32,10,1,cov10_s1,False,0.22597646713256836,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_3842_3887,0,45,4,32,10,1,cov10_s1,False,0.9539263248443604,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_10300_10347,0,46,5,32,10,1,cov10_s1,False,0.40689462423324585,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_5786_5802,0,17,2,32,10,1,cov10_s1,False,0.39137405157089233,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_16271_16309,0,38,4,32,10,1,cov10_s1,False,0.39937111735343933,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_6488_6516,0,29,3,32,10,1,cov10_s1,False,0.0948650985956192,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_10347_10394,0,47,5,32,10,1,cov10_s1,True,0.13201066851615906,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_12052_12093,0,40,4,32,10,1,cov10_s1,False,0.5878955125808716,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_20272_20317,0,44,4,32,10,1,cov10_s1,False,0.5119755864143372,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_5045_5090,0,45,4,32,10,1,cov10_s1,False,0.33855244517326355,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_104_124,1,20,2,32,10,1,cov10_s1,True,0.24113526940345764,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_169_183,1,13,1,32,10,1,cov10_s1,False,0.15955299139022827,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_144_160,1,17,2,32,10,1,cov10_s1,False,0.36128684878349304,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_114_128,1,14,1,32,10,1,cov10_s1,False,0.20586882531642914,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_24557_24581,2,24,2,32,10,1,cov10_s1,True,0.6553345322608948,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_18818_18841,2,23,2,32,10,1,cov10_s1,True,0.7534341216087341,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_19707_19726,2,20,2,32,10,1,cov10_s1,True,0.5604916214942932,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_22339_22349,2,10,1,32,10,1,cov10_s1,True,0.6294372081756592,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_23166_23211,3,45,4,32,10,1,cov10_s1,False,0.568498969078064,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_13691_13733,3,42,4,32,10,1,cov10_s1,False,0.169257253408432,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_6441_6476,3,35,4,32,10,1,cov10_s1,False,0.9693874716758728,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_23211_23244,3,33,3,32,10,1,cov10_s1,False,0.2811601758003235,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_23119_23166,3,46,5,32,10,1,cov10_s1,False,0.6424153447151184,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_6768_6800,3,32,3,32,10,1,cov10_s1,False,0.9846664667129517,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_7678_7702,3,23,2,32,10,1,cov10_s1,False,0.49641475081443787,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_20205_20251,4,47,5,32,10,1,cov10_s1,False,0.9212725162506104,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_20115_20160,4,45,4,32,10,1,cov10_s1,False,0.21602952480316162,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_3770_3816,4,47,5,32,10,1,cov10_s1,False,0.7035683989524841,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_16194_16240,4,47,5,32,10,1,cov10_s1,False,0.22140313684940338,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_6443_6488,4,45,4,32,10,1,cov10_s1,False,0.702497661113739,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_5918_5963,4,45,4,32,10,1,cov10_s1,False,0.7596250772476196,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_4994_5040,4,47,5,32,10,1,cov10_s1,False,0.4880480468273163,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_10269_10300,4,32,3,32,10,1,cov10_s1,True,0.9983043670654297,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_4554_4563,4,9,1,32,10,1,cov10_s1,False,0.16965588927268982,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_3816_3842,4,26,3,32,10,1,cov10_s1,False,0.7948076128959656,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_10223_10269,4,47,5,32,10,1,cov10_s1,False,0.2214842587709427,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_5728_5773,4,44,4,32,10,1,cov10_s1,True,0.30922389030456543,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_5873_5918,4,45,4,32,10,1,cov10_s1,False,0.4077557921409607,slowfast_r50,driveact
