video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
signer1_sample944_color,0,57,8,8,10,1,cov10_s1,False,0.0475616529583931,timesformer,autsl
signer1_sample276_color,0,65,8,8,10,1,cov10_s1,False,0.08937968313694,timesformer,autsl
signer35_sample610_color,0,71,8,8,10,1,cov10_s1,False,0.11684790998697281,timesformer,autsl
signer35_sample390_color,0,75,8,8,10,1,cov10_s1,False,0.09911759942770004,timesformer,autsl
signer18_sample539_color,0,64,8,8,10,1,cov10_s1,False,0.042718496173620224,timesformer,autsl
signer1_sample778_color,0,63,8,8,10,1,cov10_s1,False,0.0773271843791008,timesformer,autsl
signer11_sample469_color,0,45,8,8,10,1,cov10_s1,False,0.06254293769598007,timesformer,autsl
signer1_sample319_color,0,68,8,8,10,1,cov10_s1,False,0.09232207387685776,timesformer,autsl
signer11_sample120_color,0,48,8,8,10,1,cov10_s1,False,0.12109211832284927,timesformer,autsl
signer25_sample64_color,0,46,8,8,10,1,cov10_s1,False,0.13131000101566315,timesformer,autsl
signer16_sample254_color,0,61,8,8,10,1,cov10_s1,False,0.05268197879195213,timesformer,autsl
signer35_sample286_color,0,61,8,8,10,1,cov10_s1,False,0.3273049294948578,timesformer,autsl
signer25_sample285_color,0,53,8,8,10,1,cov10_s1,False,0.08171521127223969,timesformer,autsl
signer18_sample482_color,0,67,8,8,10,1,cov10_s1,False,0.05001062527298927,timesformer,autsl
signer16_sample365_color,0,58,8,8,10,1,cov10_s1,False,0.07312093675136566,timesformer,autsl
signer11_sample66_color,0,49,8,8,10,1,cov10_s1,False,0.07696206122636795,timesformer,autsl
signer1_sample1090_color,0,58,8,8,10,1,cov10_s1,False,0.036836475133895874,timesformer,autsl
signer18_sample5_color,0,72,8,8,10,1,cov10_s1,False,0.11430606991052628,timesformer,autsl
signer1_sample1094_color,0,61,8,8,10,1,cov10_s1,False,0.05038033053278923,timesformer,autsl
signer25_sample431_color,0,56,8,8,10,1,cov10_s1,False,0.06079681217670441,timesformer,autsl
signer25_sample372_color,1,58,8,8,10,1,cov10_s1,False,0.0792485922574997,timesformer,autsl
signer18_sample243_color,1,55,8,8,10,1,cov10_s1,False,0.12616336345672607,timesformer,autsl
signer35_sample603_color,1,55,8,8,10,1,cov10_s1,False,0.09796962141990662,timesformer,autsl
signer18_sample436_color,1,61,8,8,10,1,cov10_s1,True,0.3570948541164398,timesformer,autsl
signer11_sample397_color,1,38,8,8,10,1,cov10_s1,False,0.09204330295324326,timesformer,autsl
signer1_sample936_color,1,55,8,8,10,1,cov10_s1,False,0.06830772012472153,timesformer,autsl
signer16_sample330_color,1,62,8,8,10,1,cov10_s1,False,0.16501685976982117,timesformer,autsl
signer1_sample57_color,1,51,8,8,10,1,cov10_s1,False,0.1292535811662674,timesformer,autsl
signer1_sample377_color,1,52,8,8,10,1,cov10_s1,False,0.11475101858377457,timesformer,autsl
signer35_sample92_color,1,51,8,8,10,1,cov10_s1,False,0.26576465368270874,timesformer,autsl
signer1_sample989_color,1,55,8,8,10,1,cov10_s1,False,0.05681648850440979,timesformer,autsl
signer25_sample463_color,1,58,8,8,10,1,cov10_s1,False,0.1881406307220459,timesformer,autsl
signer1_sample198_color,1,51,8,8,10,1,cov10_s1,False,0.042712558060884476,timesformer,autsl
signer18_sample652_color,1,69,8,8,10,1,cov10_s1,False,0.12672638893127441,timesformer,autsl
signer11_sample453_color,1,39,8,8,10,1,cov10_s1,False,0.0863935798406601,timesformer,autsl
signer16_sample126_color,1,67,8,8,10,1,cov10_s1,False,0.22337155044078827,timesformer,autsl
signer1_sample829_color,1,56,8,8,10,1,cov10_s1,False,0.07771734148263931,timesformer,autsl
signer11_sample242_color,1,37,8,8,10,1,cov10_s1,False,0.10859876126050949,timesformer,autsl
signer25_sample110_color,1,56,8,8,10,1,cov10_s1,False,0.10306122899055481,timesformer,autsl
signer11_sample639_color,2,43,8,8,10,1,cov10_s1,False,0.05017450079321861,timesformer,autsl
signer25_sample375_color,2,44,8,8,10,1,cov10_s1,True,0.7788360714912415,timesformer,autsl
signer35_sample601_color,2,71,8,8,10,1,cov10_s1,False,0.10616569221019745,timesformer,autsl
signer1_sample270_color,2,72,8,8,10,1,cov10_s1,False,0.1427730768918991,timesformer,autsl
signer18_sample120_color,2,64,8,8,10,1,cov10_s1,False,0.06121616065502167,timesformer,autsl
signer25_sample185_color,2,53,8,8,10,1,cov10_s1,False,0.08314354717731476,timesformer,autsl
signer18_sample448_color,2,76,8,8,10,1,cov10_s1,True,0.7401123642921448,timesformer,autsl
signer35_sample159_color,2,59,8,8,10,1,cov10_s1,False,0.0638766959309578,timesformer,autsl
signer16_sample324_color,2,75,8,8,10,1,cov10_s1,False,0.09910742938518524,timesformer,autsl
signer18_sample347_color,2,66,8,8,10,1,cov10_s1,False,0.07777617126703262,timesformer,autsl
signer1_sample950_color,2,72,8,8,10,1,cov10_s1,False,0.0884198397397995,timesformer,autsl
signer1_sample1100_color,2,70,8,8,10,1,cov10_s1,False,0.17364318668842316,timesformer,autsl
signer1_sample509_color,2,74,8,8,10,1,cov10_s1,False,0.4218522012233734,timesformer,autsl
signer11_sample430_color,2,44,8,8,10,1,cov10_s1,False,0.0568368025124073,timesformer,autsl
signer1_sample169_color,2,70,8,8,10,1,cov10_s1,False,0.08022837340831757,timesformer,autsl
signer16_sample56_color,2,69,8,8,10,1,cov10_s1,False,0.1121639758348465,timesformer,autsl
