coverage,stride,top1,n,model,dataset
10,1,0.08333333333333333,1020,timesformer,epic_kitchens
10,2,0.08137254901960785,1020,timesformer,epic_kitchens
10,4,0.07450980392156863,1020,timesformer,epic_kitchens
10,8,0.06568627450980392,1020,timesformer,epic_kitchens
10,16,0.054901960784313725,1020,timesformer,epic_kitchens
25,1,0.12156862745098039,1020,timesformer,epic_kitchens
25,2,0.12156862745098039,1020,timesformer,epic_kitchens
25,4,0.11862745098039215,1020,timesformer,epic_kitchens
25,8,0.10392156862745099,1020,timesformer,epic_kitchens
25,16,0.07647058823529412,1020,timesformer,epic_kitchens
50,1,0.16372549019607843,1020,timesformer,epic_kitchens
50,2,0.1607843137254902,1020,timesformer,epic_kitchens
50,4,0.15490196078431373,1020,timesformer,epic_kitchens
50,8,0.1411764705882353,1020,timesformer,epic_kitchens
50,16,0.1323529411764706,1020,timesformer,epic_kitchens
75,1,0.18137254901960784,1020,timesformer,epic_kitchens
75,2,0.1784313725490196,1020,timesformer,epic_kitchens
75,4,0.17745098039215687,1020,timesformer,epic_kitchens
75,8,0.17450980392156862,1020,timesformer,epic_kitchens
75,16,0.15588235294117647,1020,timesformer,epic_kitchens
100,1,0.19215686274509805,1020,timesformer,epic_kitchens
100,2,0.18627450980392157,1020,timesformer,epic_kitchens
100,4,0.19019607843137254,1020,timesformer,epic_kitchens
100,8,0.1803921568627451,1020,timesformer,epic_kitchens
100,16,0.1715686274509804,1020,timesformer,epic_kitchens
