coverage,stride,top1,n,model,dataset
10,1,0.3905940594059406,2020,videomamba,ucf101
10,2,0.38465346534653466,2020,videomamba,ucf101
10,4,0.37524752475247525,2020,videomamba,ucf101
10,8,0.35247524752475246,2020,videomamba,ucf101
10,16,0.32772277227722774,2020,videomamba,ucf101
25,1,0.42277227722772276,2020,videomamba,ucf101
25,2,0.42326732673267325,2020,videomamba,ucf101
25,4,0.4079207920792079,2020,videomamba,ucf101
25,8,0.3905940594059406,2020,videomamba,ucf101
25,16,0.3688118811881188,2020,videomamba,ucf101
50,1,0.44356435643564357,2020,videomamba,ucf101
50,2,0.44554455445544555,2020,videomamba,ucf101
50,4,0.4405940594059406,2020,videomamba,ucf101
50,8,0.4391089108910891,2020,videomamba,ucf101
50,16,0.41386138613861384,2020,videomamba,ucf101
75,1,0.45792079207920794,2020,videomamba,ucf101
75,2,0.4618811881188119,2020,videomamba,ucf101
75,4,0.45841584158415843,2020,videomamba,ucf101
75,8,0.450990099009901,2020,videomamba,ucf101
75,16,0.4504950495049505,2020,videomamba,ucf101
100,1,0.46633663366336636,2020,videomamba,ucf101
100,2,0.46782178217821785,2020,videomamba,ucf101
100,4,0.46683168316831686,2020,videomamba,ucf101
100,8,0.4638613861386139,2020,videomamba,ucf101
100,16,0.45495049504950497,2020,videomamba,ucf101
