coverage,stride,top1,n
10,1,0.3616071428571428,448
10,2,0.3616071428571428,448
10,4,0.3482142857142857,448
10,8,0.3415178571428571,448
10,16,0.3415178571428571,448
25,1,0.4196428571428571,448
25,2,0.3928571428571428,448
25,4,0.3794642857142857,448
25,8,0.3816964285714285,448
25,16,0.3415178571428571,448
50,1,0.515625,448
50,2,0.4732142857142857,448
50,4,0.4464285714285714,448
50,8,0.40625,448
50,16,0.3772321428571428,448
75,1,0.5602678571428571,448
75,2,0.5334821428571429,448
75,4,0.4866071428571428,448
75,8,0.4397321428571428,448
75,16,0.375,448
100,1,0.6004464285714286,448
100,2,0.5915178571428571,448
100,4,0.5111607142857143,448
100,8,0.4642857142857143,448
100,16,0.3883928571428571,448
