coverage,stride,top1,n,model,dataset
10,1,0.42824858757062145,885,vivit,hmdb51
10,2,0.36610169491525424,885,vivit,hmdb51
10,4,0.31864406779661014,885,vivit,hmdb51
10,8,0.3016949152542373,885,vivit,hmdb51
10,16,0.2937853107344633,885,vivit,hmdb51
25,1,0.5536723163841808,885,vivit,hmdb51
25,2,0.5276836158192091,885,vivit,hmdb51
25,4,0.4666666666666667,885,vivit,hmdb51
25,8,0.39096045197740115,885,vivit,hmdb51
25,16,0.3231638418079096,885,vivit,hmdb51
50,1,0.7152542372881356,885,vivit,hmdb51
50,2,0.6745762711864407,885,vivit,hmdb51
50,4,0.6,885,vivit,hmdb51
50,8,0.5209039548022599,885,vivit,hmdb51
50,16,0.43615819209039547,885,vivit,hmdb51
75,1,0.7694915254237288,885,vivit,hmdb51
75,2,0.7548022598870057,885,vivit,hmdb51
75,4,0.6983050847457627,885,vivit,hmdb51
75,8,0.6203389830508474,885,vivit,hmdb51
75,16,0.5141242937853108,885,vivit,hmdb51
100,1,0.7796610169491526,885,vivit,hmdb51
100,2,0.768361581920904,885,vivit,hmdb51
100,4,0.7254237288135593,885,vivit,hmdb51
100,8,0.6576271186440678,885,vivit,hmdb51
100,16,0.576271186440678,885,vivit,hmdb51
