coverage,stride,top1,n,model,dataset
10,1,0.35714285714285715,448,mc3_18,driveact
10,2,0.3549107142857143,448,mc3_18,driveact
10,4,0.3549107142857143,448,mc3_18,driveact
10,8,0.34151785714285715,448,mc3_18,driveact
10,16,0.34151785714285715,448,mc3_18,driveact
25,1,0.38839285714285715,448,mc3_18,driveact
25,2,0.390625,448,mc3_18,driveact
25,4,0.37276785714285715,448,mc3_18,driveact
25,8,0.37276785714285715,448,mc3_18,driveact
25,16,0.34151785714285715,448,mc3_18,driveact
50,1,0.4330357142857143,448,mc3_18,driveact
50,2,0.42857142857142855,448,mc3_18,driveact
50,4,0.39732142857142855,448,mc3_18,driveact
50,8,0.375,448,mc3_18,driveact
50,16,0.359375,448,mc3_18,driveact
75,1,0.43526785714285715,448,mc3_18,driveact
75,2,0.4419642857142857,448,mc3_18,driveact
75,4,0.41517857142857145,448,mc3_18,driveact
75,8,0.40625,448,mc3_18,driveact
75,16,0.37723214285714285,448,mc3_18,driveact
100,1,0.45535714285714285,448,mc3_18,driveact
100,2,0.45982142857142855,448,mc3_18,driveact
100,4,0.4419642857142857,448,mc3_18,driveact
100,8,0.421875,448,mc3_18,driveact
100,16,0.37723214285714285,448,mc3_18,driveact
