coverage,stride,top1,n,model,dataset
10,1,0.5712871287128712,2020,r3d_18,ucf101
10,2,0.5004950495049505,2020,r3d_18,ucf101
10,4,0.3900990099009901,2020,r3d_18,ucf101
10,8,0.27920792079207923,2020,r3d_18,ucf101
10,16,0.23267326732673269,2020,r3d_18,ucf101
25,1,0.7029702970297029,2020,r3d_18,ucf101
25,2,0.6975247524752475,2020,r3d_18,ucf101
25,4,0.6306930693069307,2020,r3d_18,ucf101
25,8,0.48316831683168315,2020,r3d_18,ucf101
25,16,0.31336633663366337,2020,r3d_18,ucf101
50,1,0.7772277227722773,2020,r3d_18,ucf101
50,2,0.7762376237623763,2020,r3d_18,ucf101
50,4,0.7663366336633664,2020,r3d_18,ucf101
50,8,0.6851485148514852,2020,r3d_18,ucf101
50,16,0.502970297029703,2020,r3d_18,ucf101
75,1,0.80990099009901,2020,r3d_18,ucf101
75,2,0.804950495049505,2020,r3d_18,ucf101
75,4,0.806930693069307,2020,r3d_18,ucf101
75,8,0.7702970297029703,2020,r3d_18,ucf101
75,16,0.6331683168316832,2020,r3d_18,ucf101
100,1,0.8148514851485148,2020,r3d_18,ucf101
100,2,0.8178217821782178,2020,r3d_18,ucf101
100,4,0.8173267326732673,2020,r3d_18,ucf101
100,8,0.8074257425742575,2020,r3d_18,ucf101
100,16,0.7108910891089109,2020,r3d_18,ucf101
