coverage,stride,top1,n,model,dataset
10,1,0.09825033647375504,743,slowfast_r50,diving48
10,2,0.09286675639300135,743,slowfast_r50,diving48
10,4,0.07940780619111709,743,slowfast_r50,diving48
10,8,0.07537012113055182,743,slowfast_r50,diving48
10,16,0.06460296096904442,743,slowfast_r50,diving48
25,1,0.16823687752355315,743,slowfast_r50,diving48
25,2,0.18438761776581428,743,slowfast_r50,diving48
25,4,0.1278600269179004,743,slowfast_r50,diving48
25,8,0.10767160161507403,743,slowfast_r50,diving48
25,16,0.09825033647375504,743,slowfast_r50,diving48
50,1,0.38088829071332436,743,slowfast_r50,diving48
50,2,0.36877523553162855,743,slowfast_r50,diving48
50,4,0.29071332436069985,743,slowfast_r50,diving48
50,8,0.17362045760430686,743,slowfast_r50,diving48
50,16,0.13728129205921938,743,slowfast_r50,diving48
75,1,0.5545087483176312,743,slowfast_r50,diving48
75,2,0.5572005383580081,743,slowfast_r50,diving48
75,4,0.4253028263795424,743,slowfast_r50,diving48
75,8,0.22207267833109018,743,slowfast_r50,diving48
75,16,0.13593539703903096,743,slowfast_r50,diving48
100,1,0.5047106325706595,743,slowfast_r50,diving48
100,2,0.4993270524899058,743,slowfast_r50,diving48
100,4,0.41722745625841184,743,slowfast_r50,diving48
100,8,0.2288021534320323,743,slowfast_r50,diving48
100,16,0.10767160161507403,743,slowfast_r50,diving48
