label_id,n_models,ensemble_concentration,std_across_models
0,8,0.11415953212060036,0.17556744548669925
1,8,0.07359046453264817,0.11598025484317355
2,8,0.027625314686158826,0.034574181027156
3,8,0.08344344775519145,0.14685513783496654
4,8,0.12840358925638928,0.2299568622439465
5,8,0.0518257160285715,0.09436464409429425
6,8,0.09154798904469369,0.1341091822876105
7,8,0.06847794924210564,0.11432915434631269
8,8,0.0662804401261946,0.0980895315443877
9,8,0.07669625327361115,0.11469469063718354
10,8,0.0830686554845423,0.13394876097209765
11,8,0.05535072040616652,0.08034253998706015
12,8,0.07235437806890728,0.10251714511584788
13,8,0.0659950663193616,0.0982461716302715
14,8,0.1002989802070031,0.15167826629312678
15,8,0.0572560036879349,0.09146975953644182
16,8,0.06646783193164799,0.07909891325652862
17,8,0.07124539542690293,0.10201325596280354
18,8,0.07207472403284886,0.10026709365248702
19,8,0.016477520641867915,0.02930699247561532
20,8,0.05900015912870903,0.09826497367316422
21,8,0.1120490224630026,0.1364748334613627
22,8,0.10585349203971864,0.15184811788700067
23,8,0.08104297130386301,0.13416935012218198
24,8,0.07535817709824268,0.13315673621036703
25,8,0.062276475072887465,0.0924092542379887
26,8,0.10341870400479145,0.1806684959461116
27,8,0.07743135698262447,0.11498919577697868
28,8,0.10830269700210525,0.16260199444285764
29,8,0.08503150862899882,0.13758575658240318
30,8,0.06763875552122628,0.09343826351514001
31,8,0.10416239652043355,0.1691792056607018
32,8,0.08521402538693545,0.1366412532284359
33,8,0.17136422867466786,0.2666121880155569
34,8,0.10247542705122828,0.17097851049988605
35,8,0.04150088411951533,0.05974640323540429
36,8,0.07368763602002107,0.12382736868045228
37,8,0.0644001181910524,0.12992595918551045
38,8,0.03890934382483701,0.06347770431847657
39,8,0.09095890945309251,0.13944841575169115
40,8,0.0601953761304552,0.08579327472162643
41,8,0.07779787148118546,0.13061604236257546
42,8,0.09410017118308334,0.15392932139966817
43,8,0.08375274303155852,0.14005393950806802
44,8,0.14174433365710257,0.24912165547666382
45,8,0.07534718934734441,0.1321485728137837
46,8,0.07495833050125598,0.12569977508971
47,8,0.06504233033845501,0.10357673374326413
48,8,0.057127104662279264,0.09249888551456407
49,8,0.0659667282048895,0.10855446935957269
50,8,0.10539734064117436,0.18931797160422087
51,8,0.09250823932715191,0.14050533398714468
52,8,0.11386131667881629,0.15720039846581932
53,8,0.058103411948884284,0.11367751862019312
54,8,0.06077094466138967,0.08722465477649359
55,8,0.09542140022706116,0.15454362895806809
56,8,0.12936532341399018,0.2061887419950358
57,8,0.11210744009823867,0.15828943521895605
58,8,0.15259959749001697,0.2562245661996596
59,8,0.06351832509213538,0.11074289330751723
60,8,0.11030471399509391,0.17712283075539567
61,8,0.11816457151734175,0.22252635713793267
62,8,0.08517070304580031,0.13199576482877068
63,8,0.11358513654319585,0.1784895859461998
64,8,0.07166738503008266,0.11579874008280672
65,8,0.07445214479666988,0.11639836928675949
66,8,0.07561646425003572,0.12322442754927772
67,8,0.11492156413744106,0.18391465274893185
68,8,0.0935020684717077,0.15593712238586857
69,8,0.09010485278541461,0.1451822015148047
70,8,0.09702172131228572,0.16521502376056302
71,8,0.07919318687334423,0.1458437072303745
72,8,0.12205480681361792,0.1908605419007554
73,8,0.10034654220201668,0.17222129586168508
74,8,0.14884553417376095,0.2430777310066139
75,8,0.09784170403019486,0.14532131974611637
76,8,0.09109390784437803,0.15222601188980656
77,8,0.09845423529040732,0.16674830079855985
78,8,0.06573053584117898,0.10661004114004696
79,8,0.07098796969826228,0.12759691376775317
80,8,0.12201786601008312,0.20211637929644732
81,8,0.11470126417358856,0.18817013531749802
82,8,0.10343977467953577,0.19191114130220926
83,8,0.12985243043772568,0.19907336291908564
84,8,0.11221499248717459,0.18565517170308518
85,8,0.048742059233158226,0.08677273220265065
86,8,0.12245978888715164,0.2043418286079613
