label_id,n_videos,mean_concentration,std_concentration
0,5,0.02339145528927087,0.016003020014322043
1,5,0.10848812877960853,0.10775234176719208
2,5,0.0015750539192886492,0.0030247951339426762
3,5,0.1188571258469272,0.05864783623522975
4,5,0.02411546097049484,0.03128225671891793
5,5,0.014643850775439792,0.028292353571649168
6,5,0.19128232660662503,0.08349038409833762
7,5,0.010945853072289347,0.021547582184460873
8,5,0.06402716450849902,0.04971785729579693
9,5,0.007333560489223445,0.014667120978440062
10,5,0.05558851277641437,0.046768128862276985
11,5,0.0018507659681707533,0.003692101242920861
12,5,0.08415859971989954,0.11616016242994376
13,5,0.056487936444662504,0.04651350136751567
14,5,0.08089707411881082,0.11512157140445567
15,5,0.027429938991702384,0.05407777464477775
16,5,0.26091283137994603,0.24235304225114815
17,5,0.060344209725552767,0.07149214557124028
18,5,0.02000406454234529,0.03991188946576442
19,5,0.0033279629304569626,0.00618681500066339
20,5,0.10069893015167788,0.12518348104261243
21,5,0.06904588034541044,0.07511691526633751
22,5,0.18432050752588416,0.20134296724273
23,5,0.06220152455288772,0.0647180887680054
24,5,0.19707064607534372,0.20250706026886822
25,5,0.005072866286458222,0.010144615367332705
26,5,1.0017075010515519e-05,1.6301051958343347e-05
27,5,0.06690424883450925,0.09403358894087983
28,5,0.050068489871645826,0.04177181684409982
29,5,3.221773398163208e-05,5.8154143214166904e-05
30,5,0.040735134585296894,0.03055292526880962
31,5,0.02488458778303746,0.03048057752313481
32,5,0.04206296502325826,0.04799668642446979
33,5,0.054992468366155546,0.07186023538322808
34,5,0.01088978515941592,0.019710901153506946
35,5,0.05805137105361926,0.11507585316653918
36,5,0.024995921694851007,0.04996956875305141
37,5,0.056870468431556874,0.11368986616002186
38,5,9.33379508127885e-08,1.8665395522679955e-07
39,5,0.012494405183480217,0.024812805721706438
40,5,0.0032667039906522756,0.0041291328443988605
41,5,0.012265663245413672,0.024259910763035162
42,5,0.14857640569648142,0.18430613068336912
43,5,0.00023769502760626616,0.0002808488843092053
44,5,0.1327831460499173,0.20322771838438683
45,5,0.015767371979231413,0.01770246528075147
46,5,0.16975682464842431,0.0932547560561701
47,5,0.061189854488424865,0.06729989497419456
48,5,0.05475889444172701,0.0680889129016633
49,5,0.07170124075101088,0.05985208659553469
50,5,0.006185201622942138,0.011943698683841337
51,5,0.22414453484284555,0.19499869583262602
52,5,7.536733256374717e-07,1.4856570162933383e-06
53,5,0.001947324604827849,0.003631822786569441
54,5,0.11317141854745734,0.11210268842438642
55,5,0.16928454886076816,0.236094096333652
56,5,0.004457632875461681,0.005124753623805671
57,5,0.0959710517265256,0.15966872717993258
58,5,0.14206623167143675,0.05369927374491229
59,5,0.052340614416308905,0.08637332919861251
60,5,2.6678696152426796e-05,4.00575242002563e-05
61,5,0.16278331298080545,0.16834335231537143
62,5,0.3910944881302731,0.32701405581666615
63,5,0.015429776533813545,0.030858464715409033
64,5,0.00016718902108454615,0.00033246440595525317
65,5,0.11817798654113414,0.07269654738303219
66,5,0.1741276000972773,0.14975082214080182
67,5,0.25541444852657114,0.28113772490157324
68,5,0.010153781973138853,0.020265215444227023
69,5,0.003828290992353445,0.007656566677099646
70,5,0.040242581387127774,0.04983347635881235
71,5,0.07147575244651352,0.08115669357505212
72,5,0.11370878397279205,0.050864645243965154
73,5,0.11905955184448065,0.19573769131466098
74,5,0.016619310368016605,0.01189305195118102
75,5,0.09194912738437544,0.15031517390754398
76,5,0.2188586965943538,0.1722468174667373
77,5,0.04556805353738327,0.04379812021915304
78,5,0.011437527364562872,0.021957017791608375
79,5,0.03202912809136307,0.03607477209757291
80,5,0.07191938649126839,0.1119798271721702
81,5,0.027793812233108152,0.02022533596810667
82,5,4.264029013261173e-05,5.174789936035905e-05
83,5,0.00477164480780159,0.006316101611631755
84,5,0.06238023323317123,0.10582580221909464
85,5,1.4529404213092789e-08,2.415304485940646e-08
86,5,2.1278313329098352e-07,3.9680436768136904e-07
87,5,0.10858806610980165,0.0642865432114324
88,5,4.3673162734680915e-05,6.5248563279124e-05
89,5,0.06837969593717463,0.13663120780057234
90,5,0.12463923512057758,0.1508482929855653
91,5,0.12498682293508571,0.19422648668834308
92,5,1.3534740896936626e-06,1.7877222236613111e-06
93,5,0.015032816799745729,0.01966540027743495
94,5,0.001364555891350805,0.0017641992407205717
95,5,0.02196057707939878,0.03937625693196102
96,5,0.15892373745050753,0.07936916556425806
97,5,0.02397018546540919,0.022691523643043148
98,5,0.028251743930887186,0.056503366151149065
99,5,0.049870927162273815,0.09906710473355736
100,5,0.12707073343653083,0.21589970397965988
101,5,0.0005491017570882662,0.0010701347875227128
102,5,0.021951450285578412,0.02444538890856213
