label_id,n_models,ensemble_concentration,std_across_models
0,7,0.029833073266774278,0.05000042313345373
1,7,0.03502486374655165,0.05183251363481503
2,7,0.029424490479673493,0.049296025326299016
3,7,0.035223959380426474,0.050820877862896935
4,7,0.039641465293617374,0.05709470474254209
5,7,0.031003678585041026,0.05061547325108224
6,7,0.028960698313371707,0.04961625263759409
7,7,0.032107129100556846,0.050312756234892154
8,7,0.0324391011511763,0.05128211912097905
9,7,0.04057817551705469,0.05829502047968508
10,7,0.02642968860610406,0.050281412730791966
11,7,0.032848702566949196,0.05074131311272632
12,7,0.04039631418272632,0.05477537766781829
13,7,0.031057413663441603,0.04934053830259885
14,7,0.030631669464679705,0.0507601635036189
15,7,0.03063885014983574,0.05045820596954634
16,7,0.030501616347890254,0.04999084392398199
17,7,0.029877298032168157,0.051898941371523254
18,7,0.028658033416803296,0.04978464352866929
19,7,0.027589938767065846,0.05015160601691665
20,7,0.03338345805085698,0.053305622366124863
21,7,0.031210119188451697,0.05040439229238199
22,7,0.03256819100132792,0.050385078931671066
23,7,0.02622974976586101,0.05040031190355101
24,7,0.0317370642031153,0.05202783084403497
25,7,0.028841862560243535,0.050237428890533155
26,7,0.029017123036638802,0.04970206180338489
27,7,0.026947087437093776,0.05197076511540074
28,7,0.02966863344739232,0.051071766718088454
29,7,0.02613641560020277,0.05051205296748952
30,7,0.026221662322652436,0.050656559025591186
31,7,0.027398018413178005,0.05075322631714138
32,7,0.02945899069081558,0.05062827713642061
33,7,0.030125395618098818,0.04897320912386136
34,7,0.03138638830214601,0.05022138846814926
35,7,0.04251651450084003,0.0551106837461904
36,7,0.030210442021708497,0.051964208578245005
37,7,0.03140088185340972,0.05298650621104983
38,7,0.03372136153741519,0.05133510422190705
39,7,0.03543296645636702,0.0540097525573524
40,7,0.026791600543136722,0.05013234292716931
41,7,0.039029845521662984,0.048542471832693654
42,7,0.02662969623940747,0.050707671643160986
43,7,0.02830628434409264,0.051324429200567886
44,7,0.031228344108067126,0.05379051954297962
45,7,0.028544006134800237,0.04977396503993663
46,7,0.030530798855467663,0.049929930079530345
47,7,0.02783943661936053,0.050464965008692846
48,7,0.03582234320377747,0.051526114133417726
49,7,0.028721199368605194,0.05025299349361607
50,7,0.026646456030630546,0.05040722116449139
51,7,0.026152551749575204,0.050543168446463685
52,7,0.02633205815003427,0.04962543805340591
53,7,0.03038327918065658,0.05209370607004573
54,7,0.030011457603281205,0.05049066408570982
55,7,0.02834531818170446,0.04981048887092738
56,7,0.02765125074589143,0.0517527667887899
57,7,0.030533418069343798,0.05075836786699843
58,7,0.026362505303371014,0.050622724749369144
59,7,0.03291021224392678,0.049170838564605135
60,7,0.04027547118732133,0.06030925293922272
61,7,0.028384021485040635,0.05069219193024939
62,7,0.02918061318420199,0.04952838973782269
63,7,0.03423400447483303,0.04940880824112137
64,7,0.03261672892781243,0.05062242353928815
65,7,0.03107726963375922,0.04909349717547457
66,7,0.02914742020499948,0.05199994414477602
67,7,0.03799637900540122,0.058877525469035366
68,7,0.02914429241385579,0.05030153828477754
69,7,0.029434723938778846,0.048397696135180086
70,7,0.03383915376533512,0.05251772214132866
71,7,0.027082704492925817,0.0515970195008863
73,7,0.030059266650912065,0.052594563012913466
74,7,0.027929712974434695,0.051688593809024595
75,7,0.03591897783935051,0.051328117978012566
76,7,0.03593725005419494,0.05325337213121198
77,7,0.025868359837121973,0.05077973540107404
78,7,0.036568450050950066,0.05093192820426421
79,7,0.03921959086829289,0.05163398241619218
81,7,0.027156138081972543,0.051035974357817794
83,7,0.029400902322039162,0.05055689206651938
84,7,0.037975857380328285,0.05516464551317403
85,7,0.03274458410632386,0.047981445621105005
86,7,0.027436900168988587,0.05102807643189534
87,7,0.031616814425011026,0.049656793941030515
88,7,0.028633650863114996,0.04975105608581378
91,7,0.025481003312583676,0.05108231001414361
94,7,0.026099048356374284,0.052262794162275986
95,7,0.035654976075884824,0.04924451105571776
