label_id,n_videos,mean_concentration,std_concentration
0,5,0.165054410203984,0.08102255039416105
1,4,0.5757688993345886,0.0506671485511366
2,5,0.37279330496714946,0.10916261226964842
3,5,0.31333822734879496,0.11442094866317185
4,5,0.523771203754696,0.06846635866860769
6,5,0.47313650260399276,0.1031068670187651
7,5,0.29521796318281224,0.18915929882038993
8,5,0.549683014265139,0.19963580528923147
9,5,0.55882400942064,0.23472427942437749
10,5,0.32489280583634494,0.14919457857438584
11,5,0.38741896198992026,0.15675895917616067
12,5,0.297337190550622,0.10260279231346738
13,5,0.3816822952181863,0.1037709799853088
14,5,0.3365948950071323,0.0799804490435843
15,5,0.5007978164167625,0.10938563930617659
16,5,0.3332458285098929,0.07852743390553377
17,5,0.051646681508129656,0.04939436506333947
18,5,0.08060686636599204,0.057760639231990187
19,5,0.17905979304431702,0.07030873764735253
20,5,0.1469577568906313,0.07784024106036957
21,5,0.027211376003156797,0.02853554525929602
22,5,0.07352009845694199,0.03860638695911749
23,5,0.1340109583148455,0.06949420732203189
24,5,0.2741121035898306,0.04881288702470872
25,5,0.36297555897180944,0.05456322024083656
26,5,0.36245436513088275,0.15383453399939803
27,5,0.44654580255191734,0.14103881821647907
28,5,0.3893827687015049,0.08603741087519255
29,5,0.4004327025997435,0.28354297364901115
30,5,0.3218930601781061,0.08190675631094127
31,5,0.5193881507069392,0.1250698568321956
32,5,0.23335547971691623,0.09618409443066041
33,5,0.27619048150925035,0.15671886881260677
34,5,0.4596597245189704,0.21964546091489803
35,5,0.31120572208311426,0.06621023995064121
36,5,0.35416058157743674,0.15086850988976241
37,5,0.522352146383116,0.3245677484340169
38,5,0.5735611734724516,0.21682066861615157
39,5,0.3626868406716051,0.2582793528305364
40,5,0.614429931771603,0.18172276116828598
41,5,0.5020822597520276,0.14546250806547933
43,5,0.32225410062538346,0.1398898013951801
44,5,0.4404406331795139,0.21434447760584233
45,1,0.5156096034510489,0.0
46,4,0.6676445107412308,0.1981054472459877
47,5,0.4791060800255109,0.22176711220064682
48,4,0.5297699541830225,0.055280382249181435
49,5,0.5141229454887017,0.22948469850973804
50,5,0.5002176933151846,0.1012384129964506
51,4,0.2528319437537776,0.043933581737339356
52,5,0.31453984717633177,0.09754407039138496
53,4,0.10081346689284007,0.07153563338770674
54,5,0.325209940063703,0.05469690415371615
55,3,7.728209039215006e-05,3.329329296307359e-05
56,5,0.042634300231039826,0.03555742524065257
57,5,0.3216565235974251,0.11238297193975823
58,4,0.3545072126786942,0.030384955350671403
59,5,0.5759311197539296,0.2503211716387063
60,5,0.4015420444628294,0.07486860497071536
61,5,0.2992828708355592,0.08344387710520988
62,5,0.24566027369818041,0.053345371914384494
63,5,0.27269372921027174,0.0697284337604845
64,3,0.6367531468223944,0.17804166745972588
65,4,0.2613440562728725,0.037731841949089476
66,5,0.13887622200620883,0.021315549809845267
67,5,0.4290563025333204,0.0936121528134205
68,5,0.10172548023056102,0.05231811535358015
69,5,0.6486954709725213,0.19335606725554016
70,5,0.08137006291212501,0.05199190727083928
71,5,0.6448390681269086,0.08531195847869853
72,3,0.3303545152291867,0.11982811262247325
73,3,0.4714687700092918,0.07047659911210988
74,5,0.29686241933753454,0.07057340061074874
75,5,0.18017987692802478,0.050069441163351915
76,5,0.48325322606445303,0.17862842093871936
77,5,0.34995019472615685,0.08583978695752537
78,5,0.2533157485144176,0.03548381149422512
79,5,0.5775272217466477,0.27246749793695263
80,5,0.3765138048669888,0.14916158997422896
81,5,0.43988051680164714,0.2808167555209
82,5,0.2486660245568922,0.04894547418400762
83,4,0.1216351280367863,0.09184865336949183
84,5,0.3908338383050629,0.05445431532308494
85,5,0.33627755529826836,0.08062534397390728
86,5,0.3540165798985059,0.12486425012254102
87,5,0.7404773483513847,0.12089755329978717
88,4,0.532723367416459,0.19035071052373131
89,5,0.4120080877707487,0.029113530216169425
90,5,0.498930163243844,0.07565477883096712
91,5,0.4244618605141487,0.10861192268469645
92,5,0.5056685988182116,0.10705894076230492
93,1,0.42758568350040393,0.0
94,5,0.5848705376939121,0.07966268209666003
95,5,0.08371658706162968,0.034090734469637556
96,5,0.42663786658041014,0.20410102418681234
97,4,0.24889967562632537,0.144479420965311
98,5,0.28399246589856714,0.043135500328056124
