label_id,n_videos,mean_concentration,std_concentration
0,5,0.014672943121128833,0.020649990182168964
1,5,0.031848548637383754,0.022400004200466412
2,5,0.0029305925520834554,0.002966013673772498
3,5,0.02491803510745716,0.02557751109338999
4,5,0.026266324274514675,0.015466819812707453
5,5,0.04058836168818138,0.02309837356739503
6,5,0.02669099312283867,0.024543287962030445
7,5,0.021233493410662628,0.025974660648642525
8,5,0.07844311315500822,0.1041706969125181
9,5,0.019695262963603067,0.013647455207521322
10,5,0.027246033135296277,0.016152309274564753
11,5,0.055360317637513236,0.048281923808956115
12,5,0.0725268029395921,0.03112737037373839
13,5,0.030859094097408724,0.048997321387824186
14,5,0.024766443998496167,0.012198826950534673
15,5,0.014949999193959052,0.009053867825820409
16,5,0.023719872660541496,0.014658414529204395
17,5,0.0393150100460397,0.044479683850980944
18,5,0.07914368274896097,0.04512874597418035
19,5,0.05391382521602728,0.05905897453859633
20,5,0.03741810034298811,0.0345181167866303
21,5,0.06697121266944672,0.05747372494555211
22,5,0.09584500489783468,0.06304729784423609
23,5,0.051391583423271145,0.03953752791368039
24,5,0.03043261419619332,0.0338103703308326
25,5,0.02291488891634639,0.017924177559039817
26,5,0.0359138599605898,0.0499873270794361
27,5,0.04255113889963567,0.04533757773464411
28,5,0.006680997579234527,0.0074546348735590575
29,5,0.023682912480318487,0.011864594372645023
30,5,0.048065011050012506,0.034016942353004946
31,5,0.044327515768372815,0.027277069549942492
32,5,0.03665760220140728,0.01788102297170249
33,5,0.0428941864220155,0.04774597064013007
34,5,0.02471857805331632,0.019452466461257107
35,5,0.0848971704361545,0.08533636259589364
36,5,0.05277115342421903,0.050958562431461005
37,5,0.05716933226401126,0.03569955513278756
38,5,0.014430724505065195,0.002521336294861612
39,5,0.001134077110267606,0.0018445210482602994
40,5,0.0628573602827028,0.02695701746672922
41,5,0.039574926937499554,0.029410377883756236
42,5,0.08601815225793707,0.083785088213014
43,5,0.014709566185053613,0.00387660544223022
44,5,0.04132896299600299,0.026854899950896623
45,5,0.018860340016957224,0.007861916560881612
46,5,0.05093142561666684,0.01947011088921837
47,5,0.039442836638039845,0.023985908135925244
48,5,0.03500379796062827,0.024292490730845585
49,5,0.02885248362697381,0.02328763726951324
50,5,0.07225157968967313,0.04928884903631107
