label_id,n_videos,mean_concentration,std_concentration
0,5,0.15155559450000616,0.004874699922014605
1,5,0.1575387333374026,0.008821635345465035
2,5,0.1494786769737386,0.0014884896745771586
3,5,0.15042876417155304,0.0018152577998139996
4,5,0.17148729680465222,0.020441519134707438
5,5,0.15353317484713536,0.004422091106361171
6,5,0.14937951865655713,0.001671895787124652
7,5,0.15090939376696028,0.0030991895129947704
8,5,0.15425558453243154,0.007711506308623336
9,5,0.1608606951870203,0.010181590151271614
10,5,0.14935828911813462,0.001705762045488548
11,5,0.15254073864137246,0.0027020797827637735
12,5,0.1542938059567593,0.0058736957859767845
13,5,0.1502096720329659,0.0019417090159850325
14,5,0.15277070008349414,0.00627535751512473
15,5,0.15266946421589028,0.0038007378679049144
16,5,0.15079299590885634,0.0026626518095963603
17,5,0.15468314716108858,0.013603704250550961
18,5,0.14994187440765436,0.0019124883196287407
19,5,0.15012443743119827,0.0028477389665505204
20,5,0.15998652801060276,0.02182090772106614
21,5,0.153693957987774,0.005086402236275195
22,5,0.15200195139274944,0.0023646602330835266
23,5,0.14928922088554814,0.0015111386462145452
24,5,0.1544639036777687,0.0059750257166115706
25,5,0.14991075242715424,0.0019690680846688106
26,5,0.14997142790637863,0.0010618613716302607
27,5,0.15409068756678432,0.004889088551802161
28,5,0.15434868906030266,0.00690676003446893
29,5,0.1495391735910061,0.0008438607008331255
30,5,0.15014689148609492,0.0027078655448221993
31,5,0.15139016094848817,0.0014905872129080968
32,5,0.15269173940883002,0.004893275195873914
33,5,0.149187544742358,0.004455012331274067
34,5,0.15198213899137006,0.005192419282461348
35,5,0.16360109426309244,0.022541513147311124
36,5,0.157076966799142,0.009841032277207337
37,5,0.16033331382780253,0.012469558514160352
38,5,0.15643106875556162,0.005675966867048866
39,5,0.1586832847582006,0.01137444288504454
40,5,0.14935603270575531,0.0016852623961818721
41,5,0.15277763442397696,0.004839815327059975
42,5,0.15069160869651968,0.002752499527724358
43,5,0.15327382500963424,0.0020924237950467185
44,5,0.1620478707880082,0.013890625130006105
45,5,0.14990013077863695,0.0017159612152696329
46,3,0.14882623900322145,0.0025000685049842678
47,5,0.15082696592205475,0.003359741057665992
48,5,0.15620526241428478,0.008923507967381745
49,5,0.15011395336880168,0.0025024077318169437
50,5,0.14990541408567146,0.0018149318365905396
51,4,0.14929813646616885,0.0014946703026120496
52,5,0.1476197371384806,0.0010759861308672098
53,5,0.15713029517952148,0.009556442157442613
54,5,0.15299647890754683,0.004953531920827755
55,5,0.1498575616328954,0.0015929802591325586
56,3,0.1541529773898248,0.0032044725190973284
57,5,0.15208341613481016,0.0036346041697870534
58,1,0.1503398009859147,0.0
59,5,0.14936867687024674,0.001562907623740659
60,4,0.18378715890836458,0.023576880642753307
61,5,0.15160292412552362,0.0018830148822240663
62,5,0.14939422661285895,0.002672766491980964
63,5,0.15151707038621293,0.003809713845285689
64,5,0.1539077805779387,0.007537885793990682
65,3,0.14976985048095537,0.0019608282350578685
66,5,0.15586298942184368,0.002666813583654417
67,1,0.18090696545436513,0.0
68,5,0.15114148779395264,0.003137293792518516
69,2,0.14707543268641793,0.0009267801089694605
70,1,0.1561916826641726,0.0
71,3,0.15332863014770917,0.008965727386846785
73,4,0.158422246051068,0.006884561273617283
74,4,0.1540155173897452,0.006147907497008842
75,4,0.15661087317738567,0.009176602010017338
76,5,0.15523748164134957,0.004504090668449754
77,3,0.15010168527304013,0.0018712979363236593
78,2,0.1580215780693529,0.004361823991182567
79,5,0.15081158379376156,0.002724793894590768
81,1,0.1519777637527321,0.0
83,1,0.15030258394026796,0.0
84,1,0.1538323558665763,0.0
85,1,0.14533029033158285,0.0
86,2,0.15161102794803222,0.0027949932487620344
87,1,0.15128274746406534,0.0
88,1,0.14948374014298005,0.0
91,1,0.1504415459221652,0.0
94,1,0.1539786787059304,0.0
95,1,0.14871270752263188,0.0
