label_id,n_models,ensemble_concentration,std_across_models
0,7,0.026362219648377573,0.054746694804452226
1,7,0.02756598453207467,0.054100999692709685
2,7,0.03379552930128927,0.05585431087284374
3,7,0.028794244659044652,0.053368803740368204
4,7,0.03286619369392095,0.05156299349493816
5,7,0.03331501075753659,0.053224219739402036
6,7,0.03281893974076989,0.05447107638657242
7,7,0.0340170875072968,0.053065257579218435
8,7,0.032052370971073135,0.055280809732579116
9,7,0.02786702263655893,0.05337243291144427
10,7,0.0331876220614915,0.05379615542520224
11,7,0.03120418562320394,0.0545427826277591
12,7,0.03235698484055834,0.053279923890809065
13,7,0.02998379165509842,0.053584446232385764
14,7,0.027150378464891652,0.05293923857868802
15,7,0.030272280922617717,0.051912538748482125
16,7,0.033632170188126725,0.053111381233394775
17,7,0.026542801759369527,0.05356832239297854
18,7,0.026541342691318217,0.0541553823139158
19,7,0.028147007935268583,0.05488354286880356
20,7,0.028696039617127977,0.05321315331355115
21,7,0.03727320227748219,0.05431310150128346
22,7,0.029754900272651107,0.052662960857642986
23,7,0.027164122008004603,0.05259602323844282
24,7,0.027572759010588664,0.05371750521411703
25,7,0.03283857065950437,0.05443047034886811
26,7,0.02900830180078654,0.0555218264298052
27,7,0.02852203723477204,0.05498327635219497
28,7,0.026445987647615837,0.053110396306630135
29,7,0.04110095265501939,0.05804746059400541
30,7,0.028301377924753016,0.05296256107592389
31,7,0.02746054344296769,0.05369983085706991
32,7,0.02927174859261721,0.052877282373686614
33,7,0.031031731903670756,0.05324155438100426
34,7,0.02814722119375564,0.05258522093771538
35,7,0.027341884258694403,0.05406241309705953
36,7,0.02560305694300598,0.05300687411446148
37,7,0.02878968138604177,0.054539364426647266
38,7,0.027642790673605998,0.05349371985408723
39,7,0.04434726916410261,0.049475797364508536
40,7,0.032874666214474456,0.054692893034053225
41,7,0.02900549193185745,0.05453427296841557
42,7,0.028059048473139284,0.053207088802870804
43,7,0.02863011637395026,0.05384745243980363
44,7,0.03732196672968683,0.05452552898433244
45,7,0.026891670040781745,0.0534537677868105
46,7,0.03322529346892249,0.054868849701735396
47,7,0.027770176585170062,0.05279610776455704
48,7,0.02869330279987724,0.0528499380459779
49,7,0.02720713110174636,0.053456009773012785
50,7,0.03829980373770048,0.05333973474726953
51,7,0.028373774267323234,0.05312938425159854
52,7,0.029119045196916122,0.053754075630294655
53,7,0.027150275111508113,0.053670909519538186
54,7,0.036993316728710056,0.0563702806725222
55,7,0.028728147303907055,0.05406716312671869
56,7,0.029350771672414653,0.05273209226586236
57,7,0.02890530761531884,0.053090781092691754
58,7,0.027179956860152035,0.05230171890848823
59,7,0.028575272908313114,0.054413200489858204
60,7,0.02672680419580464,0.05343018076231746
61,7,0.03439869866474528,0.054779229814385044
62,7,0.027649730091671813,0.05258789897408844
63,7,0.02692613569160066,0.053218487818315174
64,7,0.02830110226113265,0.05315688444821384
65,7,0.028853958181975222,0.05289573559384801
66,7,0.028300336528853803,0.05256440204534365
67,7,0.045673675858887985,0.056365149607826556
68,7,0.030288876593253963,0.052930861863804315
69,7,0.02928574634246744,0.05290067511016631
70,7,0.029495371736986083,0.05233136321056446
71,7,0.0265190545587314,0.05290797976630904
72,7,0.033923662436523096,0.052735141713681696
73,7,0.032801965708301725,0.05286604017881034
74,7,0.03159974359087937,0.05334176472217734
75,7,0.02660518887545252,0.05284845377712822
76,7,0.027049617105611136,0.05253680593958855
77,7,0.02864250567653241,0.05264551458923724
78,7,0.031690137999758866,0.05314766538308151
79,7,0.031793555753926714,0.05377198201512303
80,7,0.03152234943247511,0.0526162067966883
81,7,0.037651411945682604,0.05658961150012692
82,7,0.031567200542304115,0.05387154918005192
83,7,0.028332730853384298,0.05276245737483624
84,7,0.041215519962546146,0.060038154887336354
85,7,0.037209242421005304,0.05323787733184903
86,7,0.027794871492110955,0.05549289556534403
87,7,0.02658806071377059,0.053582956469492765
88,7,0.0339220679116601,0.05357178386281323
89,7,0.029367705411804612,0.0544207136318224
90,7,0.033018792753480526,0.05332149238416742
91,7,0.026499399071046786,0.05189709839593497
92,7,0.030171362813435416,0.05301342336597552
93,7,0.029749877560280902,0.05323755421346101
94,7,0.031241146824183358,0.0526960576566898
95,7,0.029324509266455905,0.05327203568662721
96,7,0.028797792579235457,0.05305251054791766
97,7,0.033110491609818556,0.054571983382366455
98,7,0.029296302473784393,0.05264285798548777
99,7,0.028103009859387827,0.05277924195467531
100,7,0.02730109849114578,0.05392366370803976
