dataset,label_id,n_videos,mean_flow,temporal_std,temporal_cv,peak_ratio
diving48,0,5,7.120281027786194,4.3096427977742096,0.624135054470176,2.659202309700236
diving48,1,5,7.0188786748916865,4.142136438311612,0.5930757430298702,2.2597562241286324
diving48,2,3,6.827096707397892,4.779046603313934,0.694676966313916,2.4940072964175366
diving48,3,5,8.14098968409723,4.2565976972801955,0.532658278550344,2.2365894100953225
diving48,4,5,6.887263738388016,4.394937156592554,0.7668021118153207,3.2412992782051866
diving48,5,5,6.785379239820665,4.295942548878002,0.6820483427083134,2.579074615270433
diving48,6,5,6.115221847641853,4.139156301292379,0.6948929346637499,2.6493293019451913
diving48,7,5,7.238580870628357,3.633736637981292,0.49631493171314006,2.132472825557193
diving48,8,5,8.68308771617951,4.196284357991303,0.5188049383138817,2.062424097948335
diving48,9,2,4.069558927128392,2.3305968389855227,0.5883339453693074,2.3056663622968783
diving48,10,5,5.776375053198106,3.803491129159822,0.6705171496180478,2.7286769068360037
diving48,11,5,5.319460899503001,3.9260418201367115,0.7432711707166313,2.858200902582789
diving48,12,5,8.16769968232801,3.788119254290963,0.4658960104827198,2.050763320696664
diving48,13,5,5.428112563394731,4.0969396420215904,0.7625428280272142,2.724293846018462
diving48,14,2,4.942241397355833,3.0076743929586707,0.6148904414961955,2.547451652406953
diving48,15,5,9.438121974083685,4.624205429887321,0.5364937811622432,2.0531060070642497
diving48,16,5,7.464314439892769,4.022477587925665,0.6082555533165955,2.4996850936353328
diving48,17,5,6.179461942565057,3.039533656816366,0.5498061351198846,2.47424762081448
diving48,18,5,8.015013324829841,4.195511153131191,0.5365106243547227,2.2856144997288825
diving48,19,5,5.164589948711856,2.900196615696871,0.5878544346448521,2.4319038004659466
diving48,20,5,5.559550626732638,3.6285551183849947,0.6767924011206692,2.913644191074249
diving48,21,5,10.656460796248528,5.095065360372723,0.49979531644102726,2.144306105665977
diving48,22,5,9.241832813908976,4.815076061149736,0.5382768362541756,2.102281013326506
diving48,23,5,6.7758117677703975,3.6892261486343743,0.5564138028510663,2.2762323833868012
diving48,24,5,8.939537829929781,4.805266777420384,0.5928897395840852,2.552315158896877
diving48,25,5,7.833143448445105,3.6704179766273803,0.48078813024921063,2.098764150511252
diving48,26,5,11.061406047882574,4.121743482849026,0.39762772812341785,1.828415017234844
diving48,27,5,6.60906614680444,3.7462358738650003,0.570929345573352,2.0986889113114313
diving48,28,5,6.273636916904681,3.3263815998695505,0.5881604863638689,2.3311091706435585
diving48,29,5,6.439193523699236,3.028373570296569,0.4710880561731178,2.0240876815493722
diving48,31,5,6.721181251156715,4.232996876494955,0.6637630997204613,2.692988854014968
diving48,32,5,7.805698749711437,4.771042684033081,0.6708764135356436,2.7803599900893103
diving48,33,5,6.7578327140981145,4.436646304784931,0.8116013578702631,2.9671582771139797
diving48,34,5,8.725131257503262,3.89083471633692,0.5088388669887853,2.0350875006254316
diving48,35,5,5.940972466141947,4.394801653623729,0.7643912407450287,2.9292501477085517
diving48,36,5,8.013841246404954,4.324230508058479,0.5618685147740019,2.126150880248706
diving48,37,4,5.8319779885031515,2.4724035200925676,0.6019542441195052,2.4392344598793545
diving48,38,2,7.699855465081431,5.115761315685975,0.6739505313532446,2.374029885072293
diving48,39,5,7.6757701104687115,4.119241067344837,0.5909807872252072,2.312431146282018
diving48,40,2,12.269042976440922,4.080338595841441,0.32519397829685875,2.0682697646648194
diving48,41,5,7.250889148635248,4.46307313936794,0.6275200860628918,2.5721496311070142
diving48,42,3,9.646379518573001,4.867708631595218,0.5142451665396074,1.9060701453440154
diving48,43,5,10.582803578530589,4.7252352969883615,0.4472757906199676,2.038629388535855
diving48,44,5,7.764994635601196,4.179471054141226,0.5638566819533914,2.2375741770364495
diving48,45,5,8.382471669104792,4.213898809255737,0.5545963619684124,2.133178490971095
diving48,46,5,6.760431635379791,3.4039861364940878,0.5155771809318532,2.044949073904137
diving48,47,5,5.783039024745436,4.509729019589999,0.8306416398217026,3.5722395484769622
