dataset,label_id,n_videos,mean_flow,temporal_std,temporal_cv,peak_ratio
hmdb51,0,5,2.603612390448266,1.0681720258532603,0.4439707477557038,1.9670511114649227
hmdb51,1,5,3.970123376985336,1.490686903504423,0.4731539558494102,2.152294919981915
hmdb51,2,5,0.5608749843047625,0.5203835075284635,0.8317801410194878,3.5830968397168954
hmdb51,3,5,2.2918357574622217,1.154911904457117,0.5323238375203211,2.303474083385142
hmdb51,4,5,0.9761131446992822,1.0160588999552933,0.9865800130148333,4.486612185223529
hmdb51,5,5,2.2737577122915913,1.188916078883672,0.49052469048219927,2.2690381936045183
hmdb51,6,5,3.60145566197668,1.9733928382972596,0.6353276745681364,3.2664456653796257
hmdb51,7,5,2.491282691536734,2.0230735072817043,0.9488965888938654,3.6876608626767284
hmdb51,8,5,1.200773970299727,0.7595677252991389,0.6448147325660243,2.5972566431553124
hmdb51,9,5,3.0171579139376616,1.4289202936700145,0.4668664886681495,2.1015048802210328
hmdb51,10,5,2.8560115191379736,1.5455230637247008,0.536092938676372,2.440576995494291
hmdb51,11,5,1.0206797786657849,1.0323967714410114,1.2231934994956224,5.888585893700455
hmdb51,12,5,3.4158906315833577,1.981898694701353,0.6304340745803506,2.4168339339131713
hmdb51,13,5,2.1399742901430376,1.7024121661005125,0.7437108751977519,2.6542125788219098
hmdb51,14,5,2.092886310546084,1.5214316609278729,0.6940397055782338,2.4118265238691903
hmdb51,15,5,0.693896529383041,0.423107716004467,0.5684489070148796,2.405850317397971
hmdb51,16,5,1.2799193801313278,0.7619363465777748,0.6563047369428107,2.8706651014036333
hmdb51,17,5,1.1274735708398023,1.1302650633579419,1.2698819516366222,5.005052522395372
hmdb51,18,5,3.423760476417538,2.0554783137546133,0.6316932626413676,2.5268869129589646
hmdb51,19,5,1.9256800793929987,1.1744175264203274,0.6444364911121759,2.8340585031750463
hmdb51,20,5,1.4259513718455574,1.120533560925769,0.7872242780437035,4.067759917840162
hmdb51,21,5,2.0257318652547602,2.344568908082865,1.2420450001225318,5.356134872596263
hmdb51,22,5,2.7505345745831296,1.4784218289852282,0.6222494150299013,2.670331232439432
hmdb51,23,5,3.313553894853178,1.7486753587990975,0.5974820933424478,2.5360397357856725
hmdb51,24,5,1.531398905314399,1.7749706089892723,1.0641805977670162,4.292031492475163
hmdb51,25,5,1.6238941262819762,0.7608283981363877,0.4995003761513231,2.2060043407986893
hmdb51,26,5,1.3410321899087003,0.6564607181910923,0.5386607580089082,2.1439683876868463
hmdb51,27,5,2.635786034426547,1.429926859168658,0.510073755635224,2.095997943793839
hmdb51,28,5,3.793625148303709,1.3211161178743467,0.4179758282220325,1.9111031580673732
hmdb51,29,5,2.5496532280070356,1.3149050041443373,0.5485259742262297,2.3246731180698883
hmdb51,30,5,4.130999887720035,1.8526525032805996,0.5534169551140707,2.362897107940358
hmdb51,31,5,5.285421987679119,1.770850696617511,0.34437531795905213,1.5751068886946658
hmdb51,32,5,3.2143930574933037,1.9976630400312119,0.7864526105943643,3.328924147025085
hmdb51,33,5,2.314731102111428,1.5554255252102,0.7024378480003108,3.1426480641303165
hmdb51,34,5,2.78381749099466,1.322962608624407,0.466256524981445,1.99945400803703
hmdb51,35,5,2.0595097587474873,1.721571735110278,0.8475200485016592,3.463034022372375
hmdb51,36,5,0.6879429398966398,0.4966338802421448,0.7397045544708452,3.2143607596518584
hmdb51,37,5,2.968982628505534,1.7664873461857642,0.5771977662745579,2.4014430199177634
hmdb51,38,5,0.8802317494545047,0.5425529029648399,0.6021702918729048,2.6753243595171616
hmdb51,39,5,0.6956449320757642,1.1515638561748975,1.8345059375855306,8.851749289311512
hmdb51,40,5,1.0790138665089128,0.9638623811225736,0.8749310868798832,4.199736871507673
hmdb51,41,5,2.6710309497573865,1.7607592108434023,0.6734462649497165,2.9975764057354737
hmdb51,42,5,1.9383781278335992,1.5799539482753235,0.9427849414960624,4.403719133638456
hmdb51,43,5,1.5817638697128955,1.052247805663371,0.641838812375646,2.8496841679843685
hmdb51,44,5,1.3141513996850511,0.8996797596976294,0.6626214192305637,2.73284929422328
hmdb51,45,5,0.9427427352232399,0.5650351555298702,0.6895805122039841,3.402789229009676
hmdb51,46,5,1.476654967810769,0.905136372493508,0.8972495860018862,4.550262278381821
hmdb51,47,5,2.034683740876837,1.233146207465398,0.7417229065249117,3.447084070782394
hmdb51,48,5,1.3111323941795199,1.1700777207067337,0.9429990672300075,4.03616159906112
hmdb51,49,5,2.0902279847657357,1.1797781017216855,0.8270657552402401,4.4128664353302245
hmdb51,50,5,2.5177063087010834,1.5645367777685748,0.8978440851903946,4.743620149555138
